x,Baseline,Axis,AttackType,AttackActive,AbsResidual,Threshold_static_global,PointExceed_static_global,WindowCount_static_global,WindowDetection_static_global,Threshold_scenario_specific,PointExceed_scenario_specific,WindowCount_scenario_specific,WindowDetection_scenario_specific,Threshold_dynamic_xkf1,PointExceed_dynamic_xkf1,WindowCount_dynamic_xkf1,WindowDetection_dynamic_xkf1
0.0,baseline_05_mixed_maneuver,Roll,ramp,0,0.0055596377700567,0.010307,0,0.0,0,0.010307,0,0.0,0,0.006865,0,0.0,0
0.09996,baseline_05_mixed_maneuver,Roll,ramp,0,0.0046264588832855,0.010307,0,0.0,0,0.010307,0,0.0,0,0.006865,0,0.0,0
0.19992,baseline_05_mixed_maneuver,Roll,ramp,0,0.0026431746780873,0.010307,0,0.0,0,0.010307,0,0.0,0,0.006865,0,0.0,0
0.29988,baseline_05_mixed_maneuver,Roll,ramp,0,0.0003028977662325,0.010307,0,0.0,0,0.010307,0,0.0,0,0.006865,0,0.0,0
0.39984,baseline_05_mixed_maneuver,Roll,ramp,0,0.0005414821207521,0.010307,0,0.0,0,0.010307,0,0.0,0,0.006865,0,0.0,0
0.4998,baseline_05_mixed_maneuver,Roll,ramp,0,0.0013785976916552,0.010307,0,0.0,0,0.010307,0,0.0,0,0.006865,0,0.0,0
0.600593,baseline_05_mixed_maneuver,Roll,ramp,0,0.0033481523394585,0.010307,0,0.0,0,0.010307,0,0.0,0,0.006865,0,0.0,0
0.700553,baseline_05_mixed_maneuver,Roll,ramp,0,0.0038248512893915,0.010307,0,0.0,0,0.010307,0,0.0,0,0.006865,0,0.0,0
0.800513,baseline_05_mixed_maneuver,Roll,ramp,0,0.0028649542480706,0.010307,0,0.0,0,0.010307,0,0.0,0,0.006865,0,0.0,0
0.900473,baseline_05_mixed_maneuver,Roll,ramp,0,0.0052314117550849,0.010307,0,0.0,0,0.010307,0,0.0,0,0.006865,0,0.0,0
1.000433,baseline_05_mixed_maneuver,Roll,ramp,0,0.0046009998768568,0.010307,0,0.0,0,0.010307,0,0.0,0,0.006865,0,0.0,0
1.100393,baseline_05_mixed_maneuver,Roll,ramp,0,0.0022167641669511,0.010307,0,0.0,0,0.010307,0,0.0,0,0.006865,0,0.0,0
1.200353,baseline_05_mixed_maneuver,Roll,ramp,0,0.0035039573907851,0.010307,0,0.0,0,0.010307,0,0.0,0,0.006865,0,0.0,0
1.300313,baseline_05_mixed_maneuver,Roll,ramp,0,0.0010749783366918,0.010307,0,0.0,0,0.010307,0,0.0,0,0.006865,0,0.0,0
