source_prediction_file,baseline_name,axis,row_index,true_future,hybrid_prediction,naive_component,cv_component,arx_component,hybrid_residual,naive_residual,cv_residual,arx_residual
,,,0,0.109984278678894,0.1077826605340704,0.1056297942996025,0.1068942695856094,0.1087964129283799,0.0022016181448236,0.004354484379291507,0.003090009093284607,0.0011878657505141055
,,,1,0.1107050478458404,0.1123252086099609,0.109984278678894,0.1143387630581855,0.1124343337709083,-0.0016201607641204985,0.0007207691669463973,-0.0036337152123450955,-0.0017292859250679082
,,,2,0.1050157696008682,0.1109069441193898,0.1107050478458404,0.1114258170127868,0.1108012852461073,-0.0058911745185216,-0.005689278244972201,-0.0064100474119185985,-0.005785515645239103
,,,3,0.1012976318597793,0.1030229595645689,0.1050157696008682,0.099326491355896,0.1035908456220268,-0.0017253277047896004,-0.003718137741088895,0.0019711405038833063,-0.0022932137622475035
,,,4,0.0941481441259384,0.0994703875634421,0.1012976318597793,0.0975794941186904,0.0994916039462469,-0.005322243437503704,-0.007149487733840901,-0.003431349992751992,-0.0053434598203084965
,,,5,0.0886778086423873,0.0895357016538192,0.0941481441259384,0.0869986563920975,0.0888439025836867,-0.0008578930114318956,-0.005470335483551095,0.001679152250289806,-0.0001660939412993917
,,,6,0.0873070582747459,0.0865100858378136,0.0886778086423873,0.0832074731588362,0.0868883824626149,0.0007969724369323028,-0.0013707503676414073,0.004099585115909701,0.0004186758121309947
,,,7,0.0876226872205734,0.0890931222838604,0.0873070582747459,0.0859363079071044,0.090740748412484,-0.0014704350632870067,0.000315628945827498,0.0016863793134690025,-0.003118061191910604
,,,8,0.0903151109814643,0.0890792015254504,0.0876226872205734,0.0879383161664009,0.0899450014134258,0.0012359094560139006,0.002692423760890905,0.002376794815063407,0.0003701095680384986
,,,9,0.0896311700344085,0.0922884999090038,0.0903151109814643,0.0930075347423552,0.0927066179403998,-0.002657329874595299,-0.0006839409470558028,-0.003376364707946694,-0.003075447905991305
,,,10,0.089235745370388,0.0898443183962295,0.0896311700344085,0.0889472290873527,0.0902143976197955,-0.0006085730258414968,-0.0003954246640204967,0.0002885162830353061,-0.0009786522494074912
,,,11,0.0922579318284988,0.090215977331547,0.089235745370388,0.0888403207063675,0.0910012735269931,0.0020419544969517978,0.0030221864581107954,0.003417611122131292,0.0012566583015057031
,,,12,0.096184529364109,0.0954297076534006,0.0922579318284988,0.0952801182866096,0.0965368293839649,0.0007548217107083977,0.003926597535610199,0.0009044110774994035,-0.0003523000198559084
,,,13,0.1042545512318611,0.0996955081327323,0.096184529364109,0.1001111268997192,0.1007272947999445,0.004559043099128801,0.008070021867752103,0.004143424332141904,0.003527256431916606
,,,14,0.1046815440058708,0.1082281294054815,0.1042545512318611,0.1123245730996132,0.1081871742319777,-0.0035465853996106966,0.0004269927740097046,-0.007643029093742398,-0.003505630226106893
,,,15,0.1051850393414497,0.1043410425812196,0.1046815440058708,0.1051085367798805,0.1039717107067823,0.0008439967602301007,0.0005034953355788907,7.650256156919999e-05,0.0012133286346674016
,,,16,0.102688543498516,0.1049963821992276,0.1051850393414497,0.1056885346770285,0.1047027789925532,-0.0023078387007116064,-0.0024964958429336964,-0.002999991178512504,-0.002014235494037203
,,,17,0.100106805562973,0.1019055909544256,0.102688543498516,0.1001920476555823,0.1022157878726765,-0.0017987853914526036,-0.002581737935543005,-8.524209260930837e-05,-0.002108982309703508
,,,18,0.1002732515335083,0.0994708910847141,0.100106805562973,0.0975250676274299,0.0999075274110558,0.0008023604487941982,0.00016644597053530608,0.002748183906078394,0.0003657241224525043
,,,19,0.1029968634247779,0.1013558847075976,0.1002732515335083,0.1004396975040436,0.102022158166812,0.0016409787171803025,0.0027236118912696006,0.0025571659207342945,0.0009747052579659049
,,,20,0.1012270152568817,0.1038955772707748,0.1029968634247779,0.1057204753160475,0.1035868492043496,-0.0026685620138930943,-0.0017698481678962014,-0.004493460059165802,-0.0023598339474679014
,,,21,0.101658672094345,0.100268299691046,0.1012270152568817,0.0994571670889855,0.1002191053697875,0.0013903724032989923,0.00043165683746329564,0.002201505005359497,0.0014395667245575006
,,,22,0.1043625921010971,0.1027269846946604,0.101658672094345,0.1020903289318082,0.1032953074823828,0.001635607406436701,0.0027039200067521113,0.002272263169288913,0.0010672846187143037
,,,23,0.1041731983423233,0.1062555721808646,0.1043625921010971,0.1070665121078492,0.1066162522317922,-0.0020823738385412904,-0.0001893937587738037,-0.002893313765525901,-0.002443053889468902
,,,24,0.1042806431651115,0.1036130047314691,0.1041731983423233,0.1039838045835495,0.1033026735771575,0.0006676384336423979,0.00010744482278819689,0.0002968385815620006,0.0009779695879540001
,,,25,0.1020330116152763,0.1044121302032159,0.1042806431651115,0.1043880879878997,0.1044639732876894,-0.0023791185879395993,-0.002247631549835205,-0.002355076372623402,-0.0024309616724131067
,,,26,0.1001377254724502,0.100253345363685,0.1020330116152763,0.099785380065441,0.0998161117125693,-0.00011561989123480554,-0.0018952861428260942,0.00035234540700919414,0.00032161375988090657
