source_prediction_file,baseline_name,axis,row_index,true_future,hybrid_prediction,naive_component,cv_component,arx_component,hybrid_residual,naive_residual,cv_residual,arx_residual
,,,0,0.0736921727657318,0.0713804740874739,0.0717598348855972,0.0696092173457146,0.0716724992438419,0.002311698678257895,0.0019323378801345964,0.004082955420017201,0.002019673521889892
,,,1,0.0740283578634262,0.0762925970899223,0.0736921727657318,0.0756245106458664,0.0772469014459938,-0.002264239226496101,0.00033618509769439697,-0.0015961527824401994,-0.0032185435825676095
,,,2,0.0769876167178154,0.073969418064377,0.0740283578634262,0.0743645429611205,0.0738601000731134,0.0030181986534384003,0.0029592588543892046,0.0026230737566949047,0.003127516644701997
,,,3,0.0814008489251136,0.0792760910716181,0.0769876167178154,0.0799468755722046,0.079825440603422,0.0021247578534955014,0.0044132322072981955,0.001453973352908991,0.0015754083216915904
,,,4,0.0863361805677414,0.0853960816586974,0.0814008489251136,0.0858140811324117,0.0865289226212506,0.0009400989090439932,0.004935331642627799,0.0005220994353297009,-0.0001927420535092067
,,,5,0.0874310955405235,0.0891847911864811,0.0863361805677414,0.0912715122103692,0.0895797357559653,-0.0017536956459575925,0.0010949149727821073,-0.003840416669845692,-0.0021486402154417966
,,,6,0.0894426181912422,0.0882408849651272,0.0874310955405235,0.0885260105133056,0.0884242527385026,0.0012017332261149982,0.002011522650718703,0.0009166076779366095,0.001018365452739603
,,,7,0.0899979323148727,0.0914041599439509,0.0894426181912422,0.0914541408419609,0.0919961771990897,-0.0014062276290782022,0.0005553141236304959,-0.001456208527088193,-0.0019982448842170014
,,,8,0.0896209478378295,0.0913584522742586,0.0899979323148727,0.0905532464385032,0.0919628905315517,-0.0017375044364290881,-0.0003769844770431935,-0.0009322986006736894,-0.0023419426937221904
,,,9,0.0868264585733413,0.0907691260481246,0.0896209478378295,0.0892439633607863,0.0914743722714473,-0.003942667474783293,-0.0027944892644882063,-0.002417504787444999,-0.004647913698105993
,,,10,0.0857989564538002,0.0856419527376862,0.0868264585733413,0.0840319693088531,0.0856490240410616,0.0001570037161140042,-0.0010275021195410988,0.0017669871449471075,0.0001499324127385987
,,,11,0.0895800217986106,0.0869972909697055,0.0857989564538002,0.0847714543342591,0.0878796638904717,0.0025827308289051026,0.0037810653448104026,0.004808567464351501,0.0017003579081389109
,,,12,0.0926376655697822,0.0938376534530642,0.0895800217986106,0.093361087143421,0.0952576708028138,-0.0011999878832820027,0.0030576437711715976,-0.000723421573638805,-0.0026200052330316026
