source_prediction_file,baseline_name,axis,row_index,true_future,hybrid_prediction,naive_component,cv_component,arx_component,hybrid_residual,naive_residual,cv_residual,arx_residual
,,,0,0.0800635889172554,0.0843465603455465,0.0827193185687065,0.0831287875771523,0.0851912698401184,-0.0042829714282910936,-0.002655729651451097,-0.0030651986598968922,-0.005127680922863004
,,,1,0.0822465419769287,0.0780344445700723,0.0800635889172554,0.0774078592658043,0.077146115279393,0.004212097406856394,0.0021829530596732954,0.004838682711124392,0.005100426697535701
,,,2,0.0825774222612381,0.0841145224143047,0.0822465419769287,0.0844294950366019,0.0849524385683016,-0.0015371001530666006,0.0003308802843094011,-0.0018520727753637972,-0.002375016307063507
,,,3,0.0806173831224441,0.0815061224725264,0.0825774222612381,0.0829083025455475,0.0809038164105809,-0.000888739350082296,-0.001960039138794001,-0.002290919423103402,-0.0002864332881368087
,,,4,0.0781267583370208,0.0791238742664522,0.0806173831224441,0.0786573439836501,0.0784704494315946,-0.0009971159294313997,-0.0024906247854232927,-0.0005305856466292919,-0.0003436910945738003
,,,5,0.0762966871261596,0.0800025191112161,0.0781267583370208,0.0756361335515975,0.0812041306654308,-0.0037058319850565014,-0.001830071210861206,0.0006605535745621005,-0.004907443539271195
,,,6,0.0825011655688285,0.0769266900556153,0.0762966871261596,0.0744666159152983,0.077406697110773,0.0055744755132132034,0.006204478442668901,0.008034549653530204,0.005094468458055501
,,,7,0.0911537483334541,0.0895499186230886,0.0825011655688285,0.0887056440114974,0.0928681334644079,0.0016038297103655036,0.008652582764625605,0.002448104321956704,-0.0017143851309538022
,,,8,0.0945397093892097,0.0967118146584678,0.0911537483334541,0.0998063310980797,0.0990390363131194,-0.0021721052692580956,0.0033859610557556014,-0.00526662170886999,-0.004499326923909697
,,,9,0.0961648747324943,0.0936020710740368,0.0945397093892097,0.0979256704449653,0.0928367303615779,0.0025628036584574992,0.001625165343284593,-0.0017607957124709944,0.0033281443709164
,,,10,0.0998845845460891,0.0947692318948922,0.0961648747324943,0.0977900400757788,0.0938927191867,0.0051153526511969055,0.0037197098135948042,0.0020945444703103083,0.005991865359389101
,,,11,0.101112812757492,0.10239439302258,0.0998845845460891,0.1036042943596839,0.1034596968319524,-0.0012815802650879976,0.001228228211402893,-0.0024914816021918973,-0.0023468840744604036
,,,12,0.1035123169422149,0.1012301049252959,0.101112812757492,0.1023410409688948,0.1011987831532363,0.0022822120169189997,0.0023995041847229004,0.0011712759733200906,0.0023135337889785973
,,,13,0.0993965119123458,0.1055585877531945,0.1035123169422149,0.1059118211269378,0.1064758486372048,-0.006162075840848699,-0.0041158050298690935,-0.006515309214591994,-0.007079336724858998
,,,14,0.0975523069500923,0.0966305987050452,0.0993965119123458,0.0952807068824767,0.0954578612111041,0.0009217082450471009,-0.0018442049622535012,0.002271600067615606,0.0020944457389882043
,,,15,0.0965058282017707,0.0980211423560893,0.0975523069500923,0.0957081019878388,0.0984154541102611,-0.0015153141543186033,-0.0010464787483216026,0.0007977262139318986,-0.001909625908490406
,,,16,0.0942954272031784,0.09640647879984,0.0965058282017707,0.0954593494534491,0.0964334813332867,-0.002111051596661598,-0.0022104009985922934,-0.0011639222502706909,-0.0021380541301082995
,,,17,0.0944141745567321,0.0923864512254751,0.0942954272031784,0.0920850262045861,0.0915285719296804,0.0020277233312569892,0.0001187473535536887,0.002329148352145996,0.0028856026270516894
,,,18,0.0902867168188095,0.0946710088782665,0.0944141745567321,0.0945329219102857,0.0948001698703579,-0.004384292059457007,-0.004127457737922599,-0.0042462050914762045,-0.004513453051548405
,,,19,0.0914362668991088,0.0869687931258595,0.0902867168188095,0.0861592590808869,0.0854997155787266,0.0044674737732492975,0.001149550080299308,0.005277007818221907,0.005936551320382205
,,,20,0.0940749123692512,0.0923296451453073,0.0914362668991088,0.0925858169794081,0.0927222680409297,0.0017452672239438999,0.0026386454701423923,0.001489095389843098,0.001352644328321495
,,,21,0.0892045646905899,0.0948698803645017,0.0940749123692512,0.0967135578393935,0.0950949673257795,-0.005665315673911792,-0.004870347678661291,-0.0075089931488036,-0.005890402635189598
,,,22,0.0846350640058517,0.0856295278264709,0.0892045646905899,0.0843342170119286,0.0840791501056885,-0.0009944638206191986,-0.004569500684738201,0.000300846993923104,0.0005559139001631991
