timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1778515994.99937916,113182209,0,6,144813000,2418,10,1.21,-35.363262,149.1652372,585.5,0.04100000113248825,307.49029541015625,-1.6090000867843628,0.0,1
1778515995.19929910,113382129,0,6,144813200,2418,10,1.21,-35.3632619,149.1652371,585.83,0.03500000014901161,308.35992431640625,-1.8090001344680786,0.0,1
1778515995.39921904,113582049,0,6,144813400,2418,10,1.21,-35.3632619,149.165237,586.22,0.027000000700354576,309.86688232421875,-2.0160000324249268,0.0,1
1778515995.59997225,113782802,0,6,144813600,2418,10,1.21,-35.3632619,149.165237,586.65,0.020000001415610313,312.3847351074219,-2.2220001220703125,0.0,1
1778515995.79989219,113982722,0,6,144813800,2418,10,1.21,-35.3632619,149.165237,587.11,0.013000000268220901,316.60345458984375,-2.390000104904175,0.0,1
1778515995.99981213,114182642,0,6,144814000,2418,10,1.21,-35.3632618,149.165237,587.6,0.007000000216066837,322.65545654296875,-2.4850001335144043,0.0,1
1778515996.19973207,114382562,0,6,144814200,2418,10,1.21,-35.3632617,149.165237,588.1,0.004000000189989805,332.901123046875,-2.5200002193450928,0.0,1
1778515996.39965224,114582482,0,6,144814400,2418,10,1.21,-35.3632617,149.165237,588.6,0.0010000000474974513,7.345860004425049,-2.5230000019073486,0.0,1
1778515996.59957218,114782402,0,6,144814600,2418,10,1.21,-35.3632617,149.165237,589.11,0.0010000000474974513,89.24039459228516,-2.510000228881836,0.0,1
1778515996.79949212,114982322,0,6,144814800,2418,10,1.21,-35.3632617,149.165237,589.61,0.0020000000949949026,125.25366973876953,-2.494000196456909,0.0,1
1778515996.99941206,115182242,0,6,144815000,2418,10,1.21,-35.3632617,149.165237,590.11,0.004000000189989805,144.99571228027344,-2.4790000915527344,0.0,1
1778515997.19933224,115382162,0,6,144815200,2418,10,1.21,-35.3632617,149.165237,590.6,0.007000000216066837,153.88101196289062,-2.4690001010894775,0.0,1
1778515997.39925218,115582082,0,6,144815400,2418,10,1.21,-35.3632617,149.165237,591.09,0.010000000707805157,156.1112823486328,-2.4640002250671387,0.0,1
1778515997.60000515,115782835,0,6,144815600,2418,10,1.21,-35.3632617,149.165237,591.58,0.014000000432133675,155.72154235839844,-2.4630000591278076,0.0,1
1778515997.79992509,115982755,0,6,144815800,2418,10,1.21,-35.3632617,149.165237,592.08,0.017000000923871994,154.84490966796875,-2.4640002250671387,0.0,1
1778515997.99984503,116182675,0,6,144816000,2418,10,1.21,-35.3632618,149.165237,592.57,0.020000001415610313,153.65811157226562,-2.4670000076293945,0.0,1
1778515998.19976521,116382595,0,6,144816200,2418,10,1.21,-35.3632619,149.165237,593.06,0.023000001907348633,151.08775329589844,-2.4710001945495605,0.0,1
1778515998.39968514,116582515,0,6,144816400,2418,10,1.21,-35.3632619,149.165237,593.56,0.024000000208616257,147.15109252929688,-2.4750001430511475,0.0,1
1778515998.59960508,116782435,0,6,144816600,2418,10,1.21,-35.3632619,149.165237,594.05,0.02500000037252903,142.66197204589844,-2.4770002365112305,0.0,1
1778515998.79952526,116982355,0,6,144816800,2418,10,1.21,-35.363262,149.165237,594.55,0.024000000208616257,137.75888061523438,-2.4790000915527344,0.0,1
1778515998.99944520,117182275,0,6,144817000,2418,10,1.21,-35.363262,149.165237,595.05,0.023000001907348633,132.5387420654297,-2.4790000915527344,0.0,1
1778515999.19936514,117382195,0,6,144817200,2418,10,1.21,-35.363262,149.1652371,595.54,0.02200000174343586,127.07564544677734,-2.4660000801086426,0.0,1
1778515999.39928508,117582115,0,6,144817400,2418,10,1.21,-35.3632621,149.1652372,596.03,0.020000001415610313,121.31730651855469,-2.3980000019073486,0.0,1
1778515999.59920526,117782035,0,6,144817600,2418,10,1.21,-35.3632621,149.1652372,596.5,0.01900000125169754,115.59855651855469,-2.257000207901001,0.0,1
1778515999.79995823,117982788,0,6,144817800,2418,10,1.21,-35.3632621,149.1652372,596.93,0.017000000923871994,110.45922088623047,-2.070000171661377,0.0,1
1778515999.99987817,118182708,0,6,144818000,2418,10,1.21,-35.3632621,149.1652373,597.32,0.015000000596046448,105.56217956542969,-1.8580000400543213,0.0,1
1778516000.19979811,118382628,0,6,144818200,2418,10,1.21,-35.3632621,149.1652373,597.67,0.013000000268220901,100.24150085449219,-1.6380001306533813,0.0,1
1778516000.39971805,118582548,0,6,144818400,2418,10,1.21,-35.3632621,149.1652374,597.98,0.01100000087171793,93.8005142211914,-1.4190000295639038,0.0,1
1778516000.59963822,118782468,0,6,144818600,2418,10,1.21,-35.3632621,149.1652374,598.24,0.009000000543892384,85.79573059082031,-1.2040001153945923,0.0,1
1778516000.79955816,118982388,0,6,144818800,2418,10,1.21,-35.3632621,149.1652374,598.45,0.007000000216066837,74.01517486572266,-0.9960000514984131,0.0,1
1778516000.99947810,119182308,0,6,144819000,2418,10,1.21,-35.3632621,149.1652374,598.64,0.005000000353902578,54.378177642822266,-0.7920000553131104,0.0,1
1778516001.19939804,119382228,0,6,144819200,2418,10,1.21,-35.3632621,149.1652374,598.78,0.004000000189989805,28.108638763427734,-0.593000054359436,0.0,1
1778516001.39931822,119582148,0,6,144819400,2418,10,1.21,-35.3632621,149.1652374,598.88,0.003000000026077032,357.6000061035156,-0.398000031709671,0.0,1
1778516001.59923816,119782068,0,6,144819600,2418,10,1.21,-35.3632621,149.1652374,598.94,0.004000000189989805,332.29742431640625,-0.20600001513957977,0.0,1
1778516001.79999113,119982821,0,6,144819800,2418,10,1.21,-35.3632621,149.1652374,598.96,0.006000000052154064,318.6407470703125,-0.05000000074505806,0.0,1
1778516001.99991107,120182741,0,6,144820000,2418,10,1.21,-35.3632621,149.1652374,598.96,0.00800000037997961,311.508544921875,0.03100000135600567,0.0,1
1778516002.19983125,120382661,0,6,144820200,2418,10,1.21,-35.3632621,149.1652374,598.95,0.010000000707805157,308.2124938964844,0.05300000309944153,0.0,1
1778516002.39975119,120582581,0,6,144820400,2418,10,1.21,-35.3632621,149.1652374,598.94,0.012000000104308128,306.77142333984375,0.0430000014603138,0.0,1
1778516002.59967113,120782501,0,6,144820600,2418,10,1.21,-35.3632621,149.1652374,598.94,0.014000000432133675,306.1651306152344,0.01900000125169754,0.0,1
1778516002.79959106,120982421,0,6,144820800,2418,10,1.21,-35.3632621,149.1652374,598.94,0.01600000075995922,306.49542236328125,-0.006000000052154064,0.0,1
1778516002.99951124,121182341,0,6,144821000,2418,10,1.21,-35.3632621,149.1652374,598.94,0.018000001087784767,307.7560119628906,-0.026000000536441803,0.0,1
1778516003.19943118,121382261,0,6,144821200,2418,10,1.21,-35.3632621,149.1652373,598.94,0.01900000125169754,308.7069091796875,-0.04000000283122063,0.0,1
1778516003.39935112,121582181,0,6,144821400,2418,10,1.21,-35.363262,149.1652373,598.95,0.021000001579523087,309.0020751953125,-0.04800000041723251,0.0,1
1778516003.59927106,121782101,0,6,144821600,2418,10,1.21,-35.363262,149.1652373,598.96,0.02200000174343586,309.3159484863281,-0.05000000074505806,0.0,1
1778516003.80002403,121982854,0,6,144821800,2418,10,1.21,-35.363262,149.1652372,598.97,0.02200000174343586,309.258544921875,-0.04800000041723251,0.0,1
1778516003.99994421,122182774,0,6,144822000,2418,10,1.21,-35.363262,149.1652372,598.98,0.021000001579523087,309.0970458984375,-0.0430000014603138,0.0,1
1778516004.19986415,122382694,0,6,144822200,2418,10,1.21,-35.3632619,149.1652372,598.99,0.020000001415610313,309.8272705078125,-0.036000002175569534,0.0,1
1778516004.39978409,122582614,0,6,144822400,2418,10,1.21,-35.3632619,149.1652371,599.0,0.018000001087784767,311.1558532714844,-0.030000001192092896,0.0,1
1778516004.59970403,122782534,0,6,144822600,2418,10,1.21,-35.3632619,149.165237,599.0,0.017000000923871994,312.0690612792969,-0.026000000536441803,0.0,1
1778516004.79962420,122982454,0,6,144822800,2418,10,1.21,-35.3632619,149.165237,599.01,0.015000000596046448,311.96551513671875,-0.024000000208616257,0.0,1
1778516004.99954414,123182374,0,6,144823000,2418,10,1.21,-35.3632619,149.165237,599.01,0.013000000268220901,311.1138610839844,-0.023000001907348633,0.0,1
1778516005.19946408,123382294,0,6,144823200,2418,10,1.21,-35.3632619,149.165237,599.02,0.01100000087171793,310.1304016113281,-0.021000001579523087,0.0,1
1778516005.39938426,123582214,0,6,144823400,2418,10,1.21,-35.3632618,149.165237,599.02,0.00800000037997961,310.58148193359375,-0.020000001415610313,0.0,1
1778516005.59930420,123782134,0,6,144823600,2418,10,1.21,-35.3632617,149.165237,599.03,0.006000000052154064,314.6251220703125,-0.018000001087784767,0.0,1
1778516005.79922414,123982054,0,6,144823800,2418,10,1.21,-35.3632617,149.165237,599.03,0.005000000353902578,322.5482177734375,-0.01600000075995922,0.0,1
1778516005.99997711,124182807,0,6,144824000,2418,10,1.21,-35.3632617,149.165237,599.03,0.003000000026077032,332.1257019042969,-0.015000000596046448,0.0,1
1778516006.19989705,124382727,0,6,144824200,2418,10,1.21,-35.3632617,149.165237,599.04,0.0010000000474974513,339.5673522949219,-0.015000000596046448,0.0,1
1778516006.39981723,124582647,0,6,144824400,2418,10,1.21,-35.3632617,149.165237,599.04,0.0,184.40467834472656,-0.015000000596046448,0.0,1
1778516006.59973717,124782567,0,6,144824600,2418,10,1.21,-35.3632617,149.165237,599.04,0.0020000000949949026,173.6318817138672,-0.015000000596046448,0.0,1
1778516006.79965711,124982487,0,6,144824800,2418,10,1.21,-35.3632617,149.165237,599.05,0.005000000353902578,171.38726806640625,-0.014000000432133675,0.0,1
