timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
1778515987.14002419,105322854,0,0.0014667361974716187,0.001466857036575675,0.0014603324234485626,-0.0008013601182028651,-0.0008991873473860323,-9.817270278930664,0,0,30.831249237060547,1,1,1000,1000
1778515987.14002419,105322854,1,0.0013482221402227879,0.0014539798721671104,0.0017638916615396738,-0.0010450207628309727,-0.00043738866224884987,-9.819269180297852,0,0,30.831249237060547,1,1,760,800
1778515987.18000817,105362838,0,0.0014319932088255882,0.0014803026570007205,0.0015562475891783834,-0.0010501426877453923,-0.0007705307798460126,-9.81717586517334,0,0,30.83313751220703,1,1,1000,1000
1778515987.18000817,105362838,1,0.001966440351679921,0.0015707493294030428,0.0014695444842800498,0.0018143500201404095,-0.0036653405986726284,-9.819522857666016,0,0,30.83313751220703,1,1,760,800
1778515987.21999216,105402822,0,0.0014877533540129662,0.0015581785701215267,0.0014922471018508077,-1.282468201679876e-05,-0.0007609014865010977,-9.816383361816406,0,0,30.835025787353516,1,1,1000,1000
1778515987.21999216,105402822,1,0.0016910717822611332,0.0015546508366242051,0.0017173518426716328,6.090754322940484e-05,0.002552418503910303,-9.815526962280273,0,0,30.834980010986328,1,1,760,800
1778515987.25997615,105442806,0,0.0016357488930225372,0.001595923793502152,0.0014643481699749827,-0.0004916856996715069,-0.0004997825599275529,-9.817642211914062,0,0,30.836915969848633,1,1,1000,1000
1778515987.25997615,105442806,1,0.0011346596293151379,0.001738672610372305,0.001626045792363584,0.0012304350966587663,-0.00250042462721467,-9.820337295532227,0,0,30.836868286132812,1,1,760,800
1778515987.29996014,105482790,0,0.0014257412403821945,0.001466042478568852,0.0014942961279302835,-0.0009868437191471457,-0.001324932207353413,-9.8165283203125,0,0,30.838804244995117,1,1,1000,1000
1778515987.29996014,105482790,1,0.0016635223291814327,0.0015838881954550743,0.0013636312214657664,-0.002427703235298395,-4.14797686971724e-05,-9.819385528564453,0,0,30.838756561279297,1,1,760,800
1778515987.33994412,105522774,0,0.0015231964644044638,0.00143242662306875,0.001479506492614746,-0.0009238415514118969,-0.00135560252238065,-9.81701946258545,0,0,30.84069061279297,1,1,1000,1000
1778515987.33994412,105522774,1,0.0013590503949671984,0.0015663907397538424,0.0013873715652152896,-0.002052553929388523,-0.0004871601995546371,-9.81665325164795,0,0,30.84064483642578,1,1,760,800
1778515987.37992811,105562758,0,0.0014919016975909472,0.001474336488172412,0.001585514866746962,-0.0013970093568786979,-0.0017784645315259695,-9.817559242248535,0,0,30.842578887939453,1,1,1000,1000
1778515987.37992811,105562758,1,0.0013919728808104992,0.0015598763711750507,0.0016024375800043344,-0.0013831988908350468,-0.0007480346830561757,-9.819204330444336,0,0,30.842533111572266,1,1,760,800
1778515987.41991210,105602742,0,0.0014943787828087807,0.0014529322506859899,0.0015266743721440434,-0.0018240486970171332,-0.000696670264005661,-9.817256927490234,0,0,30.844467163085938,1,1,1000,1000
1778515987.41991210,105602742,1,0.001722696702927351,0.00152020703535527,0.001413180259987712,-0.0004108748980797827,-0.0010253851069137454,-9.816410064697266,0,0,30.844419479370117,1,1,760,800
1778515987.45989609,105642726,0,0.0014759706100448966,0.00147076731082052,0.001436711521819234,-0.0018528442597016692,-0.0012684999965131283,-9.816584587097168,0,0,30.84635353088379,1,1,1000,1000
1778515987.45989609,105642726,1,0.0014222104800865054,0.0015852057840675116,0.001718460232950747,-0.0032795052975416183,-0.004357757046818733,-9.819055557250977,0,0,30.8463077545166,1,1,760,800
1778515987.49988008,105682710,0,0.0014966956805437803,0.001485345303080976,0.0015703692333772779,-0.000998428906314075,-0.0018224453087896109,-9.816960334777832,0,0,30.84823989868164,1,1,1000,1000
1778515987.49988008,105682710,1,0.0015619772020727396,0.0013195613864809275,0.0016138057690113783,-0.00011339861521264538,-0.0006441618897952139,-9.818891525268555,0,0,30.848194122314453,1,1,760,800
1778515987.53986406,105722694,0,0.0014574903761968017,0.0015188077231869102,0.001442840090021491,-0.0012687258422374725,-0.0012969551607966423,-9.818570137023926,0,0,30.850128173828125,1,1,1000,1000
1778515987.53986406,105722694,1,0.001426745904609561,0.001462451065890491,0.00122944510076195,0.0010106888366863132,-0.0006493193795904517,-9.817583084106445,0,0,30.850080490112305,1,1,760,800
1778515987.57984805,105762678,0,0.001475792028941214,0.0014858701033517718,0.0015547496732324362,-0.0010052535217255354,-0.00043376325629651546,-9.817103385925293,0,0,30.852014541625977,1,1,1000,1000
1778515987.57984805,105762678,1,0.0013356581330299377,0.0012715435586869717,0.001359417219646275,-0.0007905153324827552,-0.0017018899088725448,-9.818120002746582,0,0,30.851966857910156,1,1,760,800
1778515987.61983204,105802662,0,0.0014833611203357577,0.0015937748830765486,0.0015550043899565935,-0.001589049119502306,-0.0017402383964508772,-9.817100524902344,0,0,30.853900909423828,1,1,1000,1000
1778515987.61983204,105802662,1,0.0014114417135715485,0.0015722992829978466,0.0013647251762449741,0.0010560015216469765,-0.002319938037544489,-9.815580368041992,0,0,30.853853225708008,1,1,760,800
1778515987.65981603,105842646,0,0.001506708562374115,0.0015793037600815296,0.0014958996325731277,-0.000955918978434056,-0.0008181199664250016,-9.817523956298828,0,0,30.85578727722168,1,1,1000,1000
1778515987.65981603,105842646,1,0.001431903219781816,0.001779666868969798,0.0014901311369612813,-0.0017732111737132072,0.0012520019663497806,-9.81886100769043,0,0,30.85573959350586,1,1,760,800
1778515987.69980025,105882630,0,0.0014685755595564842,0.0015586453955620527,0.001481708139181137,-0.0009581510676071048,-0.0002699622418731451,-9.81656265258789,0,0,30.85767364501953,1,1,1000,1000
1778515987.69980025,105882630,1,0.001572178560309112,0.001589854247868061,0.0015565329231321812,-0.0002921113627962768,0.00011445276322774589,-9.815866470336914,0,0,30.857624053955078,1,1,760,800
1778515987.73978424,105922614,0,0.0015543453628197312,0.0014541472773998976,0.0014879321679472923,-0.0008337732870131731,-0.000964141683652997,-9.816640853881836,0,0,30.85955810546875,1,1,1000,1000
1778515987.73978424,105922614,1,0.0014201694866642356,0.0016076992033049464,0.00157271814532578,-0.0010466126259416342,-0.0026692375540733337,-9.81573486328125,0,0,30.85951042175293,1,1,760,800
