timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1778782211.15961218,94344747,0,0.14,0.14,352.6,-0.01097346656024456,0.018461128696799278,0.0014866219135001302,-0.0006144233047962189,0.0034108604304492474,-0.005808788817375898,-25.001781463623047,0.05,0.05,-0.01,584.09
1778782211.15961218,94344747,1,0.14,0.13,352.61,-0.010763021185994148,0.019327163696289062,0.0030009662732481956,0.0015956376446411014,0.0033250211272388697,-0.005303791258484125,-24.996082305908203,0.05,0.05,-0.01,584.08
1778782211.25957203,94444707,0,0.14,0.14,352.6,-0.011144357733428478,0.018218573182821274,0.0016938820481300354,-0.0005840507801622152,0.003659490030258894,-0.005834223702549934,-25.001867294311523,0.05,0.05,-0.01,584.09
1778782211.25957203,94444707,1,0.14,0.14,352.62,-0.010919137857854366,0.019174816086888313,0.003249010071158409,0.0012279957300052047,0.003548436565324664,-0.005245998036116362,-24.99598503112793,0.05,0.05,-0.01,584.08
1778782211.35953212,94544667,0,0.14,0.14,352.61,-0.011413716711103916,0.018096916377544403,0.0014848299324512482,-0.0015653835143893957,0.003847680054605007,-0.00583303440362215,-25.00197982788086,0.05,0.05,-0.01,584.09
1778782211.35953212,94544667,1,0.14,0.14,352.62,-0.010999798774719238,0.01906645856797695,0.003023856785148382,-4.834283754462376e-05,0.0037433423567563295,-0.005185173824429512,-24.99593162536621,0.05,0.05,-0.01,584.08
1778782211.45949221,94644627,0,0.14,0.14,352.6,-0.011605513282120228,0.017984071746468544,0.0015291348099708557,-0.0017632365925237536,0.004035044927150011,-0.005874002352356911,-25.00216293334961,0.05,0.05,-0.01,584.09
1778782211.45949221,94644627,1,0.15,0.14,352.62,-0.011195933446288109,0.018931955099105835,0.0030213971622288227,-0.0004894923768006265,0.003954102750867605,-0.005194192286580801,-24.995969772338867,0.05,0.05,-0.01,584.08
1778782211.55945206,94744587,0,0.14,0.14,352.6,-0.011789476498961449,0.017990339547395706,0.0018219472840428352,-0.0021601186599582434,0.004170686472207308,-0.005874206777662039,-25.00235366821289,0.05,0.05,-0.01,584.09
1778782211.55945206,94744587,1,0.15,0.14,352.61,-0.011350625194609165,0.01891378127038479,0.0033738575875759125,-0.0010039228945970535,0.004120038356631994,-0.0051794592291116714,-24.996034622192383,0.05,0.05,-0.01,584.08
1778782211.65941215,94844547,0,0.14,0.15,352.6,-0.011937454342842102,0.01793784275650978,0.002230395097285509,-0.0017791676800698042,0.004314917605370283,-0.00590180279687047,-25.00253677368164,0.05,0.05,-0.01,584.09
1778782211.65941215,94844547,1,0.15,0.14,352.61,-0.01156693696975708,0.018870489671826363,0.0036593449767678976,-0.0008316760649904609,0.00428945105522871,-0.0052016014233231544,-24.99610710144043,0.05,0.05,-0.01,584.08
1778782211.75937200,94944507,0,0.14,0.15,352.6,-0.012283090502023697,0.017898794263601303,0.0019749028142541647,-0.0026028845459222794,0.004403247497975826,-0.005889646243304014,-25.002748489379883,0.05,0.05,-0.01,584.09
1778782211.75937200,94944507,1,0.14,0.14,352.61,-0.01183922030031681,0.018628714606165886,0.003372848965227604,-0.0017445336561650038,0.004506138153374195,-0.0053530060686171055,-24.996231079101562,0.05,0.05,-0.01,584.08
