timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,AEKF
1778782185.06005621,68245191,-0.0001420844637323171,0.06902879476547241,8.693485870026052e-05,0.05719606950879097,354.5621643066406,354.5621643066406,3
1778782185.16001606,68345151,-0.00014208450738806278,0.06894664466381073,8.69348514243029e-05,0.057331956923007965,354.560791015625,354.5608215332031,3
1778782185.25997615,68445111,-0.00014208455104380846,0.0690026581287384,8.693488052813336e-05,0.05733749270439148,354.55902099609375,354.55902099609375,3
1778782185.35993600,68545071,-0.00014208455104380846,0.06883903592824936,8.69348514243029e-05,0.057399626821279526,354.5574951171875,354.5574951171875,3
1778782185.45989609,68645031,-0.00014208455104380846,0.06898344308137894,8.693486597621813e-05,0.057560522109270096,354.55596923828125,354.55596923828125,3
1778782185.55985618,68744991,-0.000142084521939978,0.06916776299476624,8.693489508004859e-05,0.05773966759443283,354.5542907714844,354.5542907714844,3
1778782185.65981603,68844951,-0.000142084521939978,0.06926935166120529,8.693490963196382e-05,0.058013807982206345,354.5528259277344,354.5528259277344,3
1778782185.75977612,68944911,-0.00014208455104380846,0.069673553109169,8.693492418387905e-05,0.05843539908528328,354.55145263671875,354.55145263671875,3
1778782185.85973620,69044871,-0.000142084521939978,0.07025737315416336,8.693490963196382e-05,0.05883612856268883,354.5497131347656,354.5497131347656,3
1778782185.95969605,69144831,-0.00014208444918040186,0.07092974334955215,8.693489508004859e-05,0.05948418751358986,354.5481872558594,354.54815673828125,3
1778782186.05965614,69244791,-0.00014208443462848663,0.07178147882223129,8.693490963196382e-05,0.060364674776792526,354.5467529296875,354.5467529296875,3
1778782186.15961599,69344751,-0.00014208443462848663,0.0727713331580162,8.693489508004859e-05,0.061502475291490555,354.5452575683594,354.5452575683594,3
1778782186.25957608,69444711,-0.00014208444918040186,0.07377106696367264,8.693488780409098e-05,0.06256315112113953,354.5437316894531,354.5437316894531,3
1778782186.35953617,69544671,-0.0001420844637323171,0.0750940814614296,8.693489508004859e-05,0.06369428336620331,354.5420837402344,354.5420837402344,3
1778782186.45949602,69644631,-0.00014208447828423232,0.0764409601688385,8.693488780409098e-05,0.06494992226362228,354.5406799316406,354.5406799316406,3
1778782186.55945611,69744591,-0.00014208444918040186,0.07771912962198257,8.693490963196382e-05,0.06625198572874069,354.53875732421875,354.53875732421875,3
1778782186.65941620,69844551,-0.00014208439097274095,0.0792558342218399,8.69349023560062e-05,0.06785094738006592,354.53717041015625,354.53717041015625,3
1778782186.75937605,69944511,-0.00014208443462848663,0.0806560069322586,8.693489508004859e-05,0.06938070803880692,354.53515625,354.53515625,3
1778782186.85933614,70044471,-0.00014208444918040186,0.0820135846734047,8.693488780409098e-05,0.0708005502820015,354.5331726074219,354.5331726074219,3
1778782186.95929623,70144431,-0.00014208447828423232,0.08364058285951614,8.693490963196382e-05,0.07235356420278549,354.53125,354.53125,3
1778782187.05925608,70244391,-0.0001420844637323171,0.08518142253160477,8.693488780409098e-05,0.07376016676425934,354.5296630859375,354.5296630859375,3
1778782187.16004920,70345184,-0.0001420844637323171,0.086820587515831,8.693488780409098e-05,0.07533981651067734,354.52789306640625,354.52789306640625,3
1778782187.26000905,70445144,-0.00014208450738806278,0.08826396614313126,8.693490963196382e-05,0.07676420360803604,354.5265197753906,354.5265197753906,3
1778782187.35996914,70545104,-0.00014208450738806278,0.08993103355169296,8.693489508004859e-05,0.07850208133459091,354.5247497558594,354.5247497558594,3
1778782187.45992923,70645064,-0.00014208453649189323,0.09167144447565079,8.693487325217575e-05,0.08012882620096207,354.52294921875,354.52294921875,3
1778782187.55988908,70745024,-0.00014208458014763892,0.09351763129234314,8.693488780409098e-05,0.08183113485574722,354.52130126953125,354.52130126953125,3
1778782187.65984917,70844984,-0.00014208459469955415,0.09494169801473618,8.693488052813336e-05,0.08339543640613556,354.51922607421875,354.51922607421875,3
1778782187.75980902,70944944,-0.00014208465290721506,0.0967017188668251,8.693489508004859e-05,0.0849774181842804,354.5174560546875,354.5174560546875,3
1778782187.85976911,71044904,-0.00014208460925146937,0.09846935421228409,8.693487325217575e-05,0.08655928075313568,354.5155029296875,354.5155029296875,3
1778782187.95972919,71144864,-0.00014208465290721506,0.1003110259771347,8.693488052813336e-05,0.08807991445064545,354.513671875,354.513671875,3
1778782188.05968904,71244824,-0.00014208460925146937,0.10212630033493042,8.693485870026052e-05,0.08987383544445038,354.51165771484375,354.51165771484375,3
1778782188.15964913,71344784,-0.00014208465290721506,0.10363589972257614,8.693487325217575e-05,0.0915394052863121,354.509521484375,354.509521484375,3
1778782188.25960922,71444744,-0.0001420846674591303,0.10551957786083221,8.693485870026052e-05,0.09335031360387802,354.5074157714844,354.5074157714844,3
1778782188.35956907,71544704,-0.00014208465290721506,0.10723430663347244,8.693483687238768e-05,0.094882071018219,354.5054626464844,354.5054626464844,3
1778782188.45952916,71644664,-0.0001420846238033846,0.10876934975385666,8.693486597621813e-05,0.0965835303068161,354.5035705566406,354.5035705566406,3
1778782188.55948901,71744624,-0.0001420846238033846,0.11033207923173904,8.693486597621813e-05,0.09845510870218277,354.5014953613281,354.5014953613281,3
1778782188.65944910,71844584,-0.0001420846238033846,0.11195837706327438,8.693485870026052e-05,0.10018637776374817,354.4994201660156,354.4994201660156,3
1778782188.75940919,71944544,-0.00014208460925146937,0.11385355144739151,8.693488780409098e-05,0.10196004062891006,354.497314453125,354.497314453125,3
