timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1778788607.65985513,280845117,0,0.09,0.11,82.96,-0.015442007221281528,-0.019494924694299698,0.5005683302879333,0.5000618696212769,5.925965785980225,-0.7609708905220032,-3.4082016944885254,0.21,0.21,0.19,584.09
1778788607.65985513,280845117,1,0.09,0.11,82.97,-0.016260677948594093,-0.019382480531930923,0.5007266998291016,0.5007572174072266,5.925590515136719,-0.7608330249786377,-3.396268129348755,0.21,0.21,0.19,584.08
1778788607.75981498,280945077,0,0.09,0.11,82.96,-0.01566481776535511,-0.01971687562763691,0.500657320022583,0.5001963376998901,5.9264678955078125,-0.7609841227531433,-3.3582048416137695,0.21,0.21,0.19,584.09
1778788607.75981498,280945077,1,0.1,0.11,82.97,-0.016710400581359863,-0.019807418808341026,0.5007777810096741,0.5007665157318115,5.925952434539795,-0.7609639167785645,-3.3461954593658447,0.21,0.22,0.19,584.08
1778788607.85977507,281045037,0,0.1,0.11,82.96,-0.01605307124555111,-0.01987585239112377,0.5006976127624512,0.5002771615982056,5.926959037780762,-0.7609984278678894,-3.307783842086792,0.21,0.21,0.19,584.09
1778788607.85977507,281045037,1,0.1,0.11,82.97,-0.01722235232591629,-0.01995391584932804,0.5009510517120361,0.5009125471115112,5.926329135894775,-0.7610688805580139,-3.2957117557525635,0.21,0.21,0.19,584.08
1778788607.95973492,281144997,0,0.11,0.11,82.96,-0.016554726287722588,-0.020059239119291306,0.5005763173103333,0.5001044869422913,5.927366733551025,-0.7610664367675781,-3.25779390335083,0.21,0.21,0.19,584.09
1778788607.95973492,281144997,1,0.11,0.11,82.97,-0.01762579381465912,-0.02004486694931984,0.5007356405258179,0.5003662705421448,5.926659107208252,-0.7611863613128662,-3.245681047439575,0.21,0.21,0.19,584.08
1778788608.05969501,281244957,0,0.11,0.11,82.96,-0.017052117735147476,-0.02009827084839344,0.5004473924636841,0.4998069107532501,5.927740097045898,-0.7610999345779419,-3.20782732963562,0.21,0.21,0.19,584.09
1778788608.05969501,281244957,1,0.11,0.11,82.97,-0.01825181022286415,-0.020030340179800987,0.5005283951759338,0.4997360408306122,5.926982402801514,-0.7612358927726746,-3.1957104206085205,0.21,0.21,0.19,584.08
