timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,AEKF
1778627314.43998408,54645633,-0.00014208357606548816,0.06613557785749435,8.693498239153996e-05,0.05366504564881325,354.856201171875,354.856201171875,3
1778627314.53994417,54745593,-0.00014208357606548816,0.06589838862419128,8.693498966749758e-05,0.05382200703024864,354.8540344238281,354.8540344238281,3
1778627314.63990402,54845553,-0.00014208356151357293,0.06561505049467087,8.693499694345519e-05,0.05381148308515549,354.8520202636719,354.8520202636719,3
1778627314.73986411,54945513,-0.0001420835469616577,0.06550384312868118,8.693498966749758e-05,0.0535954125225544,354.8489685058594,354.8489685058594,3
1778627314.83982420,55045473,-0.0001420835469616577,0.06572109460830688,8.693502604728565e-05,0.053841590881347656,354.84619140625,354.84619140625,3
1778627314.93978405,55145433,-0.00014208350330591202,0.06565897911787033,8.693496783962473e-05,0.05383537337183952,354.8433532714844,354.8433532714844,3
1778627315.03974414,55245393,-0.00014208353240974247,0.06622667610645294,8.693496783962473e-05,0.05421445146203041,354.84039306640625,354.84039306640625,3
1778627315.13970399,55345353,-0.0001420835469616577,0.06667375564575195,8.693496056366712e-05,0.05464205890893936,354.83770751953125,354.83770751953125,3
1778627315.23966408,55445313,-0.0001420835469616577,0.0672934353351593,8.69349532877095e-05,0.055336326360702515,354.835205078125,354.835205078125,3
1778627315.33962417,55545273,-0.00014208353240974247,0.06810569763183594,8.693496056366712e-05,0.056136660277843475,354.832275390625,354.832275390625,3
1778627315.43958402,55645233,-0.00014208350330591202,0.06925053894519806,8.693493873579428e-05,0.05702502653002739,354.82940673828125,354.82940673828125,3
1778627315.53954411,55745193,-0.0001420834887539968,0.07021696120500565,8.693494601175189e-05,0.057922061532735825,354.82659912109375,354.82659912109375,3
1778627315.63950419,55845153,-0.00014208356151357293,0.07144629210233688,8.693496056366712e-05,0.05898343771696091,354.82366943359375,354.82366943359375,3
1778627315.73946404,55945113,-0.00014208356151357293,0.07249055057764053,8.693493873579428e-05,0.06026565656065941,354.82073974609375,354.82073974609375,3
1778627315.83942413,56045073,-0.00014208357606548816,0.07367227226495743,8.693492418387905e-05,0.06153346598148346,354.81787109375,354.81787109375,3
1778627315.93938398,56145033,-0.00014208353240974247,0.07495657354593277,8.69349023560062e-05,0.06297693401575089,354.81463623046875,354.81463623046875,3
1778627316.03934407,56244993,-0.00014208351785782725,0.07614803314208984,8.693485870026052e-05,0.06418553739786148,354.8116455078125,354.8116455078125,3
1778627316.13930416,56344953,-0.00014208356151357293,0.07762298732995987,8.693488780409098e-05,0.06581135094165802,354.8086853027344,354.8086853027344,3
1778627316.23926401,56444913,-0.00014208356151357293,0.07918251305818558,8.693486597621813e-05,0.0672469213604927,354.805908203125,354.8059387207031,3
1778627316.33922410,56544873,-0.0001420835469616577,0.08045989274978638,8.693487325217575e-05,0.0687980204820633,354.8031311035156,354.8031311035156,3
1778627316.43918419,56644833,-0.00014208356151357293,0.0820026844739914,8.693485870026052e-05,0.07038216292858124,354.8003234863281,354.8003234863281,3
1778627316.53997707,56745626,-0.00014208350330591202,0.08356685936450958,8.693482959643006e-05,0.07204099744558334,354.79718017578125,354.79718017578125,3
1778627316.63993716,56845586,-0.00014208345965016633,0.08473766595125198,8.693479321664199e-05,0.073582723736763,354.7941589355469,354.7941589355469,3
1778627316.73989701,56945546,-0.00014208343054633588,0.0861753299832344,8.693479321664199e-05,0.0752987489104271,354.79119873046875,354.79119873046875,3
1778627316.83985710,57045506,-0.00014208343054633588,0.08794417977333069,8.693480776855722e-05,0.07690798491239548,354.7879333496094,354.7879333496094,3
1778627316.93981719,57145466,-0.00014208341599442065,0.08924536406993866,8.693479321664199e-05,0.0786040872335434,354.7850341796875,354.7850341796875,3
1778627317.03977704,57245426,-0.00014208341599442065,0.09070233255624771,8.693474956089631e-05,0.08005025237798691,354.7819519042969,354.7819519042969,3
1778627317.13973713,57345386,-0.00014208341599442065,0.0922127217054367,8.693475683685392e-05,0.08165948837995529,354.7787170410156,354.7787170410156,3
1778627317.23969722,57445346,-0.00014208340144250542,0.09379203617572784,8.693474228493869e-05,0.08334464579820633,354.7757568359375,354.7757568359375,3
1778627317.33965707,57545306,-0.00014208337233867496,0.09535393118858337,8.693473500898108e-05,0.08480910211801529,354.7727966308594,354.7727966308594,3
1778627317.43961716,57645266,-0.00014208335778675973,0.0969635620713234,8.693472045706585e-05,0.08663731813430786,354.7695617675781,354.7695617675781,3
1778627317.53957701,57745226,-0.00014208335778675973,0.09865853935480118,8.693469862919301e-05,0.08823088556528091,354.7662048339844,354.7662048339844,3
1778627317.63953710,57845186,-0.00014208332868292928,0.10050871968269348,8.69346913532354e-05,0.08991861343383789,354.7628479003906,354.7628479003906,3
1778627317.73949718,57945146,-0.00014208332868292928,0.1019977405667305,8.693468407727778e-05,0.09150831401348114,354.75958251953125,354.75958251953125,3
1778627317.83945704,58045106,-0.00014208331413101405,0.10362335294485092,8.693467680132017e-05,0.09318579733371735,354.7564697265625,354.7564697265625,3
1778627317.93941712,58145066,-0.0001420833432348445,0.10535350441932678,8.693470590515062e-05,0.09510532766580582,354.7532958984375,354.7532958984375,3
1778627318.03937721,58245026,-0.00014208337233867496,0.10696250945329666,8.693467680132017e-05,0.09675559401512146,354.7507019042969,354.7507019042969,3
1778627318.13933706,58344986,-0.00014208340144250542,0.10883574187755585,8.693467680132017e-05,0.09828837215900421,354.7478942871094,354.7478942871094,3
1778627318.23929715,58444946,-0.0001420833868905902,0.11058934032917023,8.693466952536255e-05,0.09983965009450912,354.7449035644531,354.7449035644531,3
1778627318.33925700,58544906,-0.00014208337233867496,0.11254032701253891,8.693464769748971e-05,0.10139112919569016,354.7415466308594,354.7415466308594,3
1778627318.43921709,58644866,-0.00014208340144250542,0.11440975964069366,8.693462586961687e-05,0.10275093466043472,354.7382507324219,354.7382507324219,3
1778627318.53917718,58744826,-0.00014208337233867496,0.11620040237903595,8.693463314557448e-05,0.10454598069190979,354.7347412109375,354.7347412109375,3
1778627318.63997006,58845619,-0.0001420833432348445,0.11788356304168701,8.693461859365925e-05,0.10638749599456787,354.7316589355469,354.7316589355469,3
1778627318.73993015,58945579,-0.00014208332868292928,0.11942452937364578,8.693463314557448e-05,0.10832909494638443,354.728271484375,354.728271484375,3
1778627318.83989000,59045539,-0.00014208337233867496,0.12097742408514023,8.693464769748971e-05,0.11009170114994049,354.7247314453125,354.7247314453125,3
1778627318.93985009,59145499,-0.00014208331413101405,0.12284252047538757,8.693461859365925e-05,0.11175639182329178,354.720947265625,354.720947265625,3
1778627319.03981018,59245459,-0.00014208335778675973,0.12465166300535202,8.693461131770164e-05,0.11348174512386322,354.7174987792969,354.7174987792969,3
1778627319.13977003,59345419,-0.0001420833432348445,0.1263497918844223,8.693459676578641e-05,0.11501329392194748,354.71392822265625,354.71392822265625,3
1778627319.23973012,59445379,-0.00014208327047526836,0.12801523506641388,8.693456766195595e-05,0.1166994720697403,354.7103576660156,354.7103576660156,3
1778627319.33969021,59545339,-0.00014208329957909882,0.12983392179012299,8.693455311004072e-05,0.1186256930232048,354.7069396972656,354.7069396972656,3
1778627319.43965006,59645299,-0.00014208331413101405,0.13146154582500458,8.693455311004072e-05,0.12041225284337997,354.7034912109375,354.7034912109375,3
1778627319.53961015,59745259,-0.00014208329957909882,0.13329873979091644,8.693455311004072e-05,0.12211906909942627,354.699951171875,354.699951171875,3
1778627319.63957000,59845219,-0.00014208327047526836,0.13496728241443634,8.693450945429504e-05,0.12397512793540955,354.6963195800781,354.6963195800781,3
1778627319.73953009,59945179,-0.00014208325592335314,0.1365644335746765,8.693450217833742e-05,0.1256539672613144,354.69256591796875,354.69256591796875,3
1778627319.83949018,60045139,-0.00014208331413101405,0.13826414942741394,8.693450217833742e-05,0.12730643153190613,354.6888732910156,354.6888732910156,3
1778627319.93945003,60145099,-0.00014208335778675973,0.13972701132297516,8.693451673025265e-05,0.12914125621318817,354.6852722167969,354.6852722167969,3
1778627320.03941011,60245059,-0.0001420833432348445,0.14139245450496674,8.69345385581255e-05,0.13069529831409454,354.6817626953125,354.6817626953125,3
1778627320.13937020,60345019,-0.00014208332868292928,0.14278081059455872,8.693449490237981e-05,0.13260720670223236,354.6777038574219,354.6777038574219,3
1778627320.23933005,60444979,-0.00014208332868292928,0.14425477385520935,8.69344876264222e-05,0.13426940143108368,354.673828125,354.673828125,3
1778627320.33929014,60544939,-0.00014208337233867496,0.1458258181810379,8.693447307450697e-05,0.1359800547361374,354.67010498046875,354.67010498046875,3
1778627320.43924999,60644899,-0.00014208337233867496,0.14734087884426117,8.693444397067651e-05,0.13744138181209564,354.66644287109375,354.66644287109375,3
1778627320.53921008,60744859,-0.00014208331413101405,0.14867061376571655,8.693442214280367e-05,0.13895949721336365,354.6626892089844,354.6626892089844,3
1778627320.64000320,60845652,-0.00014208329957909882,0.1500788778066635,8.693436393514276e-05,0.1405198723077774,354.65887451171875,354.65887451171875,3
1778627320.73996305,60945612,-0.0001420833432348445,0.15161721408367157,8.693437848705798e-05,0.14191879332065582,354.65484619140625,354.65484619140625,3
1778627320.83992314,61045572,-0.00014208335778675973,0.1531524509191513,8.693436393514276e-05,0.14332635700702667,354.6509094238281,354.6509094238281,3
1778627320.93988299,61145532,-0.00014208335778675973,0.1545543223619461,8.693436393514276e-05,0.144694983959198,354.6467590332031,354.6467590332031,3
1778627321.03984308,61245492,-0.00014208332868292928,0.15582066774368286,8.693432755535468e-05,0.14622162282466888,354.6428527832031,354.6428527832031,3
1778627321.13980317,61345452,-0.0001420833432348445,0.1571357697248459,8.693430572748184e-05,0.14751707017421722,354.6387939453125,354.6387939453125,3
1778627321.23976302,61445412,-0.00014208340144250542,0.15845881402492523,8.693430572748184e-05,0.14860020577907562,354.6351013183594,354.6351013183594,3
1778627321.33972311,61545372,-0.00014208331413101405,0.15953093767166138,8.693425479577854e-05,0.14988774061203003,354.63134765625,354.63134765625,3
1778627321.43968320,61645332,-0.00014208331413101405,0.16074509918689728,8.693424024386331e-05,0.1510838270187378,354.6307373046875,354.6277160644531,3
1778627321.53964305,61745292,-0.00014208331413101405,0.16201189160346985,8.693424024386331e-05,0.15218320488929749,354.6307373046875,354.6239929199219,3
1778627321.63960314,61845252,-0.00014208331413101405,0.1631014049053192,8.693424024386331e-05,0.15326887369155884,354.6307373046875,354.6201477050781,3
1778627321.73956299,61945212,-0.00014208331413101405,0.1642226278781891,8.693424024386331e-05,0.15429985523223877,354.6307373046875,354.6162109375,3
1778627321.83952308,62045172,-0.00014208331413101405,0.16498421132564545,8.693424024386331e-05,0.15513309836387634,354.6307373046875,354.6124267578125,3
1778627321.93948317,62145132,-0.00014208331413101405,0.16578595340251923,8.693424024386331e-05,0.15614405274391174,354.6307373046875,354.608642578125,3
1778627322.03944302,62245092,-0.00014208331413101405,0.16661879420280457,8.693424024386331e-05,0.15699683129787445,354.6307373046875,354.6048278808594,3
1778627322.13940310,62345052,-0.00014208331413101405,0.1675041913986206,8.693424024386331e-05,0.15783007442951202,354.6307373046875,354.6009826660156,3
1778627322.23936319,62445012,-0.037633735686540604,0.16835200786590576,-0.03824706748127937,0.1585872620344162,354.6307678222656,354.596923828125,3
1778627322.33932304,62544972,-0.10566084086894989,0.1690211147069931,-0.10776682198047638,0.1592215597629547,354.630859375,354.5929870605469,3
1778627322.43928313,62644932,-0.1527915596961975,0.1698465794324875,-0.15604130923748016,0.15976525843143463,354.6309509277344,354.5892333984375,3
1778627322.53924298,62744892,-0.1763482689857483,0.1702428162097931,-0.18028201162815094,0.16016453504562378,354.6310119628906,354.5855712890625,3
