timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
1778627421.15977907,161365428,1,0.002092696027830243,0.001887418213300407,0.0021440605632960796,-0.0022802669554948807,-2.0454528566915542e-05,-9.817317962646484,0,0,33.24554443359375,1,1,760,800
1778627421.19976306,161405412,0,0.0024748470168560743,0.00219194358214736,0.0022306586615741253,-0.0016137786442413926,-0.0011166470358148217,-9.816339492797852,0,0,33.247154235839844,1,1,1000,1000
1778627421.19976306,161405412,1,0.0024794526398181915,0.0022837610449641943,0.0023847464472055435,-0.0030629837419837713,0.0016716101672500372,-9.815964698791504,0,0,33.24711227416992,1,1,760,800
1778627421.23974705,161445396,0,0.001003973768092692,0.0016486248932778835,0.0022741411812603474,-0.0024933740496635437,-0.00012552418047562242,-9.815225601196289,0,0,33.24871826171875,1,1,1000,1000
1778627421.23974705,161445396,1,0.0007193686906248331,0.0014446914428845048,0.0022190967574715614,-0.002232150873169303,-0.00039309071144089103,-9.81617546081543,0,0,33.248680114746094,1,1,760,800
1778627421.27973104,161485380,0,0.0011853247415274382,0.0016696648672223091,0.002279954729601741,-0.0016014112625271082,0.00017255016427952796,-9.816007614135742,0,0,33.25028610229492,1,1,1000,1000
1778627421.27973104,161485380,1,0.0010629508178681135,0.0015579612227156758,0.0021696030162274837,0.0003042070893570781,-0.0015284456312656403,-9.814847946166992,0,0,33.250247955322266,1,1,760,800
1778627421.31971502,161525364,0,0.0005623598699457943,0.0016650115139782429,0.0023413863964378834,-0.003324430901557207,-0.0014455390628427267,-9.815896987915039,0,0,33.251853942871094,1,1,1000,1000
1778627421.31971502,161525364,1,0.0004841713234782219,0.0017027499852702022,0.0025160708464682102,-0.0006926094647496939,-0.0024314746260643005,-9.81329345703125,0,0,33.25181198120117,1,1,760,800
1778627421.35969901,161565348,0,0.000786740449257195,0.0006166461389511824,0.0023882153909653425,-0.0006430175853893161,0.001555752707645297,-9.815093040466309,0,0,33.25341796875,1,1,1000,1000
1778627421.35969901,161565348,1,0.0010682534193620086,0.00045880148536525667,0.002345150802284479,-0.001296918373554945,-0.0004250733181834221,-9.814748764038086,0,0,33.253379821777344,1,1,760,800
1778627421.39968300,161605332,0,0.0004593566991388798,0.0004207556485198438,0.0022906437516212463,-0.002124788938090205,-0.00012359811807982624,-9.81452751159668,0,0,33.25498580932617,1,1,1000,1000
1778627421.39968300,161605332,1,0.0005724896909669042,0.00039288276457227767,0.002309529110789299,-0.0043785544112324715,-0.0020197026897221804,-9.814778327941895,0,0,33.25494384765625,1,1,760,800
1778627421.43966699,161645316,0,0.00203712098300457,0.0003926824138034135,0.0023054294288158417,-0.003148697316646576,-0.0006159045733511448,-9.814464569091797,0,0,33.25654983520508,1,1,1000,1000
1778627421.43966699,161645316,1,0.0022518078330904245,0.0007106135599315166,0.002263128524646163,0.0011248267255723476,0.00046264578122645617,-9.815614700317383,0,0,33.25651168823242,1,1,760,800
1778627421.47965121,161685300,0,0.0028602604288607836,0.001442229375243187,0.0022933674044907093,-0.0030462685972452164,0.00016734648670535535,-9.816680908203125,0,0,33.25811767578125,1,1,1000,1000
1778627421.47965121,161685300,1,0.0030268486589193344,0.0014893168117851019,0.0022227356676012278,-0.0015926227206364274,-5.2258139476180077e-05,-9.81338119506836,0,0,33.25807571411133,1,1,760,800
1778627421.51963520,161725284,0,0.002730687614530325,0.0013729145284742117,0.0022845789790153503,-0.003482223954051733,-0.0003376179374754429,-9.81421947479248,0,0,33.259681701660156,1,1,1000,1000
1778627421.51963520,161725284,1,0.002604813314974308,0.0015464435564354062,0.0022663865238428116,-0.0038274447433650494,0.0018604113720357418,-9.814338684082031,0,0,33.2596435546875,1,1,760,800
1778627421.55961919,161765268,0,0.0020413014572113752,0.0013407367514446378,0.0022823435720056295,-0.0020103654824197292,0.0010472420835867524,-9.813864707946777,0,0,33.26124572753906,1,1,1000,1000
1778627421.55961919,161765268,1,0.0022520385682582855,0.0013072768924757838,0.002436834154650569,-0.003461676649749279,0.00029812013963237405,-9.813899993896484,0,0,33.261207580566406,1,1,760,800
1778627421.59960318,161805252,0,0.0036394125781953335,0.000931940448936075,0.0022739835549145937,-0.002274229656904936,-0.0004141899407841265,-9.816512107849121,0,0,33.26280975341797,1,1,1000,1000
1778627421.59960318,161805252,1,0.0036363862454891205,0.0008804863900877535,0.0021831970661878586,-0.003282091347500682,0.0006070060189813375,-9.817420959472656,0,0,33.26277160644531,1,1,760,800
1778627421.63958716,161845236,0,0.004662873223423958,0.00152347213588655,0.0022571382578462362,-0.0021192356944084167,-0.0006214987370185554,-9.815635681152344,0,0,33.26437759399414,1,1,1000,1000
1778627421.63958716,161845236,1,0.004678422585129738,0.0016467147506773472,0.002334916964173317,-0.0029424582608044147,-0.001197608420625329,-9.81490707397461,0,0,33.26433563232422,1,1,760,800
1778627421.67957115,161885220,0,0.00418447470292449,0.0012434299569576979,0.002296093152835965,-0.0026432140730321407,-0.0006073915283195674,-9.817361831665039,0,0,33.265899658203125,1,1,1000,1000
1778627421.67957115,161885220,1,0.004314991645514965,0.0013019210891798139,0.002309058792889118,-0.002602145541459322,-0.0009452852536924183,-9.814355850219727,0,0,33.265899658203125,1,1,760,800
