timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
1778788392.69920707,65884469,0,0.0009140516049228609,0.0009033981477841735,0.0009237399790436029,4.852438723901287e-05,-0.0024303742684423923,-9.817787170410156,0,0,28.840648651123047,1,1,1000,1000
1778788392.69920707,65884469,1,0.0008154634851962328,0.0009601981728337705,0.0007753984536975622,-0.0009366731392219663,0.0009079400333575904,-9.818324089050293,0,0,28.840648651123047,1,1,760,800
1778788392.74002409,65925286,0,0.0009212211589328945,0.0008525763405486941,0.0009686308912932873,-0.0017397566698491573,-0.0010481998324394226,-9.817962646484375,0,0,28.842857360839844,1,1,1000,1000
1778788392.74002409,65925286,1,0.0009044568287208676,0.0010468622203916311,0.0010587552096694708,-0.0028701031114906073,-0.0019179234514012933,-9.818723678588867,0,0,28.842803955078125,1,1,760,800
1778788392.78000808,65965270,0,0.0008693089475855231,0.0009351693443022668,0.0008689555106684566,-0.0009350695181638002,-0.001159926876425743,-9.817306518554688,0,0,28.84501075744629,1,1,1000,1000
1778788392.78000808,65965270,1,0.0010624532587826252,0.0008150734938681126,0.0009217590559273958,-0.0008501830161549151,-0.0005121081485413015,-9.815150260925293,0,0,28.84495735168457,1,1,760,800
1778788392.81999207,66005254,0,0.0009324351558461785,0.0009828455513343215,0.0009180665947496891,-0.0016596168279647827,-0.0011505000293254852,-9.818524360656738,0,0,28.847164154052734,1,1,1000,1000
1778788392.81999207,66005254,1,0.0008291936246678233,0.0010278145782649517,0.0009060758166015148,-0.0029311494436115026,-8.078003156697378e-05,-9.818509101867676,0,0,28.847110748291016,1,1,760,800
1778788392.85997605,66045238,0,0.0009131389087997377,0.0009303718688897789,0.0009882593294605613,-0.00042515050154179335,-0.000623055559117347,-9.817291259765625,0,0,28.84931755065918,1,1,1000,1000
1778788392.85997605,66045238,1,0.000932991795707494,0.0009932147804647684,0.0010368665680289268,-0.002757804002612829,-0.0022788974456489086,-9.818527221679688,0,0,28.84926414489746,1,1,760,800
1778788392.89996004,66085222,0,0.0009506189380772412,0.0009200842468999326,0.00094500562408939,-0.001306055928580463,-0.0013589905574917793,-9.817142486572266,0,0,28.851417541503906,1,1,1000,1000
1778788392.89996004,66085222,1,0.0008138224948197603,0.0007899565971456468,0.0011414034524932504,-0.001614984474144876,0.0013261607382446527,-9.817687034606934,0,0,28.851417541503906,1,1,760,800
1778788392.93994403,66125206,0,0.0009534268756397069,0.0008711374830454588,0.000996020040474832,-0.0012131413677707314,-0.0005248147645033896,-9.815933227539062,0,0,28.85357093811035,1,1,1000,1000
1778788392.93994403,66125206,1,0.0009881923906505108,0.000897220044862479,0.0009129361133091152,-0.0015896012773737311,-0.0015985947102308273,-9.816545486450195,0,0,28.85357093811035,1,1,760,800
1778788392.97992802,66165190,0,0.0009639316704124212,0.0009267668356187642,0.0009012593072839081,-0.0011784309754148126,-0.0006320611573755741,-9.818537712097168,0,0,28.855722427368164,1,1,1000,1000
1778788392.97992802,66165190,1,0.0009535555727779865,0.0010175076313316822,0.0008520944975316525,-0.0024505110923200846,0.00011681774776661769,-9.818769454956055,0,0,28.855722427368164,1,1,760,800
1778788393.01991200,66205174,0,0.0009478107676841319,0.0009139704634435475,0.0009750751778483391,-0.001305868267081678,-0.0008680603932589293,-9.817156791687012,0,0,28.85787582397461,1,1,1000,1000
1778788393.01991200,66205174,1,0.0009507060749456286,0.0009018906857818365,0.0010126791894435883,-0.0033680140040814877,-0.0011812985176220536,-9.818305969238281,0,0,28.85787582397461,1,1,760,800
1778788393.05989599,66245158,0,0.0009787618182599545,0.0009303325787186623,0.0010519882198423147,-0.0004167663282714784,-0.001667719567194581,-9.817419052124023,0,0,28.860027313232422,1,1,1000,1000
1778788393.05989599,66245158,1,0.0008023427799344063,0.0009332209010608494,0.0009403708390891552,-0.0015935651026666164,0.000565262627787888,-9.816902160644531,0,0,28.860027313232422,1,1,760,800
1778788393.09987998,66285142,0,0.0008847194840200245,0.0009634256130084395,0.0009408122859895229,-0.001438592211343348,-0.00010621346882544458,-9.816558837890625,0,0,28.862178802490234,1,1,1000,1000
1778788393.09987998,66285142,1,0.0010914475424215198,0.0009933369001373649,0.0010809572413563728,-0.003097863867878914,-0.0005848276196047664,-9.81755256652832,0,0,28.862178802490234,1,1,760,800
1778788393.13986397,66325126,0,0.0009056281996890903,0.0009000000427477062,0.000812860147561878,-0.001401183195412159,-0.0015229681739583611,-9.817601203918457,0,0,28.864330291748047,1,1,1000,1000
1778788393.13986397,66325126,1,0.0010906171519309282,0.0008101051207631826,0.0008106839377433062,0.0016591346357017756,-0.0017775299493223429,-9.816271781921387,0,0,28.864330291748047,1,1,760,800
1778788393.17984796,66365110,0,0.0008835355401970446,0.0008872554753907025,0.0009099476155824959,-0.0005513392388820648,-0.00026176616665907204,-9.816549301147461,0,0,28.866483688354492,1,1,1000,1000
1778788393.17984796,66365110,1,0.0009534019627608359,0.0009749071905389428,0.0008467442239634693,-0.0006350363837555051,-0.0008226592908613384,-9.817354202270508,0,0,28.866483688354492,1,1,760,800
1778788393.21983194,66405094,0,0.0009491480304859579,0.0010065134847536683,0.0009356657974421978,-0.000617527577560395,-0.0008061905391514301,-9.817715644836426,0,0,28.868633270263672,1,1,1000,1000
1778788393.21983194,66405094,1,0.0008142571896314621,0.0007636658847332001,0.001009112223982811,-0.0015991239342838526,0.0006851347861811519,-9.814387321472168,0,0,28.868633270263672,1,1,760,800
1778788393.25981593,66445078,0,0.0009508485090918839,0.0008827225537970662,0.0009436403634026647,-3.12807533191517e-05,-0.001051270985044539,-9.818345069885254,0,0,28.870784759521484,1,1,1000,1000
1778788393.25981593,66445078,1,0.0008183298632502556,0.0008231917163357139,0.0009193237056024373,-0.0005747891846112907,-0.0008459629025310278,-9.815350532531738,0,0,28.870784759521484,1,1,760,800
1778788393.29979992,66485062,0,0.0009125291253440082,0.0009056649287231266,0.0009492113022133708,-0.0009770215256139636,-0.0006531288963742554,-9.81699275970459,0,0,28.872987747192383,1,1,1000,1000
1778788393.29979992,66485062,1,0.0006661154329776764,0.0009688562131486833,0.0008972476935014129,3.4913438867079094e-05,-0.0004479036433622241,-9.818365097045898,0,0,28.872987747192383,1,1,760,800
1778788393.33978415,66525046,0,0.0009785547154024243,0.000909887719899416,0.0008960721315816045,-0.0005659472080878913,-0.0015733189648017287,-9.817121505737305,0,0,28.875139236450195,1,1,1000,1000
1778788393.33978415,66525046,1,0.0009916748385876417,0.0008580637513659894,0.0010687247850000858,6.441034201998264e-05,-0.0012881818693131208,-9.818275451660156,0,0,28.875139236450195,1,1,760,800
1778788393.37976813,66565030,0,0.0009319140808656812,0.0009405807359144092,0.0009151807171292603,0.00019640861137304455,-0.001165613066405058,-9.817218780517578,0,0,28.877288818359375,1,1,1000,1000
1778788393.37976813,66565030,1,0.0008884265553206205,0.0010168923763558269,0.0011680799070745707,-0.0016083114314824343,0.0009706100099720061,-9.818058013916016,0,0,28.877288818359375,1,1,760,800
1778788393.41975212,66605014,0,0.0009501859312877059,0.000924432766623795,0.0008819184731692076,-0.0002589685609564185,-0.0010759542929008603,-9.818424224853516,0,0,28.879436492919922,1,1,1000,1000
1778788393.41975212,66605014,1,0.000761601550038904,0.0009361011907458305,0.000956393254455179,-0.0003856547409668565,-0.0014127603499218822,-9.817416191101074,0,0,28.879436492919922,1,1,760,800
1778788393.45973611,66644998,0,0.000946518499404192,0.0009965633507817984,0.0008924081921577454,-0.0011425246484577656,-0.0015360105317085981,-9.817577362060547,0,0,28.881532669067383,1,1,1000,1000
1778788393.45973611,66644998,1,0.0012559134047478437,0.0007190404576249421,0.0007173593621701002,-0.0012371523771435022,-0.0014183514285832644,-9.817126274108887,0,0,28.881532669067383,1,1,760,800
1778788393.49972010,66684982,0,0.001002180390059948,0.0009646328981034458,0.0009462160523980856,-0.0015286525012925267,-0.0009650478605180979,-9.817876815795898,0,0,28.883682250976562,1,1,1000,1000
1778788393.49972010,66684982,1,0.0008705832296982408,0.000928012712392956,0.000901946215890348,0.0012357549276202917,-0.001021925127133727,-9.815160751342773,0,0,28.883682250976562,1,1,760,800
1778788393.53970408,66724966,0,0.0009176700259558856,0.0009695190819911659,0.0010210340842604637,-0.0007830667309463024,-0.0004596315848175436,-9.818058967590332,0,0,28.885831832885742,1,1,1000,1000
1778788393.53970408,66724966,1,0.0007803358021192253,0.0010218089446425438,0.0010367173235863447,-0.0007700191927142441,-0.0018237081822007895,-9.817182540893555,0,0,28.885831832885742,1,1,760,800
1778788393.57968807,66764950,0,0.0009399751434102654,0.0009353413479402661,0.0008956937817856669,-0.001417901716195047,-0.0007240554550662637,-9.816023826599121,0,0,28.88797950744629,1,1,1000,1000
1778788393.57968807,66764950,1,0.000996577786281705,0.0011287180241197348,0.001046295277774334,-0.0028758090920746326,0.0003561910707503557,-9.817098617553711,0,0,28.88797950744629,1,1,760,800
1778788393.61967206,66804934,0,0.0009140638867393136,0.0009386080782860518,0.0009296868811361492,-0.00047821979387663305,-0.0018272246234118938,-9.817831993103027,0,0,28.89012908935547,1,1,1000,1000
1778788393.61967206,66804934,1,0.0006454755202867091,0.0009836400859057903,0.0007417576853185892,-0.003336424706503749,0.0010261631105095148,-9.817713737487793,0,0,28.89012908935547,1,1,760,800
1778788393.65965605,66844918,0,0.0009095837594941258,0.0009106122888624668,0.0009376744274049997,-0.002475445158779621,0.0006565756630152464,-9.817955017089844,0,0,28.892274856567383,1,1,1000,1000
1778788393.65965605,66844918,1,0.0008235006825998425,0.0009719745721668005,0.0010342311579734087,4.0272745536640286e-05,-0.0015962501056492329,-9.818073272705078,0,0,28.892274856567383,1,1,760,800
1778788393.69964004,66884902,0,0.0009651705040596426,0.0009518906008452177,0.0009635955793783069,-4.450291089597158e-05,-0.0006729648448526859,-9.817899703979492,0,0,28.89442253112793,1,1,1000,1000
1778788393.69964004,66884902,1,0.0009989789687097073,0.0009000410209409893,0.0008909096941351891,-0.0019492597784847021,0.0016652591293677688,-9.81690788269043,0,0,28.89442253112793,1,1,760,800
1778788393.73962402,66924886,0,0.0009629229898564517,0.0009420206188224256,0.0009376381640322506,-0.0005058254464529455,-0.0006996119045652449,-9.81833267211914,0,0,28.896570205688477,1,1,1000,1000
1778788393.73962402,66924886,1,0.0008806020487099886,0.0009200665517710149,0.0012715234188362956,-0.00022603399702347815,-0.0015790265752002597,-9.817026138305664,0,0,28.896570205688477,1,1,760,800
1778788393.77960801,66964870,0,0.0009154593572020531,0.0010373889235779643,0.001009578350931406,-0.001358658540993929,-0.0005635344423353672,-9.817697525024414,0,0,28.898717880249023,1,1,1000,1000
1778788393.77960801,66964870,1,0.0010178786469623446,0.0011258545564487576,0.0009810645133256912,-0.002192727057263255,-0.0028084763325750828,-9.818357467651367,0,0,28.898717880249023,1,1,760,800
1778788393.81959200,67004854,0,0.0009466471383348107,0.0009321258403360844,0.0009265856351703405,-0.0006558537133969367,-0.0015791638288646936,-9.817688941955566,0,0,28.900863647460938,1,1,1000,1000
1778788393.81959200,67004854,1,0.0009817089885473251,0.0009470585500821471,0.0010763166937977076,-0.0021636714227497578,8.102868014248088e-05,-9.820436477661133,0,0,28.900863647460938,1,1,760,800
1778788393.85957599,67044838,0,0.0009288624278269708,0.0008865309646353126,0.0008892764453776181,-0.0012793946079909801,-0.000631050206720829,-9.817508697509766,0,0,28.903011322021484,1,1,1000,1000
1778788393.85957599,67044838,1,0.000982636003755033,0.0008993277442641556,0.0007880374323576689,-0.0006689806468784809,0.00033074821112677455,-9.817819595336914,0,0,28.903011322021484,1,1,760,800
1778788393.89955997,67084822,0,0.0010032295249402523,0.000957741285674274,0.0009527302463538945,-0.0008378927013836801,-0.0004230246413499117,-9.816598892211914,0,0,28.9051570892334,1,1,1000,1000
1778788393.89955997,67084822,1,0.0010209473548457026,0.0009850905044004321,0.0009404266602359712,-0.0018850117921829224,0.0020075386855751276,-9.820854187011719,0,0,28.9051570892334,1,1,760,800
1778788393.93954396,67124806,0,0.00089347327593714,0.0009055108530446887,0.000985418213531375,-0.000996435061097145,-0.0018674619495868683,-9.817224502563477,0,0,28.907302856445312,1,1,1000,1000
1778788393.93954396,67124806,1,0.00088999088620767,0.0009418818517588079,0.000976052600890398,-0.001191700343042612,-0.0022069283295422792,-9.818206787109375,0,0,28.907302856445312,1,1,760,800
1778788393.97952795,67164790,0,0.0009952877881005406,0.0008775033056735992,0.0009421503054909408,-0.0011617811396718025,-0.0016743299784138799,-9.817777633666992,0,0,28.909448623657227,1,1,1000,1000
1778788393.97952795,67164790,1,0.000993151101283729,0.0007482950459234416,0.0008453152840957046,-0.001511351321823895,-0.0008362667285837233,-9.817069053649902,0,0,28.909448623657227,1,1,760,800
1778788394.01951194,67204774,0,0.0009216120815835893,0.0009751913603395224,0.0008992388029582798,-0.0009979857131838799,-0.0011461593676358461,-9.81743049621582,0,0,28.911592483520508,1,1,1000,1000
1778788394.01951194,67204774,1,0.0009002939914353192,0.0008412750321440399,0.000924175139516592,9.164262155536562e-05,-2.626444438647013e-05,-9.817496299743652,0,0,28.911592483520508,1,1,760,800
1778788394.05949593,67244758,0,0.000987462466582656,0.0010009853867813945,0.0009537970181554556,-0.001642927760258317,-0.000912791583687067,-9.817361831665039,0,0,28.913738250732422,1,1,1000,1000
1778788394.05949593,67244758,1,0.0009922333993017673,0.0008868582081049681,0.0011077738599851727,0.0007828420493751764,-0.0013576264027506113,-9.819534301757812,0,0,28.913738250732422,1,1,760,800
