timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1778785783.79930496,124984153,0,6,414601800,2418,10,1.21,-35.3632621,149.1652372,599.08,0.005000000353902578,71.74224853515625,0.0,0.0,1
1778785783.99922490,125184073,0,6,414602000,2418,10,1.21,-35.3632621,149.1652372,599.08,0.006000000052154064,70.49330139160156,0.0,0.0,1
1778785784.19997787,125384826,0,6,414602200,2418,10,1.21,-35.3632621,149.1652372,599.08,0.007000000216066837,69.26011657714844,0.0,0.0,1
1778785784.39989781,125584746,0,6,414602400,2418,10,1.21,-35.3632621,149.1652372,599.08,0.009000000543892384,68.70457458496094,-0.0010000000474974513,0.0,1
1778785784.59981799,125784666,0,6,414602600,2418,10,1.21,-35.3632621,149.1652372,599.08,0.01100000087171793,70.47036743164062,-0.0010000000474974513,0.0,1
1778785784.79973793,125984586,0,6,414602800,2418,10,1.21,-35.3632621,149.1652372,599.08,0.012000000104308128,73.09027099609375,-0.0010000000474974513,0.0,1
1778785784.99965787,126184506,0,6,414603000,2418,10,1.21,-35.3632621,149.1652372,599.08,0.014000000432133675,74.89682006835938,-0.0010000000474974513,0.0,1
1778785785.19957805,126384426,0,6,414603200,2418,10,1.21,-35.3632621,149.1652373,599.09,0.015000000596046448,75.91799926757812,-0.0010000000474974513,0.0,1
1778785785.39949799,126584346,0,6,414603400,2418,10,1.21,-35.3632621,149.1652373,599.09,0.017000000923871994,76.35453033447266,-0.0010000000474974513,0.0,1
1778785785.59941792,126784266,0,6,414603600,2418,10,1.21,-35.3632621,149.1652373,599.09,0.01900000125169754,76.41600799560547,-0.0010000000474974513,0.0,1
1778785785.79933786,126984186,0,6,414603800,2418,10,1.21,-35.3632621,149.1652374,599.09,0.020000001415610313,76.01631164550781,-0.0010000000474974513,0.0,1
1778785785.99925804,127184106,0,6,414604000,2418,10,1.21,-35.3632621,149.1652374,599.09,0.020000001415610313,75.1477279663086,0.0,0.0,1
1778785786.19917798,127384026,0,6,414604200,2418,10,1.21,-35.3632621,149.1652375,599.09,0.020000001415610313,73.89928436279297,0.0,0.0,1
1778785786.39993095,127584779,0,6,414604400,2418,10,1.21,-35.3632621,149.1652375,599.09,0.01900000125169754,72.03578186035156,0.0,0.0,1
1778785786.59985089,127784699,0,6,414604600,2418,10,1.21,-35.3632621,149.1652375,599.09,0.018000001087784767,69.499267578125,0.0,0.0,1
1778785786.79977083,127984619,0,6,414604800,2418,10,1.21,-35.363262,149.1652375,599.09,0.017000000923871994,65.95323944091797,0.0010000000474974513,0.0,1
1778785786.99969101,128184539,0,6,414605000,2418,10,1.21,-35.363262,149.1652375,599.09,0.015000000596046448,61.805728912353516,0.0010000000474974513,0.0,1
1778785787.19961095,128384459,0,6,414605200,2418,10,1.21,-35.363262,149.1652376,599.09,0.015000000596046448,58.97517776489258,0.0010000000474974513,0.0,1
1778785787.39953089,128584379,0,6,414605400,2418,10,1.21,-35.363262,149.1652377,599.08,0.014000000432133675,57.735069274902344,0.0010000000474974513,0.0,1
1778785787.59945083,128784299,0,6,414605600,2418,10,1.21,-35.363262,149.1652377,599.08,0.014000000432133675,57.51932907104492,0.0010000000474974513,0.0,1
1778785787.79937100,128984219,0,6,414605800,2418,10,1.21,-35.363262,149.1652377,599.08,0.013000000268220901,58.1678466796875,0.0010000000474974513,0.0,1
1778785787.99929094,129184139,0,6,414606000,2418,10,1.21,-35.363262,149.1652378,599.08,0.013000000268220901,59.03846740722656,0.0010000000474974513,0.0,1
1778785788.19921088,129384059,0,6,414606200,2418,10,1.21,-35.363262,149.1652378,599.08,0.013000000268220901,60.00499725341797,0.0,0.0,1
1778785788.39996386,129584812,0,6,414606400,2418,10,1.21,-35.3632619,149.1652378,599.08,0.013000000268220901,60.53623962402344,0.0,0.0,1
1778785788.59988403,129784732,0,6,414606600,2418,10,1.21,-35.3632619,149.1652378,599.08,0.012000000104308128,60.09967803955078,0.0,0.0,1
1778785788.79980397,129984652,0,6,414606800,2418,10,1.21,-35.3632619,149.1652379,599.08,0.01100000087171793,59.773319244384766,0.0,0.0,1
1778785788.99972391,130184572,0,6,414607000,2418,10,1.21,-35.3632619,149.1652379,599.08,0.01100000087171793,60.16804885864258,0.0,0.0,1
