timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1778782988.56052017,67744558,1,0.12,0.1,352.7,-0.010248762555420399,0.009110033512115479,-1.576218605041504,-1.5848439931869507,-0.011180221103131771,0.01503393892198801,-13.798192024230957,0.02,0.03,-0.05,584.08
1778782988.66048002,67844518,0,0.11,0.11,352.69,-0.00978979654610157,0.008471963927149773,-1.4691625833511353,-1.4592498540878296,-0.011712832376360893,0.015187747776508331,-13.967228889465332,0.02,0.03,-0.05,584.09
1778782988.66048002,67844518,1,0.11,0.1,352.7,-0.009721128270030022,0.00842447392642498,-1.4681246280670166,-1.4746389389038086,-0.011778131127357483,0.015294640325009823,-13.95090103149414,0.02,0.03,-0.05,584.08
1778782988.76044011,67944478,0,0.12,0.11,352.69,-0.009345400147140026,0.007789905648678541,-1.3616899251937866,-1.3512200117111206,-0.012389705516397953,0.015381882898509502,-14.107571601867676,0.03,0.03,-0.05,584.09
1778782988.76044011,67944478,1,0.12,0.11,352.7,-0.009241526015102863,0.007755108177661896,-1.360956072807312,-1.3668010234832764,-0.012440274469554424,0.01548066083341837,-14.092669486999512,0.02,0.03,-0.05,584.08
1778782988.86039996,68044438,0,0.12,0.11,352.69,-0.008984815329313278,0.007216178812086582,-1.2558437585830688,-1.24347984790802,-0.013067717663943768,0.015462572686374187,-14.237143516540527,0.03,0.03,-0.05,584.09
1778782988.86039996,68044438,1,0.12,0.11,352.7,-0.008871474303305149,0.007290953304618597,-1.255423903465271,-1.2580031156539917,-0.013102797791361809,0.015559623949229717,-14.223649024963379,0.02,0.03,-0.05,584.08
1778782988.96036005,68144398,0,0.12,0.1,352.69,-0.00856227707117796,0.006680094171315432,-1.1516084671020508,-1.1385509967803955,-0.013750549405813217,0.015485582873225212,-14.356066703796387,0.03,0.03,-0.05,584.09
1778782988.96036005,68144398,1,0.12,0.1,352.7,-0.008372317999601364,0.006811913102865219,-1.1515190601348877,-1.1526702642440796,-0.01377165224403143,0.01559357438236475,-14.343925476074219,0.02,0.03,-0.05,584.08
1778782989.06032014,68244358,0,0.14,0.1,352.69,-0.008002854883670807,0.0063191852532327175,-1.0483514070510864,-1.0334721803665161,-0.014364197850227356,0.015434136614203453,-14.464487075805664,0.03,0.03,-0.05,584.09
