timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
1778783080.14054012,159324578,1,0.0022577482741326094,0.0022214320488274097,0.002270168624818325,-0.0020049866288900375,-0.00041135153151117265,-9.817758560180664,0,0,33.16534423828125,1,1,760,800
1778783080.18052411,159364562,0,0.002284271875396371,0.002305045025423169,0.002333768643438816,-0.0005754455924034119,-0.0010788022773340344,-9.817537307739258,0,0,33.16692352294922,1,1,1000,1000
1778783080.18052411,159364562,1,0.0023724972270429134,0.0022806657943874598,0.0022005769424140453,-0.0007493238081224263,0.00174146075733006,-9.817959785461426,0,0,33.16692352294922,1,1,760,800
1778783080.22050810,159404546,0,0.00231058057397604,0.0022955178283154964,0.002258916385471821,-0.0021321293897926807,-0.0008895386708900332,-9.816978454589844,0,0,33.16849899291992,1,1,1000,1000
1778783080.22050810,159404546,1,0.0024993109982460737,0.0023788297548890114,0.0025005978532135487,-0.001608086284250021,-0.000893319258466363,-9.81800651550293,0,0,33.16849899291992,1,1,760,800
1778783080.26049209,159444530,0,0.0022095581516623497,0.0023088424932211637,0.0022716689854860306,-0.0018945885822176933,-0.0009789833566173911,-9.817424774169922,0,0,33.170074462890625,1,1,1000,1000
1778783080.26049209,159444530,1,0.002269280608743429,0.0024031922221183777,0.002246628515422344,-0.0002518767723813653,-0.003020829288288951,-9.817320823669434,0,0,33.170074462890625,1,1,760,800
1778783080.30047607,159484514,0,0.0023175834212452173,0.0022030130494385958,0.0022881487384438515,-0.0013347279746085405,-0.0012273709289729595,-9.817596435546875,0,0,33.171653747558594,1,1,1000,1000
1778783080.30047607,159484514,1,0.002214085776358843,0.0020676394924521446,0.002145879901945591,0.002270381199195981,0.0013378001749515533,-9.820247650146484,0,0,33.171653747558594,1,1,760,800
1778783080.34046006,159524498,0,0.002229066099971533,0.0023377903271466494,0.0023168250918388367,-0.0012430771021172404,-0.0010648773750290275,-9.817816734313965,0,0,33.1732292175293,1,1,1000,1000
1778783080.34046006,159524498,1,0.0021643524523824453,0.0022138645872473717,0.0023437337949872017,-0.004394739866256714,-0.001967914868146181,-9.814888000488281,0,0,33.1732292175293,1,1,760,800
1778783080.38044405,159564482,0,0.0023473314940929413,0.0022253631614148617,0.0022564325481653214,-0.0011473073391243815,-0.0014678435400128365,-9.816512107849121,0,0,33.174808502197266,1,1,1000,1000
1778783080.38044405,159564482,1,0.0021793977357447147,0.0022313569206744432,0.002358020981773734,-0.0006799243856221437,-0.0013291331706568599,-9.81552505493164,0,0,33.174808502197266,1,1,760,800
1778783080.42042804,159604466,0,0.002344995504245162,0.002287323120981455,0.002311557065695524,-0.0009388765320181847,-0.0013151434250175953,-9.81773567199707,0,0,33.17638397216797,1,1,1000,1000
1778783080.42042804,159604466,1,0.002585418988019228,0.0022599962539970875,0.0020402853842824697,-0.0010869948891922832,-0.003185735549777746,-9.817358016967773,0,0,33.17638397216797,1,1,760,800
1778783080.46041203,159644450,0,0.0023284051567316055,0.002297105733305216,0.0023246563505381346,-0.0010023026261478662,-0.0008984750602394342,-9.817729949951172,0,0,33.17795944213867,1,1,1000,1000
1778783080.46041203,159644450,1,0.0023584754671901464,0.0023682478349655867,0.002292364602908492,-0.0009021447040140629,-0.0016019409522414207,-9.81820297241211,0,0,33.17795944213867,1,1,760,800
1778783080.50039601,159684434,0,0.002212575636804104,0.002239648951217532,0.0022624225821346045,-0.0007484855595976114,-0.0007746808114461601,-9.816970825195312,0,0,33.179534912109375,1,1,1000,1000
1778783080.50039601,159684434,1,0.002315443241968751,0.0022017762530595064,0.0024488670751452446,-0.0021557926665991545,-0.0010002205381169915,-9.819124221801758,0,0,33.179534912109375,1,1,760,800
1778783080.54038000,159724418,0,0.00230879383161664,0.002231518505141139,0.002284357091411948,-0.0015261383960023522,-0.0011211623204872012,-9.81728744506836,0,0,33.181114196777344,1,1,1000,1000
1778783080.54038000,159724418,1,0.002263124566525221,0.0024201045744121075,0.0022078026086091995,0.0004198573296889663,-0.00033434154465794563,-9.815299034118652,0,0,33.181114196777344,1,1,760,800
1778783080.58036399,159764402,0,0.00236612930893898,0.0022659634705632925,0.0022402293980121613,-0.0015470924554392695,-0.000545279704965651,-9.817747116088867,0,0,33.18268585205078,1,1,1000,1000
1778783080.58036399,159764402,1,0.00228342623449862,0.0024069217033684254,0.002544844290241599,0.0009488357463851571,-0.0009438302367925644,-9.817014694213867,0,0,33.18268585205078,1,1,760,800
1778783080.62034798,159804386,0,0.0022750806529074907,0.0023265478666871786,0.0023029684089124203,-0.0014558864058926702,-0.0007320293225347996,-9.81759262084961,0,0,33.18426513671875,1,1,1000,1000
1778783080.62034798,159804386,1,0.002214623847976327,0.002184305340051651,0.00203885231167078,-0.002014207188040018,-0.0015569307142868638,-9.8169584274292,0,0,33.18426513671875,1,1,760,800
1778783080.66033196,159844370,0,0.002292405581101775,0.00221437425352633,0.0022949508856981993,-0.0006823514122515917,-0.00047846714733168483,-9.8185396194458,0,0,33.18583679199219,1,1,1000,1000
1778783080.66033196,159844370,1,0.0021085035987198353,0.0023880931548774242,0.0022118145134299994,-0.0005413338076323271,-0.0029311501421034336,-9.818724632263184,0,0,33.18583679199219,1,1,760,800
1778783080.70031619,159884354,0,0.002283066976815462,0.0023181664291769266,0.002347821369767189,-0.000924588879570365,-0.0007391761755570769,-9.816425323486328,0,0,33.18741226196289,1,1,1000,1000
1778783080.70031619,159884354,1,0.0023422599770128727,0.0024255134630948305,0.002264777198433876,-0.0013487384421750903,5.433059050119482e-05,-9.817136764526367,0,0,33.18741226196289,1,1,760,800
1778783080.74030018,159924338,0,0.0023221182636916637,0.0022721062414348125,0.002313212724402547,-0.001154873170889914,-0.001259869197383523,-9.817296981811523,0,0,33.188987731933594,1,1,1000,1000
1778783080.74030018,159924338,1,0.0022325809113681316,0.002585554728284478,0.0025967697147279978,-0.0003525046049617231,-0.00012253437307663262,-9.817317962646484,0,0,33.188987731933594,1,1,760,800
1778783080.78028417,159964322,0,0.002350699622184038,0.002274197293445468,0.0023047735448926687,-0.00017602495790924877,-0.0015941314632073045,-9.81816577911377,0,0,33.1905632019043,1,1,1000,1000
1778783080.78028417,159964322,1,0.0023282396141439676,0.002348776441067457,0.002476116642355919,-0.0022708748001605272,-0.0033260411582887173,-9.819334030151367,0,0,33.1905632019043,1,1,760,800
1778783080.82026815,160004306,0,0.0023155570961534977,0.002275716746225953,0.0022513035219162703,-0.0011532281059771776,-0.0003238674544263631,-9.817545890808105,0,0,33.192138671875,1,1,1000,1000
1778783080.82026815,160004306,1,0.0021079727448523045,0.0023868652060627937,0.0025666174478828907,-0.002319480525329709,-0.0016535584582015872,-9.815692901611328,0,0,33.192138671875,1,1,760,800
1778783080.86025214,160044290,0,0.002242292510345578,0.0022972978185862303,0.0023547557648271322,-0.0008665989735163748,-0.0002054614305961877,-9.816286087036133,0,0,33.19371032714844,1,1,1000,1000
1778783080.86025214,160044290,1,0.0024695999454706907,0.0021343580447137356,0.0023841215297579765,-0.003919749520719051,-0.0018610224360600114,-9.819684028625488,0,0,33.19371032714844,1,1,760,800
1778783080.90023613,160084274,0,0.002373882569372654,0.0023242360912263393,0.0023080785758793354,-0.0012784048449248075,-0.0007697808323428035,-9.817584037780762,0,0,33.19528579711914,1,1,1000,1000
1778783080.90023613,160084274,1,0.0022836867719888687,0.002197087276726961,0.002283685375005007,0.002360470360144973,0.001561622368171811,-9.815340995788574,0,0,33.19528579711914,1,1,760,800
1778783080.94022012,160124258,0,0.002232829574495554,0.0023195918183773756,0.0023114262148737907,-0.0014336651656776667,-0.0009811937343329191,-9.817927360534668,0,0,33.196861267089844,1,1,1000,1000
1778783080.94022012,160124258,1,0.0023973635397851467,0.002459776122123003,0.002230274025350809,-0.0015534830745309591,0.0013421725016087294,-9.81599235534668,0,0,33.196861267089844,1,1,760,800
1778783080.98020411,160164242,0,0.0023380897473543882,0.0023111666087061167,0.0022610733285546303,-0.0015553602715954185,-0.000993317924439907,-9.816683769226074,0,0,33.19843292236328,1,1,1000,1000
1778783080.98020411,160164242,1,0.0022560064680874348,0.0022987339179962873,0.0023938072845339775,-0.0016762929735705256,-0.0017275400459766388,-9.820444107055664,0,0,33.19843292236328,1,1,760,800
1778783081.02018809,160204226,0,0.002370124217122793,0.0022792774252593517,0.0023584729060530663,-0.0011590651702135801,-0.0005156860570423305,-9.817729949951172,0,0,33.19996643066406,1,1,1000,1000
1778783081.02018809,160204226,1,0.002414373680949211,0.002435448579490185,0.0022804385516792536,-0.0013359361328184605,0.0015606202650815248,-9.818263053894043,0,0,33.19996643066406,1,1,760,800
1778783081.06017208,160244210,0,0.0023319160100072622,0.0023162721190601587,0.0022743516601622105,-0.0009411439532414079,-0.0011902271071448922,-9.816593170166016,0,0,33.201541900634766,1,1,1000,1000
1778783081.06017208,160244210,1,0.0022617129143327475,0.0022227501031011343,0.002278464613482356,-0.0005330027197487652,-0.0010875326115638018,-9.81792163848877,0,0,33.201541900634766,1,1,760,800
1778783081.10015607,160284194,0,0.0022908146493136883,0.0022503866348415613,0.002315439051017165,-0.0008463059202767909,-0.0002886952133849263,-9.81631088256836,0,0,33.2031135559082,1,1,1000,1000
1778783081.10015607,160284194,1,0.002240443602204323,0.0024576527066528797,0.0025388612411916256,0.0005472722696140409,0.0002825949341058731,-9.818115234375,0,0,33.2031135559082,1,1,760,800
1778783081.14014006,160324178,0,0.002338072517886758,0.002340208739042282,0.0023296463768929243,-0.00041769363451749086,-0.0012140395119786263,-9.81784439086914,0,0,33.204689025878906,1,1,1000,1000
1778783081.14014006,160324178,1,0.0021640020422637463,0.002008225070312619,0.002231014659628272,-0.0025833025574684143,-0.0012149239191785455,-9.817769050598145,0,0,33.204689025878906,1,1,760,800
1778783081.18012404,160364162,0,0.0022534308955073357,0.0023660161532461643,0.00232206704095006,-0.001538845244795084,0.00015989634266588837,-9.81711196899414,0,0,33.206260681152344,1,1,1000,1000
1778783081.18012404,160364162,1,0.002479557879269123,0.002143732039257884,0.0023449514992535114,-0.002325273584574461,-0.0018389727920293808,-9.81824779510498,0,0,33.206260681152344,1,1,760,800
1778783081.22010803,160404146,0,0.002287365263327956,0.0022864469792693853,0.0022890970576554537,-0.0018933970713987947,-0.0010780710726976395,-9.817108154296875,0,0,33.20783233642578,1,1,1000,1000
1778783081.22010803,160404146,1,0.002397118601948023,0.002599020255729556,0.002356077078729868,-0.0040953620336949825,-0.005138392560184002,-9.817453384399414,0,0,33.20783233642578,1,1,760,800
1778783081.26009202,160444130,0,0.002238814951851964,0.0023201867006719112,0.002289762021973729,-0.0007883680518716574,-0.0009752387413755059,-9.816636085510254,0,0,33.20940399169922,1,1,1000,1000
1778783081.26009202,160444130,1,0.002350887982174754,0.0020587292965501547,0.0020432602614164352,-0.0008530472405254841,-0.0003792394418269396,-9.815338134765625,0,0,33.20940399169922,1,1,760,800
1778783081.30007601,160484114,0,0.002308245748281479,0.0022859200835227966,0.002333004493266344,-0.0015306980349123478,-0.0011997175170108676,-9.81775188446045,0,0,33.210975646972656,1,1,1000,1000
1778783081.30007601,160484114,1,0.0024801406543701887,0.0022594393230974674,0.0022326158359646797,-0.0012200449127703905,-1.2070871889591217e-05,-9.818817138671875,0,0,33.210975646972656,1,1,760,800
1778783081.34006000,160524098,0,0.0022862921468913555,0.0023757952731102705,0.002268781652674079,-0.00103765819221735,0.00012346722360234708,-9.817506790161133,0,0,33.212547302246094,1,1,1000,1000
1778783081.34006000,160524098,1,0.0022254574578255415,0.002284838818013668,0.002404873725026846,-7.782570901326835e-05,-0.002051086165010929,-9.817452430725098,0,0,33.212547302246094,1,1,760,800
1778783081.38004398,160564082,0,0.0022957997862249613,0.002328721107915044,0.0023430450819432735,-0.0007691560895182192,-0.002251825761049986,-9.817426681518555,0,0,33.21411895751953,1,1,1000,1000
1778783081.38004398,160564082,1,0.0022714079823344946,0.002412981353700161,0.0023669502697885036,-0.002869029063731432,-0.0010660935658961535,-9.818060874938965,0,0,33.21411895751953,1,1,760,800
