timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,TimeSec,AttackActive_IMU,GyrZ_attacked,SoftwareSensor_GyrZ,Residual_GyrZ,DetectionFlag_GyrZ,Recovered_GyrZ
1778782295.8998692,179085004,1,0.0021188408136367,0.0016952984733507,0.0021757241338491,-0.0024627142120152,-0.0023251357488334,-9.811238288879396,0,0,33.91977310180664,1,1,760,799,110.839813,0,0.0021757241338491,0.0021757241338491,0.0,0,0.0021757241338491
1778782295.9398532,179124988,0,0.0011558833066374,0.001908911159262,0.0021301440428942,-0.0007177165243774,-0.0011218234430998,-9.817728996276855,0,0,33.92121124267578,1,1,999,999,110.879797,0,0.0021301440428942,0.0021301440428942,0.0,0,0.0021301440428942
1778782295.9398532,179124988,1,0.0014403162058442,0.0018563253106549,0.0021428947802633,-0.0013756714761257,0.0002121608704328,-9.816075325012209,0,0,33.92121124267578,1,1,760,799,110.879797,0,0.0021428947802633,0.0021428947802633,0.0,0,0.0021428947802633
1778782295.9798372,179164972,0,0.0031795417889952,0.0028975859750062,0.0025207274593412,-0.0017845702823251,-0.0008208673680201,-9.821075439453123,0,0,33.922691345214844,1,1,999,999,110.919781,0,0.0025207274593412,0.0025207274593412,0.0,0,0.0025207274593412
1778782295.9798372,179164972,1,0.0028823697939515,0.0028910378459841,0.002589811803773,-0.0007988912984728,-0.0011045418214052,-9.820545196533203,0,0,33.922691345214844,1,1,760,799,110.919781,0,0.002589811803773,0.002589811803773,0.0,0,0.002589811803773
1778782296.0198212,179204956,0,0.0030897799879312,0.0028879786841571,0.0027060471475124,-0.0024212037678807,-0.0013916757889091,-9.81875991821289,0,0,33.924163818359375,1,1,999,999,110.959765,0,0.0027060471475124,0.0027060471475124,0.0,0,0.0027060471475124
1778782296.0198212,179204956,1,0.0030611269176006,0.0028126072138547,0.0027114585973322,-0.0021020495332777,-0.0016131203155964,-9.820030212402344,0,0,33.924163818359375,1,1,760,799,110.959765,0,0.0027114585973322,0.0027114585973322,0.0,0,0.0027114585973322
1778782296.0598052,179244940,0,0.0031851334497332,0.0025994218885898,0.0029665897600352,-0.0034848889335989,-0.0029166126623749,-9.814568519592283,0,0,33.92564392089844,1,1,999,999,110.999749,0,0.0029665897600352,0.0029665897600352,0.0,0,0.0029665897600352
1778782296.0598052,179244940,1,0.0032908311113715,0.00260587525554,0.0028551938012242,-0.0021699422504752,-0.0016530996654182,-9.81645679473877,0,0,33.92564392089844,1,1,760,799,110.999749,0,0.0028551938012242,0.0028551938012242,0.0,0,0.0028551938012242
1778782296.0997891,179284924,0,0.0031858212314546,0.0033043709117919,0.0029980125837028,-0.0018873283406719,-0.0010808937950059,-9.813855171203612,0,0,33.927120208740234,1,1,999,999,111.039733,0,0.0029980125837028,0.0029980125837028,0.0,0,0.0029980125837028
1778782296.0997891,179284924,1,0.0032283654436469,0.0034970205742865,0.0028903840575367,-0.0035431715659797,-0.0014660995220765,-9.812385559082031,0,0,33.927120208740234,1,1,760,799,111.039733,0,0.0028903840575367,0.0028903840575367,0.0,0,0.0028903840575367
1778782296.1397731,179324908,0,0.0029053699690848,0.0053120418451726,0.0028085440862923,-0.0016083010705187,-0.0011788832489401,-9.818400382995604,0,0,33.92859649658203,1,1,999,999,111.079717,0,0.0028085440862923,0.0028085440862923,0.0,0,0.0028085440862923
1778782296.1397731,179324908,1,0.0029772222042083,0.005268907174468,0.0028962711803615,-0.0009374488145112,-0.0019716192036867,-9.818881034851074,0,0,33.92859649658203,1,1,760,799,111.079717,0,0.0028962711803615,0.0028962711803615,0.0,0,0.0028962711803615
1778782296.179757,179364892,0,0.0023730527609586,0.0051186424680054,0.0026365632656961,-0.0019230784382671,-0.0026077362708747,-9.816457748413086,0,0,33.93007278442383,1,1,999,999,111.119701,0,0.0026365632656961,0.0026365632656961,0.0,0,0.0026365632656961
1778782296.179757,179364892,1,0.0022986906114965,0.005186453461647,0.0024658543989062,-0.001661573536694,-0.0013298580888658,-9.816726684570312,0,0,33.93007278442383,1,1,760,799,111.119701,0,0.0024658543989062,0.0024658543989062,0.0,0,0.0024658543989062
1778782296.219741,179404876,0,0.0008640907471999,0.0050530168227851,0.0026403185911476,-0.0006545047508552,-0.001978836255148,-9.818321228027344,0,0,33.931549072265625,1,1,999,999,111.159685,0,0.0026403185911476,0.0026403185911476,0.0,0,0.0026403185911476
1778782296.219741,179404876,1,0.000529563636519,0.0050598587840795,0.0022965508978813,-0.0003610733838286,-0.0043755695223808,-9.81907081604004,0,0,33.931549072265625,1,1,760,799,111.159685,0,0.0022965508978813,0.0022965508978813,0.0,0,0.0022965508978813
1778782296.259725,179444860,0,0.0009928763611242,0.0042782616801559,0.0025515179149806,-0.0016624853014945,-0.0019159686053171,-9.81724739074707,0,0,33.93302154541016,1,1,999,999,111.199669,0,0.0025515179149806,0.0025515179149806,0.0,0,0.0025515179149806
1778782296.259725,179444860,1,0.0009538079611957,0.0043483609333634,0.0024577630683779,-0.001204268541187,-0.0031759175471961,-9.816932678222656,0,0,33.93302154541016,1,1,760,799,111.199669,0,0.0024577630683779,0.0024577630683779,0.0,0,0.0024577630683779
1778782296.299709,179484844,0,0.0011560621205717,0.0040803779847919,0.0024604406207799,-0.0010137017816305,-0.0018041220027953,-9.813281059265137,0,0,33.93449783325195,1,1,999,999,111.239653,0,0.0024604406207799,0.0024604406207799,0.0,0,0.0024604406207799
1778782296.299709,179484844,1,0.0010337742278352,0.0038808677345514,0.0023543161805719,-0.0028641177341341,-0.0023074785713106,-9.813541412353516,0,0,33.93449783325195,1,1,760,799,111.239653,0,0.0023543161805719,0.0023543161805719,0.0,0,0.0023543161805719
1778782296.339693,179524828,0,0.0013406526995822,0.0026169409975409,0.0025075157172977,-0.0014581643044948,-0.0012867420446127,-9.816314697265623,0,0,33.93597412109375,1,1,999,999,111.279637,0,0.0025075157172977,0.0025075157172977,0.0,0,0.0025075157172977
1778782296.339693,179524828,1,0.001400216249749,0.0028620061930269,0.0024962266907095,-0.0003440560540184,-0.0026829994749277,-9.81729793548584,0,0,33.93597412109375,1,1,760,799,111.279637,0,0.0024962266907095,0.0024962266907095,0.0,0,0.0024962266907095
1778782296.379677,179564812,0,0.0017558165127411,0.0027591669932007,0.0025606739800423,-0.0017883125692605,-0.0024671382270753,-9.817499160766602,0,0,33.93745040893555,1,1,999,999,111.319621,0,0.0025606739800423,0.0025606739800423,0.0,0,0.0025606739800423
1778782296.379677,179564812,1,0.001701968954876,0.0026691476814448,0.002374134492129,-0.0006572988349944,-0.0025561924558132,-9.816001892089844,0,0,33.93745040893555,1,1,760,799,111.319621,0,0.002374134492129,0.002374134492129,0.0,0,0.002374134492129
1778782296.419661,179604796,0,0.0015678741037845,0.0025923373177647,0.0026540986727923,-0.0005420062225311,-0.001409959513694,-9.812950134277344,0,0,33.93892288208008,1,1,999,999,111.359605,0,0.0026540986727923,0.0026540986727923,0.0,0,0.0026540986727923
1778782296.419661,179604796,1,0.0013759734574705,0.0023879804648458,0.0027654748409986,-0.000874356017448,-0.0021061275620013,-9.814979553222656,0,0,33.93892288208008,1,1,760,799,111.359605,0,0.0027654748409986,0.0027654748409986,0.0,0,0.0027654748409986
1778782296.459645,179644780,0,0.0016265646554529,0.0018493100069463,0.0027076890692114,-0.0009896610863506,-0.0013578461948782,-9.8142671585083,0,0,33.940399169921875,1,1,999,999,111.399589,0,0.0027076890692114,0.0027076890692114,0.0,0,0.0027076890692114
1778782296.459645,179644780,1,0.001481695449911,0.0018695476464927,0.0028182109817862,-0.0047797220759093,-0.0006981088663451,-9.81399631500244,0,0,33.940399169921875,1,1,760,799,111.399589,0,0.0028182109817862,0.0028182109817862,0.0,0,0.0028182109817862
1778782296.499629,179684764,0,0.0007140362868085,0.0024070073850452,0.0026713304687291,-0.0011486485600471,-0.0016472396673634,-9.814502716064451,0,0,33.941871643066406,1,1,999,999,111.439573,0,0.0026713304687291,0.0026713304687291,0.0,0,0.0026713304687291
1778782296.499629,179684764,1,0.0006306044524535,0.0024749203585088,0.0027015437372028,-0.0003156762395519,0.0016217093216255,-9.811681747436523,0,0,33.941871643066406,1,1,760,799,111.439573,0,0.0027015437372028,0.0027015437372028,0.0,0,0.0027015437372028
1778782296.539613,179724748,0,0.0012197755277156,0.0042185876518487,0.0025274017825722,-0.0006153244175948,-0.0016952138394117,-9.822381973266602,0,0,33.9433479309082,1,1,999,999,111.479557,0,0.0025274017825722,0.0025274017825722,0.0,0,0.0025274017825722
1778782296.539613,179724748,1,0.0014751438284292,0.0041586104780435,0.0024641712661832,-0.004243450704962,-0.0020248289220035,-9.821943283081056,0,0,33.9433479309082,1,1,760,799,111.479557,0,0.0024641712661832,0.0024641712661832,0.0,0,0.0024641712661832
1778782296.579597,179764732,0,0.0008639827137812,0.0038489631842821,0.0024256873875856,0.0007120355730876,-0.0011250667739659,-9.813835144042969,0,0,33.944820404052734,1,1,999,999,111.519541,0,0.0024256873875856,0.0024256873875856,0.0,0,0.0024256873875856
1778782296.579597,179764732,1,0.0006277156062424,0.0039273225702345,0.0024516119156032,-0.0007553627947345,-0.0021436791867017,-9.814334869384766,0,0,33.944820404052734,1,1,760,799,111.519541,0,0.0024516119156032,0.0024516119156032,0.0,0,0.0024516119156032
1778782296.6195812,179804716,0,0.0005180138978175,0.003705920651555,0.0024376027286052,-0.0013687273021787,-0.0022427595686167,-9.815422058105469,0,0,33.94629669189453,1,1,999,999,111.559525,0,0.0024376027286052,0.0024376027286052,0.0,0,0.0024376027286052
1778782296.6195812,179804716,1,0.0003787796013057,0.003402893198654,0.0024559078738093,-0.0016478594625368,-0.0002918081881944,-9.81372356414795,0,0,33.94629669189453,1,1,760,799,111.559525,0,0.0024559078738093,0.0024559078738093,0.0,0,0.0024559078738093
1778782296.6595652,179844700,0,7.730568904662505e-05,0.0021640807390213,0.0025031971745193,0.0001428818213753,-0.0009640195639804,-9.815120697021484,0,0,33.94776916503906,1,1,999,999,111.599509,0,0.0025031971745193,0.0025031971745193,0.0,0,0.0025031971745193
1778782296.6595652,179844700,1,4.0143102523870766e-05,0.0020887821447104,0.0026622235309332,-0.0021599042229354,-0.0012196889147162,-9.815913200378418,0,0,33.94776916503906,1,1,760,799,111.599509,0,0.0026622235309332,0.0026622235309332,0.0,0,0.0026622235309332
1778782296.6995492,179884684,0,0.0003718297812156,0.0015848816838115,0.0025065180379897,-0.0018058540299534,-0.0016221177065744,-9.815868377685549,0,0,33.949241638183594,1,1,999,999,111.639493,0,0.0025065180379897,0.0025065180379897,0.0,0,0.0025065180379897
1778782296.6995492,179884684,1,0.0002258852182421,0.0013445941731333,0.0026013832539319,0.0002073858922813,-0.0020236684940755,-9.81814193725586,0,0,33.949241638183594,1,1,760,799,111.639493,0,0.0026013832539319,0.0026013832539319,0.0,0,0.0026013832539319
1778782296.7395332,179924668,0,0.000832600868307,0.0002114147355314,0.0025946029927581,-0.0004153171030338,-0.0031143031083047,-9.816258430480955,0,0,33.950714111328125,1,1,999,999,111.679477,0,0.0025946029927581,0.0025946029927581,0.0,0,0.0025946029927581
1778782296.7395332,179924668,1,0.0006774643552489,0.0002309482806595,0.0026119141839444,-0.0006593773141503,-0.0031062858179211,-9.815668106079102,0,0,33.950714111328125,1,1,760,799,111.679477,0,0.0026119141839444,0.0026119141839444,0.0,0,0.0026119141839444
1778782296.7795172,179964652,0,0.0013055421877652,0.0003728076699189,0.0026188506744802,-0.0006894088583067,-0.0015509364893659,-9.816904067993164,0,0,33.95219039916992,1,1,999,999,111.719461,0,0.0026188506744802,0.0026188506744802,0.0,0,0.0026188506744802
1778782296.7795172,179964652,1,0.0014546307502314,0.0002264538197778,0.0025540310889482,-0.0014870561426505,-0.0019783570896834,-9.81683349609375,0,0,33.95219039916992,1,1,760,799,111.719461,0,0.0025540310889482,0.0025540310889482,0.0,0,0.0025540310889482
1778782296.8195012,180004636,0,0.0018963870825245,0.0008226338541135,0.0026143500581383,-0.0011233163531869,-0.0020960276015102,-9.820833206176758,0,0,33.95366287231445,1,1,999,999,111.759445,0,0.0026143500581383,0.0026143500581383,0.0,0,0.0026143500581383
1778782296.8195012,180004636,1,0.0020825285464525,0.0007431544945575,0.0025809921789914,-0.0022835212294012,-0.0004624025896191,-9.820330619812012,0,0,33.95366287231445,1,1,760,799,111.759445,0,0.0025809921789914,0.0025809921789914,0.0,0,0.0025809921789914
1778782296.8594851,180044620,0,0.0018958285218104,0.0001867233077064,0.0024844736326485,-0.0014798126649111,-0.0011398538481444,-9.818599700927734,0,0,33.955135345458984,1,1,1000,1000,111.799429,0,0.0024844736326485,0.0024844736326485,0.0,0,0.0024844736326485
1778782296.8594851,180044620,1,0.0019326175097376,0.0002294242731295,0.0025074644945561,-0.0012557909358292,-0.0003095185384154,-9.816291809082031,0,0,33.955135345458984,1,1,760,799,111.799429,0,0.0025074644945561,0.0025074644945561,0.0,0,0.0025074644945561
1778782296.8994691,180084604,0,0.0027547415811568,0.0002489626640453,0.0025480345357209,-0.0012402362190186,-0.0016829561209306,-9.812389373779297,0,0,33.95660781860352,1,1,1000,1000,111.839413,0,0.0025480345357209,0.0025480345357209,0.0,0,0.0025480345357209
