timestamp,TimeUS,I,Alt,AltAMSL,Press,Temp,CRt,SMS,Offset,GndTemp,H,CPress,TimeSec,AttackActive_BARO,Alt_attacked,SoftwareSensor_Alt,Residual_Alt,DetectionFlag_Alt,Recovered_Alt
1778627327.539742,67745391,1,10.102783203125,594.1927490234375,94386.9765625,30.5,2.4776840209960938,67745,0.0,28.02182960510254,1,94386.9765625,13.099758,1,15.102783203125,10.102783203125,5.0,1,10.102783203125
1778627327.639702,67845351,0,10.47637939453125,594.5663452148438,94384.0078125,30.5,2.4750900268554688,67845,0.0,28.02182960510254,1,94384.0078125,13.199718,1,15.47637939453125,10.47637939453125,5.0,1,10.47637939453125
1778627327.639702,67845351,1,10.27032470703125,594.3602905273438,94385.0703125,30.5,2.4750900268554688,67845,0.0,28.02182960510254,1,94385.0703125,13.199718,1,15.27032470703125,10.27032470703125,5.0,1,10.27032470703125
1778627327.739662,67945311,0,10.7264404296875,594.81640625,94381.171875,30.5,2.4660112857818604,67945,0.0,28.02182960510254,1,94381.171875,13.299678,1,15.7264404296875,10.7264404296875,5.0,1,10.7264404296875
1778627327.739662,67945311,1,10.5262451171875,594.6162109375,94382.1640625,30.5,2.4660112857818604,67945,0.0,28.02182960510254,1,94382.1640625,13.299678,1,15.5262451171875,10.5262451171875,5.0,1,10.5262451171875
1778627327.839622,68045271,0,10.9735107421875,595.0634765625,94378.359375,30.5,2.471351861953736,68045,0.0,28.02182960510254,1,94378.359375,13.399638,1,15.9735107421875,10.9735107421875,5.0,1,10.9735107421875
1778627327.839622,68045271,1,10.9764404296875,595.06640625,94377.0703125,30.5,2.471351861953736,68045,0.0,28.02182960510254,1,94377.0703125,13.399638,1,15.9764404296875,10.9764404296875,5.0,1,10.9764404296875
1778627327.939582,68145231,0,11.22943115234375,595.3193969726562,94375.46875,30.5,2.488346099853516,68145,0.0,28.02182960510254,1,94375.46875,13.499598,1,16.22943115234375,11.22943115234375,5.0,1,11.22943115234375
1778627327.939582,68145231,1,11.14404296875,595.2340087890625,94375.1640625,30.5,2.488346099853516,68145,0.0,28.02182960510254,1,94375.1640625,13.499598,1,16.14404296875,11.14404296875,5.0,1,11.14404296875
1778627328.0395422,68245191,0,11.47607421875,595.5660400390625,94372.6640625,30.5,2.5001909732818604,68245,0.0,28.02182960510254,1,94372.6640625,13.599558,1,16.47607421875,11.47607421875,5.0,1,11.47607421875
1778627328.0395422,68245191,1,11.3232421875,595.4132080078125,94373.1328125,30.5,2.5001909732818604,68245,0.0,28.02182960510254,1,94373.1328125,13.599558,1,16.3232421875,11.3232421875,5.0,1,11.3232421875
1778627328.139502,68345151,0,11.71734619140625,595.8073120117188,94369.9296875,30.5,2.502384185791016,68345,0.0,28.02182960510254,1,94369.9296875,13.699518,1,16.71734619140625,11.71734619140625,5.0,1,11.71734619140625
1778627328.139502,68345151,1,11.53515625,595.6251220703125,94370.7265625,30.5,2.502384185791016,68345,0.0,28.02182960510254,1,94370.7265625,13.699518,1,16.53515625,11.53515625,5.0,1,11.53515625
1778627328.239462,68445111,0,11.9644775390625,596.054443359375,94367.125,30.5,2.4889185428619385,68445,0.0,28.02182960510254,1,94367.125,13.799478,1,16.9644775390625,11.9644775390625,5.0,1,11.9644775390625
1778627328.239462,68445111,1,11.88189697265625,595.9718627929688,94366.796875,30.5,2.4889185428619385,68445,0.0,28.02182960510254,1,94366.796875,13.799478,1,16.88189697265625,11.88189697265625,5.0,1,11.88189697265625
1778627328.339422,68545071,0,12.2056884765625,596.295654296875,94364.390625,30.5,2.463340759277344,68545,0.0,28.02182960510254,1,94364.390625,13.899438,1,17.2056884765625,12.2056884765625,5.0,1,12.2056884765625
1778627328.339422,68545071,1,12.15545654296875,596.2454223632812,94363.6953125,30.5,2.463340759277344,68545,0.0,28.02182960510254,1,94363.6953125,13.899438,1,17.15545654296875,12.15545654296875,5.0,1,12.15545654296875
1778627328.439382,68645031,0,12.43524169921875,596.5252075195312,94361.796875,30.5,2.4402427673339844,68645,0.0,28.02182960510254,1,94361.796875,13.999398,1,17.43524169921875,12.43524169921875,5.0,1,12.43524169921875
1778627328.439382,68645031,1,12.458740234375,596.5487060546875,94360.265625,30.5,2.4402427673339844,68645,0.0,28.02182960510254,1,94360.265625,13.999398,1,17.458740234375,12.458740234375,5.0,1,12.458740234375
1778627328.539342,68744991,0,12.65545654296875,596.7454223632812,94359.296875,30.5,2.4083707332611084,68744,0.0,28.02182960510254,1,94359.296875,14.099358,1,17.65545654296875,12.65545654296875,5.0,1,12.65545654296875
1778627328.539342,68744991,1,12.708251953125,596.7982177734375,94357.421875,30.5,2.4083707332611084,68744,0.0,28.02182960510254,1,94357.421875,14.099358,1,17.708251953125,12.708251953125,5.0,1,12.708251953125
1778627328.639302,68844951,0,12.867431640625,596.9573974609375,94356.890625,30.5,2.346670866012573,68844,0.0,28.02182960510254,1,94356.890625,14.199318,1,17.867431640625,12.867431640625,5.0,1,12.867431640625
1778627328.639302,68844951,1,12.56414794921875,596.6541137695312,94359.0546875,30.5,2.346670866012573,68844,0.0,28.02182960510254,1,94359.0546875,14.199318,1,17.56414794921875,12.56414794921875,5.0,1,12.56414794921875
1778627328.739262,68944911,0,13.07305908203125,597.1630249023438,94354.5546875,30.5,2.2621829509735107,68944,0.0,28.02182960510254,1,94354.5546875,14.299278,1,18.07305908203125,13.07305908203125,5.0,1,13.07305908203125
1778627328.739262,68944911,1,12.84063720703125,596.9306030273438,94355.9296875,30.5,2.2621829509735107,68944,0.0,28.02182960510254,1,94355.9296875,14.299278,1,17.84063720703125,12.84063720703125,5.0,1,12.84063720703125
1778627328.839222,69044871,0,13.2674560546875,597.357421875,94352.359375,30.51,2.1734814643859863,69044,0.0,28.02182960510254,1,94352.359375,14.399238,1,18.2674560546875,13.2674560546875,5.0,1,13.2674560546875
1778627328.839222,69044871,1,13.1497802734375,597.23974609375,94352.421875,30.51,2.1734814643859863,69044,0.0,28.02182960510254,1,94352.421875,14.399238,1,18.1497802734375,13.1497802734375,5.0,1,13.1497802734375
1778627328.939182,69144831,0,13.4437255859375,597.53369140625,94350.359375,30.51,2.082911491394043,69144,0.0,28.02182960510254,1,94350.359375,14.499198,1,18.4437255859375,13.4437255859375,5.0,1,13.4437255859375
1778627328.939182,69144831,1,13.3231201171875,597.4130859375,94350.453125,30.51,2.082911491394043,69144,0.0,28.02182960510254,1,94350.453125,14.499198,1,18.3231201171875,13.3231201171875,5.0,1,13.3231201171875
1778627329.0399752,69245624,0,13.61419677734375,597.7041625976562,94348.421875,30.51,1.9787977933883667,69245,0.0,28.02182960510254,1,94348.421875,14.599991,1,18.61419677734375,13.61419677734375,5.0,1,13.61419677734375
1778627329.0399752,69245624,1,13.6201171875,597.7100830078125,94347.0859375,30.51,1.9787977933883667,69245,0.0,28.02182960510254,1,94347.0859375,14.599991,1,18.6201171875,13.6201171875,5.0,1,13.6201171875
1778627329.139935,69345584,0,13.77337646484375,597.8633422851562,94346.625,30.51,1.859063744544983,69345,0.0,28.02182960510254,1,94346.625,14.699951,1,18.77337646484375,13.77337646484375,5.0,1,13.77337646484375
1778627329.139935,69345584,1,13.52923583984375,597.6192016601562,94348.125,30.51,1.859063744544983,69345,0.0,28.02182960510254,1,94348.125,14.699951,1,18.52923583984375,13.52923583984375,5.0,1,13.52923583984375
1778627329.239895,69445544,0,13.92333984375,598.0133056640625,94344.9296875,30.51,1.7417229413986206,69445,0.0,28.02182960510254,1,94344.9296875,14.799911,1,18.92333984375,13.92333984375,5.0,1,13.92333984375
1778627329.239895,69445544,1,13.66748046875,597.7574462890625,94346.5546875,30.51,1.7417229413986206,69445,0.0,28.02182960510254,1,94346.5546875,14.799911,1,18.66748046875,13.66748046875,5.0,1,13.66748046875
1778627329.3398552,69545504,0,14.064453125,598.1544189453125,94343.328125,30.51,1.6396222114562988,69545,0.0,28.02182960510254,1,94343.328125,14.899871,1,19.064453125,14.064453125,5.0,1,14.064453125
1778627329.3398552,69545504,1,13.78759765625,597.8775634765625,94345.1953125,30.51,1.6396222114562988,69545,0.0,28.02182960510254,1,94345.1953125,14.899871,1,18.78759765625,13.78759765625,5.0,1,13.78759765625
1778627329.439815,69645464,0,14.18798828125,598.2779541015625,94341.921875,30.51,1.5441981554031372,69645,0.0,28.02182960510254,1,94341.921875,14.999831,1,19.18798828125,14.18798828125,5.0,1,14.18798828125
1778627329.439815,69645464,1,13.94384765625,598.0338134765625,94343.421875,30.51,1.5441981554031372,69645,0.0,28.02182960510254,1,94343.421875,14.999831,1,18.94384765625,13.94384765625,5.0,1,13.94384765625
1778627329.5397751,69745424,0,14.30523681640625,598.3952026367188,94340.5859375,30.51,1.4408209323883057,69745,0.0,28.02182960510254,1,94340.5859375,15.099791,1,19.30523681640625,14.30523681640625,5.0,1,14.30523681640625
1778627329.5397751,69745424,1,14.06103515625,598.1510009765625,94342.0859375,30.51,1.4408209323883057,69745,0.0,28.02182960510254,1,94342.0859375,15.099791,1,19.06103515625,14.06103515625,5.0,1,14.06103515625
1778627329.6397347,69845384,0,14.4171142578125,598.507080078125,94339.3203125,30.51,1.3292503356933594,69845,0.0,28.02182960510254,1,94339.3203125,15.199751,1,19.4171142578125,14.4171142578125,5.0,1,14.4171142578125
1778627329.6397347,69845384,1,14.46392822265625,598.5538940429688,94337.5234375,30.51,1.3292503356933594,69845,0.0,28.02182960510254,1,94337.5234375,15.199751,1,19.46392822265625,14.46392822265625,5.0,1,14.46392822265625
1778627329.739695,69945344,0,14.50543212890625,598.5953979492188,94338.3203125,30.52,1.222209930419922,69945,0.0,28.02182960510254,1,94338.3203125,15.299711,1,19.50543212890625,14.50543212890625,5.0,1,14.50543212890625
