timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,TimeSec,AttackActive_IMU,GyrZ_attacked,SoftwareSensor_GyrZ,Residual_GyrZ,DetectionFlag_GyrZ,Recovered_GyrZ
1778788455.459926,128645188,0,0.0019219008972868,0.0018370324978604,0.0018042627489194,0.0001936168700922,-0.0005033508641645,-9.818653106689451,0,0,31.891002655029297,1,1,1000,1000,62.760719,0,0.0018042627489194,0.0018042627489194,0.0,0,0.0018042627489194
1778788455.459926,128645188,1,0.0019105094252154,0.0019842146430164,0.0018323118565604,-0.0013738884590566,-0.0018767765723168,-9.817708015441896,0,0,31.891002655029297,1,1,760,800,62.760719,0,0.0018323118565604,0.0018323118565604,0.0,0,0.0018323118565604
1778788455.49991,128685172,0,0.0019292809301987,0.0024621130432933,0.0020453259348869,-0.0004457993200048,-0.0015078694559633,-9.817737579345703,0,0,31.89274978637696,1,1,1000,1000,62.800703,0,0.0020453259348869,0.0020453259348869,0.0,0,0.0020453259348869
1778788455.49991,128685172,1,0.0018055764958262,0.0023608866613358,0.0021087119821459,-0.0015434300294145,0.0016246575396507,-9.814138412475586,0,0,31.89274978637696,1,1,760,800,62.800703,0,0.0021087119821459,0.0021087119821459,0.0,0,0.0021087119821459
1778788455.539894,128725156,0,0.0019305939786136,0.0021057331468909,0.002294166944921,-0.0004660102713387,-0.0015780625399202,-9.816036224365234,0,0,31.89449691772461,1,1,1000,1000,62.840687,0,0.002294166944921,0.002294166944921,0.0,0,0.002294166944921
1778788455.539894,128725156,1,0.0019760893192142,0.0021826610900461,0.0024809599854052,-0.0021590967662632,-0.0036092931404709,-9.818132400512695,0,0,31.89449691772461,1,1,760,800,62.840687,0,0.0024809599854052,0.0024809599854052,0.0,0,0.0024809599854052
1778788455.579878,128765140,0,0.0018997783772647,0.0014857099158689,0.0025319750420749,-0.0007784542394801,-0.001077945693396,-9.816303253173828,0,0,31.896244049072266,1,1,1000,1000,62.880671,0,0.0025319750420749,0.0025319750420749,0.0,0,0.0025319750420749
1778788455.579878,128765140,1,0.0018271153094246,0.0015931583475321,0.0025920430198311,-0.0002413197944406,5.763243098044768e-05,-9.815458297729492,0,0,31.896244049072266,1,1,760,800,62.880671,0,0.0025920430198311,0.0025920430198311,0.0,0,0.0025920430198311
1778788455.619862,128805124,0,0.0034184304531663,0.0001156849466497,0.0026812762953341,-0.0010623822454363,-0.0012536862632259,-9.81353759765625,0,0,31.89799118041992,1,1,1000,1000,62.920655,0,0.0026812762953341,0.0026812762953341,0.0,0,0.0026812762953341
1778788455.619862,128805124,1,0.0034540062770247,-2.8936156013514847e-05,0.0027512069791555,0.0011425057891756,-0.0012129377573728,-9.813712120056152,0,0,31.89799118041992,1,1,760,800,62.920655,0,0.0027512069791555,0.0027512069791555,0.0,0,0.0027512069791555
1778788455.659846,128845108,0,0.0051302169449627,-2.2007465304341167e-05,0.002589370124042,-0.0003253283211961,-0.0010469002882018,-9.81070613861084,0,0,31.89973831176757,1,1,1000,1000,62.960639,0,0.002589370124042,0.002589370124042,0.0,0,0.002589370124042
1778788455.659846,128845108,1,0.0050975079648196,-4.104702384211123e-06,0.0026617310941219,-0.0001640928385313,0.0008494441863149,-9.80873680114746,0,0,31.89973831176757,1,1,760,800,62.960639,0,0.0026617310941219,0.0026617310941219,0.0,0,0.0026617310941219
1778788455.69983,128885092,0,0.0044481381773948,0.0011435089400038,0.0025151316076517,-0.0001071982405846,-0.0019533720333129,-9.816651344299316,0,0,31.901485443115234,1,1,1000,1000,63.000623,0,0.0025151316076517,0.0025151316076517,0.0,0,0.0025151316076517
1778788455.69983,128885092,1,0.0045465063303709,0.0011596714612096,0.0024562368635088,-0.001475267461501,-0.0032571605406701,-9.817155838012695,0,0,31.901485443115234,1,1,760,800,63.000623,0,0.0024562368635088,0.0024562368635088,0.0,0,0.0024562368635088
