timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,TimeSec,AttackActive_GPS,Lat_attacked,Lng_attacked,SoftwareSensor_Lat,Residual_Lat,DetectionFlag_Lat,Recovered_Lat,SoftwareSensor_Lng,Residual_Lng,DetectionFlag_Lng,Recovered_Lng
1778782193.799892,76985027,0,6,411011800,2418,10,1.21,-35.3632619,149.165237,587.46,0.0080000003799796,322.0221252441406,-2.4750001430511475,0.0,1,8.599892,0,-35.3632619,149.165237,-35.3632619,0.0,0,-35.3632619,149.165237,0.0,0,149.165237
1778782193.999812,77184947,0,6,411012000,2418,10,1.21,-35.3632619,149.165237,587.96,0.003000000026077,340.2110900878906,-2.5230000019073486,0.0,1,8.799812,0,-35.3632619,149.165237,-35.3632619,0.0,0,-35.3632619,149.165237,0.0,0,149.165237
1778782194.199732,77384867,0,6,411012200,2418,10,1.21,-35.3632618,149.165237,588.46,0.0020000000949949,39.08324813842773,-2.5290000438690186,0.0,1,8.999732,0,-35.3632618,149.165237,-35.3632618,0.0,0,-35.3632618,149.165237,0.0,0,149.165237
1778782194.399652,77584787,0,6,411012400,2418,10,1.21,-35.3632617,149.165237,588.97,0.0020000000949949,81.31627655029297,-2.5160000324249268,0.0,1,9.199652,0,-35.3632617,149.165237,-35.3632617,0.0,0,-35.3632617,149.165237,0.0,0,149.165237
1778782194.599572,77784707,0,6,411012600,2418,10,1.21,-35.3632617,149.165237,589.47,0.003000000026077,95.1524658203125,-2.496000051498413,0.0,1,9.399572,0,-35.3632617,149.165237,-35.3632617,0.0,0,-35.3632617,149.165237,0.0,0,149.165237
1778782194.799492,77984627,0,6,411012800,2418,10,1.21,-35.3632618,149.165237,589.97,0.0040000001899898,106.44910430908205,-2.4770002365112305,0.0,1,9.599492,0,-35.3632618,149.165237,-35.3632618,0.0,0,-35.3632618,149.165237,0.0,0,149.165237
1778782194.999412,78184547,0,6,411013000,2418,10,1.21,-35.3632619,149.165237,590.46,0.006000000052154,118.06448364257812,-2.463000059127808,0.0,1,9.799412,0,-35.3632619,149.165237,-35.3632619,0.0,0,-35.3632619,149.165237,0.0,0,149.165237
1778782195.199332,78384467,0,6,411013200,2418,10,1.21,-35.3632619,149.165237,590.95,0.0070000002160668,128.99606323242188,-2.454000234603882,0.0,1,9.999332,0,-35.3632619,149.165237,-35.3632619,0.0,0,-35.3632619,149.165237,0.0,0,149.165237
1778782195.399252,78584387,0,6,411013400,2418,10,1.21,-35.3632619,149.165237,591.44,0.0090000005438923,137.61354064941406,-2.450000047683716,0.0,1,10.199252,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782195.6000051,78785140,0,6,411013600,2418,10,1.21,-35.3632619,149.165237,591.93,0.0110000008717179,141.37701416015625,-2.450000047683716,0.0,1,10.400005,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782195.799925,78985060,0,6,411013800,2418,10,1.21,-35.3632619,149.165237,592.42,0.0130000002682209,139.67564392089844,-2.453000068664551,0.0,1,10.599925,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782195.999845,79184980,0,6,411014000,2418,10,1.21,-35.3632619,149.165237,592.91,0.0150000005960464,135.6314697265625,-2.4570000171661377,0.0,1,10.799845,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782196.1997652,79384900,0,6,411014200,2418,10,1.21,-35.3632619,149.165237,593.4,0.0160000007599592,131.5244140625,-2.461000204086304,0.0,1,10.999765,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782196.3996851,79584820,0,6,411014400,2418,10,1.21,-35.3632619,149.165237,593.9,0.0180000010877847,127.94429779052734,-2.4660000801086426,0.0,1,11.199685,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782196.599605,79784740,0,6,411014600,2418,10,1.21,-35.3632619,149.165237,594.39,0.0190000012516975,125.052490234375,-2.470000028610229,0.0,1,11.399605,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782196.799525,79984660,0,6,411014800,2418,10,1.21,-35.3632619,149.1652371,594.89,0.0190000012516975,122.89008331298828,-2.4730000495910645,0.0,1,11.599525,1,-35.363141899999995,149.1651171,-35.3632619,0.0001200000000025625,1,-35.3632619,149.1652371,0.00012000000000966793,1,149.1652371
1778782196.9994452,80184580,0,6,411015000,2418,10,1.21,-35.3632619,149.1652372,595.38,0.0200000014156103,121.33781433105467,-2.4770002365112305,0.0,1,11.799445,1,-35.363141899999995,149.1651172,-35.3632619,0.0001200000000025625,1,-35.3632619,149.1652372,0.00012000000000966793,1,149.1652372
1778782197.1993651,80384500,0,6,411015200,2418,10,1.21,-35.3632619,149.1652372,595.88,0.0200000014156103,120.46573638916016,-2.4790000915527344,0.0,1,11.999365,1,-35.363141899999995,149.1651172,-35.3632619,0.0001200000000025625,1,-35.3632619,149.1652372,0.00012000000000966793,1,149.1652372
1778782197.399285,80584420,0,6,411015400,2418,10,1.21,-35.3632619,149.1652372,596.38,0.0190000012516975,120.72415924072266,-2.4810001850128174,0.0,1,12.199285,1,-35.363141899999995,149.1651172,-35.3632619,0.0001200000000025625,1,-35.3632619,149.1652372,0.00012000000000966793,1,149.1652372
1778782197.600038,80785173,0,6,411015600,2418,10,1.21,-35.363262,149.1652373,596.87,0.0180000010877847,122.52302551269533,-2.4830000400543213,0.0,1,12.400038,1,-35.363142,149.1651173,-35.363262,0.00011999999999545707,1,-35.363262,149.1652373,0.00012000000000966793,1,149.1652373
1778782197.7999582,80985093,0,6,411015800,2418,10,1.21,-35.363262,149.1652373,597.37,0.0150000005960464,126.00794982910156,-2.486000061035156,0.0,1,12.599958,1,-35.363142,149.1651173,-35.363262,0.00011999999999545707,1,-35.363262,149.1652373,0.00012000000000966793,1,149.1652373
1778782197.999878,81185013,0,6,411016000,2418,10,1.21,-35.363262,149.1652373,597.87,0.0130000002682209,131.3397216796875,-2.491000175476074,0.0,1,12.799878,1,-35.363142,149.1651173,-35.363262,0.00011999999999545707,1,-35.363262,149.1652373,0.00012000000000966793,1,149.1652373
1778782198.199798,81384933,0,6,411016200,2418,10,1.21,-35.363262,149.1652374,598.37,0.0100000007078051,138.7085723876953,-2.495000123977661,0.0,1,12.999798,1,-35.363142,149.1651174,-35.363262,0.00011999999999545707,1,-35.363262,149.1652374,0.00011999999998124622,1,149.1652374
1778782198.399718,81584853,0,6,411016400,2418,10,1.21,-35.363262,149.1652374,598.87,0.0080000003799796,148.41441345214844,-2.498000144958496,0.0,1,13.199718,1,-35.363142,149.1651174,-35.363262,0.00011999999999545707,1,-35.363262,149.1652374,0.00011999999998124622,1,149.1652374
1778782198.5996382,81784773,0,6,411016600,2418,10,1.21,-35.363262,149.1652374,599.37,0.0050000003539025,163.27203369140625,-2.501000165939331,0.0,1,13.399638,1,-35.363142,149.1651174,-35.363262,0.00011999999999545707,1,-35.363262,149.1652374,0.00011999999998124622,1,149.1652374
1778782198.799558,81984693,0,6,411016800,2418,10,1.21,-35.3632621,149.1652374,599.87,0.003000000026077,192.9681701660156,-2.503000020980835,0.0,1,13.599558,1,-35.3631421,149.1651174,-35.3632621,0.0001200000000025625,1,-35.3632621,149.1652374,0.00011999999998124622,1,149.1652374
1778782198.999478,82184613,0,6,411017000,2418,10,1.21,-35.3632621,149.1652374,600.37,0.0040000001899898,235.5189666748047,-2.505000114440918,0.0,1,13.799478,1,-35.3631421,149.1651174,-35.3632621,0.0001200000000025625,1,-35.3632621,149.1652374,0.00011999999998124622,1,149.1652374
1778782199.199398,82384533,0,6,411017200,2418,10,1.21,-35.3632621,149.1652374,600.87,0.006000000052154,259.99774169921875,-2.50600004196167,0.0,1,13.999398,1,-35.3631421,149.1651174,-35.3632621,0.0001200000000025625,1,-35.3632621,149.1652374,0.00011999999998124622,1,149.1652374
