run_id,n_files,success_count_rmse,fail_count_rmse,success_rate_rmse_percent,success_count_mae,fail_count_mae,success_rate_mae_percent,run_success_all_rmse,run_success_all_mae,mean_original_rmse,mean_heuristic_rmse,mean_heuristic_improvement_over_original_rmse_percent,mean_original_mae,mean_heuristic_mae,config_run_id,config_hover_speed_threshold,config_accel_low_threshold,config_accel_high_threshold,config_gyro_high_threshold,config_smoothing_previous,config_smoothing_target,config_hover_w_naive,config_hover_w_cv,config_hover_w_arx,config_translation_w_naive,config_translation_w_cv,config_translation_w_arx,config_maneuver_w_naive,config_maneuver_w_cv,config_maneuver_w_arx
59,24,14,10,58.333333333333336,14,10,58.333333333333336,False,False,0.0015963915477515288,0.0014964539177899996,14.856668455069752,0.0005646334334951755,0.0005429445826688281,59,0.3943261868535527,0.9474984276205713,2.5365446944660275,0.1551031007260519,0.9395980055178665,0.06040199448213346,0.5500084237840055,0.22979716169345454,0.22019441452254002,0.2674869195473824,0.505425071323394,0.22708800912922344,0.158306412883282,0.3420056341070511,0.499687953009667
60,24,21,3,87.5,22,2,91.66666666666667,False,False,0.0015963915477515288,0.0010895958808770296,41.63952858096099,0.0005646334334951755,0.0003764045469309262,60,0.3185098056727881,0.7522911501329659,2.5779059659465258,0.44136514101299695,0.9573542673297755,0.042645732670224534,0.6706887875228836,0.17287398587602393,0.15643722660109236,0.24762653399606743,0.5235916433773964,0.22878182262653607,0.032496720212797085,0.22258411110243134,0.7449191686847715
61,24,24,0,100.0,24,0,100.0,True,True,0.0015963915477515288,0.0009109638440964596,51.391176509915134,0.0005646334334951755,0.0003044242374790898,61,0.46928061702571583,0.942704598586882,2.7121324683033636,0.43329438155781114,0.9534214405818607,0.046578559418139265,0.7562818719531601,0.12889814942702174,0.1148199786198181,0.20733519891663238,0.5493448963060709,0.2433199047772967,0.010577192741922004,0.14607765440244985,0.8433451528556282
62,24,24,0,100.0,24,0,100.0,True,True,0.0015963915477515288,0.0010123072532899548,44.919887516498726,0.0005646334334951755,0.0003466862932098788,62,0.7604645493901483,1.2474259229562152,2.930224325160336,0.24528716236540654,0.8177197627489756,0.18228023725102438,0.6427071741291004,0.22329096974898763,0.13400185612191198,0.23833131880167974,0.7027807189091303,0.058887962289189785,0.20122211788592104,0.20490498706789337,0.5938728950461857
63,24,21,3,87.5,21,3,87.5,False,False,0.0015963915477515288,0.001275176186831954,31.101230127094425,0.0005646334334951755,0.00044914963475093875,63,0.3727848978496992,0.78116631814876,2.523338139310858,0.40663376324642897,0.8305970568322576,0.1694029431677424,0.5499875220861559,0.25489470767739714,0.19511777023644702,0.12470362109237604,0.7804949788383735,0.09480140006925046,0.13859284988863532,0.22707661328753403,0.6343305368238307
64,24,21,3,87.5,21,3,87.5,False,False,0.0015963915477515288,0.0012085456191621477,35.910359729623366,0.0005646334334951755,0.00041903992865816644,64,0.3046987157274355,1.0546330769751462,3.277721203097487,0.35492489856458576,0.8284356119729217,0.1715643880270783,0.6788827230871541,0.13141222874239913,0.18970504817044662,0.2580870003333611,0.6083965104312232,0.13351648923541565,0.21710118645731916,0.1743642917246287,0.6085345218180521
65,24,21,3,87.5,21,3,87.5,False,False,0.0015963915477515288,0.0012380037812648912,33.11490747691428,0.0005646334334951755,0.00043621402347145886,65,0.541604030529608,0.4872057019275746,2.5368260577891624,0.3086653685803903,0.9786845678528415,0.021315432147158475,0.5620657149308226,0.25334878039481706,0.18458550467436044,0.1304582656378047,0.6174460726872022,0.25209566167499325,0.1849583328741414,0.11640467327575255,0.698636993850106
66,24,21,3,87.5,21,3,87.5,False,False,0.0015963915477515288,0.0012226272242648608,34.56913922632679,0.0005646334334951755,0.00042773055550814564,66,0.5483636432619352,1.1541552908937254,1.8939368407831876,0.40948705377841943,0.9092716996695679,0.09072830033043211,0.6190298571807321,0.19229242469204008,0.1886777181272279,0.21297931032741962,0.5787282946024026,0.20829239507017783,0.15174368754823048,0.23160519630918322,0.6166511161425863
67,24,18,6,75.0,18,6,75.0,False,False,0.0015963915477515288,0.001477877540308508,22.010922495523833,0.0005646334334951755,0.0005209942246574589,67,0.6231703044452614,0.5589328839526361,2.241852177866326,0.3108082124157812,0.9318247582290629,0.06817524177093714,0.6172257160658814,0.13137161330041658,0.251402670633702,0.13382190430106966,0.590144310864949,0.2760337848339813,0.17530670103157847,0.20629088978886223,0.6184024091795591
68,24,24,0,100.0,24,0,100.0,True,True,0.0015963915477515288,0.0007689582498714449,58.83661464629696,0.0005646334334951755,0.000245620205742873,68,0.7152363097836987,0.5069700845632623,3.1055520782204162,0.26683152344318356,0.9451679288828779,0.05483207111712207,0.7916880250910214,0.13142383754899084,0.07688813735998785,0.2985303158337372,0.4019860998133421,0.2994835843529206,0.14743763142463998,0.24235871281349855,0.6102036557618614
69,24,21,3,87.5,21,3,87.5,False,False,0.0015963915477515288,0.0012366610613442138,34.29101371354327,0.0005646334334951755,0.0004301544581258221,69,0.7836348736500162,1.054587644020562,2.0729938611625243,0.40580688586502184,0.8025053579181622,0.19749464208183776,0.6589244720053515,0.14619624476454957,0.1948792832300987,0.21290076298830488,0.5361160926953815,0.2509831443163136,0.26415511447066936,0.15498410111025124,0.5808607844190793
70,24,18,6,75.0,18,6,75.0,False,False,0.0015963915477515288,0.0015040426431632426,19.71480911524468,0.0005646334334951755,0.0005337526925724676,70,0.31251232482324115,1.134234845214852,2.5131666100622274,0.46186515893442176,0.8398460960133183,0.16015390398668172,0.517556508000422,0.23154997034319375,0.25089352165638423,0.17672515450757398,0.7077677188144024,0.11550712667802354,0.21715093897659987,0.18957830024228736,0.5932707607811127
71,24,24,0,100.0,24,0,100.0,True,True,0.0015963915477515288,0.0009709679559468805,47.045535655187585,0.0005646334334951755,0.0003313824690715814,71,0.3485959993109108,1.1372593085285023,1.5552441095892573,0.2541396906000017,0.9206875193930308,0.07931248060696916,0.6473675169707833,0.22894311666637143,0.12368936636284512,0.29999355011377443,0.5080659079359412,0.19194054195028443,0.027503417757836147,0.3013843348761005,0.6711122473660633
72,24,21,3,87.5,21,3,87.5,False,False,0.0015963915477515288,0.0011943735136668591,37.077453351701976,0.0005646334334951755,0.0004128473493787133,72,0.7757607626905297,0.2827162868550469,2.08369240715248,0.24952238872731575,0.9710999305732568,0.02890006942674317,0.7414092349041864,0.06532325930602685,0.1932675057897867,0.1835845692556871,0.6807945625742305,0.13562086817008226,0.1369028490365968,0.22891617898272024,0.6341809719806829
73,24,24,0,100.0,24,0,100.0,True,True,0.0015963915477515288,0.0009782166566108177,46.0159262156304,0.0005646334334951755,0.00033534948261129395,73,0.7240165942318405,0.7047173685705171,2.7412296606394504,0.33876701025494793,0.9074862727135181,0.09251372728648188,0.609218483360623,0.26959656759093753,0.12118494904843938,0.11193334355695264,0.7980592351871754,0.09000742125587188,0.21942636489857878,0.19787909646111884,0.5826945386403024
74,24,24,0,100.0,24,0,100.0,True,True,0.0015963915477515288,0.000762989245342543,59.36803557106822,0.0005646334334951755,0.000237701666941538,74,0.7348477133847724,0.5785595534322304,1.5819969048682483,0.4552389660342912,0.800510399266403,0.199489600733597,0.8344931671445289,0.08455594725779629,0.08095088559767478,0.14845774708750006,0.5570875612316764,0.2944546916808236,0.007108718149092571,0.11603424780252611,0.8768570340483813
75,24,12,12,50.0,12,12,50.0,False,False,0.0015963915477515288,0.0021110052586413466,-13.250168861992686,0.0005646334334951755,0.000762384961848991,75,0.4189658030452315,0.5737714619620224,1.6420539531638987,0.07357955803752944,0.9335092502517469,0.06649074974825309,0.6441952837733568,0.20745411736218303,0.14835059886446017,0.29174418225827276,0.6231057269360273,0.08515009080569996,0.12872235462293163,0.4403463351894162,0.43093131018765213
76,24,21,3,87.5,21,3,87.5,False,False,0.0015963915477515288,0.0011529598685760414,38.313890353036975,0.0005646334334951755,0.00040120399116533615,76,0.6916134979901898,1.1169809077598383,2.423265233104439,0.25611913494395694,0.9735247129619652,0.02647528703803481,0.6408616799745693,0.19041744631023547,0.1687208737151952,0.21775536753320188,0.5073916193022526,0.2748530131645456,0.021594641374705934,0.15077216727271242,0.8276331913525816
77,24,24,0,100.0,24,0,100.0,True,True,0.0015963915477515288,0.0009740809313792576,47.798989843334176,0.0005646334334951755,0.00032884986886056567,77,0.33284111666005695,0.5250159995579532,2.674422629677285,0.29676039532176224,0.8585333797973602,0.14146662020263978,0.7218522237666493,0.1467939265622245,0.13135384967112637,0.24857241146234813,0.47183483285095257,0.2795927556866994,0.16084354799549738,0.24731855014094148,0.5918379018635612
78,24,18,6,75.0,18,6,75.0,False,False,0.0015963915477515288,0.000994004369011171,37.78852334154496,0.0005646334334951755,0.0003504049546063052,78,0.6604199583287995,0.4650230663274969,2.2659985609218833,0.15282210846406297,0.8610076913903315,0.1389923086096685,0.7567854179392474,0.16444045204005425,0.07877413002069837,0.17690362529564468,0.6618321362470315,0.16126423845732388,0.04264747615900418,0.4727966067776485,0.4845559170633474
79,24,21,3,87.5,21,3,87.5,False,False,0.0015963915477515288,0.0011360993222154522,39.170411018942026,0.0005646334334951755,0.00039454190731899006,79,0.7158859442374272,0.3432301017036774,1.4672699732730177,0.38245819931992203,0.9461184713499307,0.053881528650069344,0.6580380880242664,0.17372878354729737,0.16823312842843624,0.19750704669865166,0.5954541967027771,0.2070387565985713,0.12203777425035452,0.26603420702149205,0.6119280187281535
80,24,22,2,91.66666666666667,23,1,95.83333333333333,False,False,0.0015963915477515288,0.000991435187484343,44.90021128042918,0.0005646334334951755,0.0003459378312012558,80,0.6605303393730747,1.2183986253114745,2.600922705255523,0.20824078356191705,0.9040253333101739,0.09597466668982613,0.6610098661648509,0.22672086080409873,0.11226927303105028,0.08407271611268724,0.752535439025907,0.16339184486140576,0.1471987612610936,0.23234687806203075,0.6204543606768758
81,24,18,6,75.0,18,6,75.0,False,False,0.0015963915477515288,0.0014424252839524854,22.591774017983884,0.0005646334334951755,0.0005124697510697175,81,0.722577580664179,1.224546602125708,3.091460433966507,0.32610797624095916,0.9156858494893696,0.0843141505106304,0.5088970349193731,0.25688443944304784,0.23421852563757906,0.15087204792332654,0.54698882301931,0.3021391290573635,0.11047197907528221,0.31311044996548987,0.5764175709592279
82,24,18,6,75.0,18,6,75.0,False,False,0.0015963915477515288,0.0013174687638071413,18.203016702615134,0.0005646334334951755,0.00047684666680018897,82,0.7349313532682191,0.8163210947613763,2.1517647739989103,0.1138435943680709,0.9139709622779925,0.08602903772200754,0.6223134066410623,0.262505149547147,0.11518144381179074,0.20147131455497716,0.61415734663047,0.18437133881455292,0.14594345816262494,0.3008623945984465,0.5531941472389286
83,24,21,3,87.5,21,3,87.5,False,False,0.0015963915477515288,0.0011419949694700731,38.47887757277346,0.0005646334334951755,0.00039776949964670126,83,0.34247851998858964,0.3026088264255218,1.6041722684910946,0.32802718186671376,0.9213143679103604,0.07868563208963963,0.6251462366016578,0.20877544571464504,0.16607831768369727,0.18857935290488695,0.5259048218010931,0.28551582529402,0.03467731125686673,0.30524717602832,0.6600755127148134
84,24,0,24,0.0,0,24,0.0,False,False,0.0015963915477515288,0.0040163255035156374,-108.29427117665462,0.0005646334334951755,0.0014150924251521417,84,0.6392431273800665,0.7366327533642508,2.7510482571567865,0.0704378131719924,0.8711474112957732,0.12885258870422678,0.8108121890758021,0.05541039043428728,0.13377742048991065,0.16314136754942699,0.6545990094619534,0.18225962298861975,0.08560519501125166,0.10718101217754727,0.8072137928112011
85,24,20,4,83.33333333333333,20,4,83.33333333333333,False,False,0.0015963915477515288,0.0013754376537465074,27.946528733666653,0.0005646334334951755,0.0004805037346532279,85,0.38784740093792114,0.6302074457152362,2.833260342610993,0.2751180559502959,0.9500037564355781,0.049996243564421894,0.7139229806327118,0.058353742096741705,0.22772327727054661,0.07870413468182838,0.511585920329545,0.4097099449886265,0.17904776553802432,0.25048178365963036,0.5704704508023455
86,24,1,23,4.166666666666667,1,23,4.166666666666667,False,False,0.0015963915477515288,0.003316095130878102,-73.82522346405644,0.0005646334334951755,0.0011820846854105034,86,0.6547494807844672,0.6676939598434806,1.509140088493546,0.05938545156113697,0.8584582723001926,0.14154172769980744,0.6422756395790266,0.15818347186796652,0.19954088855300695,0.30617406829912575,0.4088684153684653,0.2849575163324089,0.05911965375104746,0.2975025628203685,0.643377783428584
87,24,20,4,83.33333333333333,20,4,83.33333333333333,False,False,0.0015963915477515288,0.0012242713814624997,33.10280751613234,0.0005646334334951755,0.00042861791375678444,87,0.4978833484296665,0.5602745618358613,2.0139048825840438,0.1998808801219094,0.8302638874482237,0.16973611255177634,0.7400181980824279,0.07972940404230114,0.180252397875271,0.28482361626648534,0.4777646114355092,0.23741177229800547,0.18475838936274844,0.3476680336833481,0.46757357695390356
88,24,21,3,87.5,21,3,87.5,False,False,0.0015963915477515288,0.0011547982530277863,37.492730578692765,0.0005646334334951755,0.0004036164515830655,88,0.3732221091388472,0.44727180282398327,2.605397716864623,0.3920968829961014,0.917991621893373,0.08200837810662698,0.5949022136481164,0.23641682962551072,0.168680956726373,0.23720527110551454,0.6042723917000709,0.15852233719441478,0.18538554773171143,0.23877213455337434,0.5758423177149141
89,24,12,12,50.0,13,11,54.166666666666664,False,False,0.0015963915477515288,0.0015538862786003138,0.8567023294482455,0.0005646334334951755,0.0005516714785915089,89,0.6122608897209474,1.1142468748314163,2.6612391655244867,0.11793083062688461,0.8122915265292361,0.18770847347076391,0.742533355186494,0.13244017537418437,0.12502646943932164,0.08223756534219075,0.7417004153985544,0.17606201925925488,0.10772798702383367,0.11433883729000285,0.7779331756861634
90,24,20,4,83.33333333333333,20,4,83.33333333333333,False,False,0.0015963915477515288,0.0013306900352863787,29.3051925330706,0.0005646334334951755,0.0004671200822175244,90,0.3383655005867275,1.1142500339252392,3.174410085776203,0.3267537747870081,0.8912722071201119,0.1087277928798881,0.6199040947646431,0.16419847291972908,0.2158974323156277,0.2675081281761848,0.4866506003819437,0.24584127144187154,0.16081914316186377,0.2097430551187039,0.6294378017194324
91,24,24,0,100.0,24,0,100.0,True,True,0.0015963915477515288,0.0008120831781031499,55.86877557909162,0.0005646334334951755,0.0002628555461715766,91,0.37543053834781925,0.3118737001011007,1.4828792238583812,0.4546070752800981,0.8618187996508881,0.13818120034911185,0.7481715644585204,0.16472395261348544,0.08710448292799419,0.14107540299025087,0.6525973052012943,0.20632729180845477,0.14975464258091975,0.17825802305947486,0.6719873343596054
92,24,24,0,100.0,24,0,100.0,True,True,0.0015963915477515288,0.0007591856144216762,59.93808578094568,0.0005646334334951755,0.0002396220430125155,92,0.44144678930720893,0.6587693972473203,2.011326080393194,0.31904863807234524,0.9420608476814596,0.05793915231854041,0.8471578907407201,0.072521837377391,0.08032027188188887,0.2451083779520824,0.49662807710414053,0.25826354494377707,0.11575523934227452,0.2942311069188761,0.5900136537388495
93,24,21,3,87.5,21,3,87.5,False,False,0.0015963915477515288,0.0011689202705586017,37.44143034403389,0.0005646334334951755,0.0004099116114131731,93,0.4666810180302783,0.8327395145864196,1.5682138563147152,0.2074193543911299,0.974185371384694,0.025814628615306034,0.6961580811936351,0.12967682187122964,0.17416509693513543,0.3254650858409103,0.5144506128274856,0.16008430133160403,0.15021041085648518,0.2919080684853566,0.5578815206581582
94,24,24,0,100.0,24,0,100.0,True,True,0.0015963915477515288,0.0010299873127192656,44.95764559578283,0.0005646334334951755,0.00035173531205882485,94,0.7144794864472322,0.9887746721294828,2.7921824906245467,0.2868770028803783,0.9162844677320279,0.08371553226797213,0.7129512680101663,0.14342613592231584,0.1436225960675179,0.11263259951385013,0.525592434755203,0.36177496573094686,0.15795392065276714,0.23295301189944093,0.609093067447792
95,24,24,0,100.0,24,0,100.0,True,True,0.0015963915477515288,0.0009315261709741182,50.99683010367454,0.0005646334334951755,0.0003097037484519294,95,0.33858254215043815,1.0944283886858832,1.4775667182527619,0.39689362416339546,0.95032156879422,0.04967843120577997,0.8161032476107434,0.05644973788946011,0.1274470144997965,0.3126142881324392,0.5053116709670322,0.18207404090052853,0.03332710561921533,0.3212363151958511,0.6454365791849335
96,24,24,0,100.0,24,0,100.0,True,True,0.0015963915477515288,0.0010057153814908347,45.58005529760558,0.0005646334334951755,0.0003444618518932743,96,0.7045218598196505,0.4155391657440587,2.2347651615612802,0.23488637517344008,0.9217453259939359,0.07825467400606412,0.6916360638597601,0.17593035391964926,0.13243358222059068,0.25796467293992126,0.5445380644365654,0.19749726262351325,0.07066166725512053,0.3498225935014667,0.5795157392434127
97,24,21,3,87.5,21,3,87.5,False,False,0.0015963915477515288,0.0011991351598689987,36.22702687729062,0.0005646334334951755,0.00041679239424982276,97,0.7175566963628537,0.6178409582250328,3.3810428830492767,0.49299790708920976,0.883102396119378,0.11689760388062198,0.6646016751914926,0.14905234615283292,0.18634597865567454,0.25046187318212015,0.5355553561735275,0.2139827706443524,0.036703076862818415,0.19890002991194095,0.7643968932252406
98,24,24,0,100.0,24,0,100.0,True,True,0.0015963915477515288,0.0009516276441661788,47.97853441922121,0.0005646334334951755,0.0003240972089848979,98,0.7370584725261184,0.8045407454244312,1.480826896433921,0.4306515245300473,0.9532098886552602,0.04679011134473976,0.6441364488378152,0.23869088020247084,0.11717267095971401,0.33437394431638734,0.4771806007737095,0.18844545490990325,0.22752930743316402,0.1708977936003368,0.6015728989664991
99,24,24,0,100.0,24,0,100.0,True,True,0.0015963915477515288,0.0006711790137646272,63.70521906634253,0.0005646334334951755,0.00020015655800687576,99,0.47479253906932445,0.27667019080293853,1.3698279961349176,0.275903201611956,0.8424400532954179,0.15755994670458207,0.8172876884549495,0.13079765266977075,0.05191465887527968,0.2513521182593258,0.5616206345060395,0.18702724723463468,0.2224367139589607,0.16657567740497595,0.6109876086360633
100,24,21,3,87.5,23,1,95.83333333333333,False,False,0.0015963915477515288,0.0010523253895567777,44.322963525326884,0.0005646334334951755,0.0003580138972644167,100,0.7148807915764113,0.9460719885759836,1.562283556590919,0.3674912788800862,0.8807482653168044,0.11925173468319561,0.7501616463563298,0.09489401548676721,0.15494433815690292,0.2528982652563619,0.5214034436144604,0.22569829112917777,0.16191116515785636,0.17046736477268276,0.6676214700694609
