t_sec,TimeUS,DesRoll,DesPitch,DesYaw,PN,PE,PD,Roll,Pitch,Yaw,VN,VE,VD,GX,GY,GZ
59.199644,125144922,0.0928546488285064,0.1042753383517265,352.6513061523437,0.0119811464101076,-0.0070140077732503,-15.001155853271484,0.09,0.09,352.64,-0.0153897032141685,0.0092127211391925,0.0010385148925706,0.08,0.08,0.05
59.299604,125244882,0.0929542630910873,0.1041560545563697,352.6513061523437,0.0119042303413152,-0.0071566686965525,-15.001174926757812,0.09,0.09,352.64,-0.0151687432080507,0.0093295061960816,0.0011979223927482,0.08,0.08,0.05
59.399564,125344842,0.0929542630910873,0.1041560545563697,352.6513061523437,0.0118169980123639,-0.0072719613090157,-15.001182556152344,0.08,0.09,352.64,-0.0150995533913373,0.0094014592468738,0.0012371382908895,0.08,0.08,0.05
59.499524,125444802,0.092990942299366,0.1041608229279518,352.6513061523437,0.0117703592404723,-0.0075781205669045,-15.001140594482422,0.08,0.09,352.64,-0.0149781163781881,0.0093911839649081,0.0011153003433719,0.08,0.08,0.06
59.599484,125544762,0.0983561351895332,0.1056286767125129,352.6513061523437,0.0117036998271942,-0.0079704793170094,-15.001018524169922,0.09,0.09,352.63,-0.0148666026070714,0.0094164060428738,0.0008826960111036,0.08,0.08,0.06
59.699444,125644722,0.1041486635804176,0.1061784029006958,352.6513366699219,0.0116781899705529,-0.0084464726969599,-15.000834465026855,0.09,0.09,352.63,-0.0147113902494311,0.0094710076227784,0.0011017125798389,0.08,0.08,0.06
59.799404,125744682,0.1106575578451156,0.1079880744218826,352.6513366699219,0.011634150519967,-0.00892233569175,-15.000597953796388,0.1,0.09,352.63,-0.014576175250113,0.009580778889358,0.0010358470026403,0.08,0.08,0.06
59.899364,125844642,0.1160211786627769,0.1093987971544265,352.6513366699219,0.0116327805444598,-0.0094194049015641,-15.00036907196045,0.11,0.09,352.64,-0.0143546946346759,0.0098475310951471,0.0006294361664913,0.08,0.08,0.06
59.999324,125944602,0.1203325688838958,0.1114784851670265,352.6513366699219,0.0116170393303036,-0.0098628550767898,-15.00013256072998,0.11,0.09,352.64,-0.0141972266137599,0.0102029256522655,0.0007411042461171,0.08,0.08,0.06
60.099284,126044562,0.123034231364727,0.1131380721926689,352.6513366699219,0.0116379465907812,-0.0102774826809763,-14.99990463256836,0.11,0.09,352.63,-0.014070457778871,0.0105253662914037,0.0002158973366022,0.08,0.08,0.06
60.199244,126144522,0.125156357884407,0.1150176972150802,352.6513366699219,0.011636646464467,-0.0106156151741743,-14.999700546264648,0.11,0.1,352.63,-0.0139266159385442,0.0108693335205316,0.0002910242183133,0.08,0.08,0.06
60.299204,126244482,0.1265305578708648,0.1164292395114898,352.6513671875,0.0116617511957883,-0.0109174568206071,-14.99949836730957,0.11,0.1,352.64,-0.0139252804219722,0.0111953672021627,7.930317224236205e-05,0.08,0.08,0.06
60.399997,126345275,0.1272308379411697,0.1170794963836669,352.6513671875,0.0117723792791366,-0.0112597001716494,-14.999323844909668,0.11,0.1,352.64,-0.0138207785785198,0.0115349367260932,-0.0003662285744212,0.08,0.08,0.06
60.499957,126445235,0.1270846873521804,0.1169995591044426,352.6513671875,0.0117454249411821,-0.0114128580316901,-14.999175071716309,0.11,0.1,352.64,-0.0137709416449069,0.0118922581896185,-0.0002487868478056,0.08,0.08,0.06
60.599917,126545195,0.1270730942487716,0.1169914752244949,352.6513671875,0.0117152035236358,-0.0115225119516253,-14.999037742614746,0.11,0.1,352.63,-0.0137924011796712,0.0122739532962441,-0.0006262242095544,0.08,0.08,0.06
60.699877,126645155,0.1270730942487716,0.1169914752244949,352.6513671875,0.011717670597136,-0.0116117680445313,-14.998941421508787,0.11,0.1,352.63,-0.0137322274968028,0.0126360924914479,-0.0007461031200364,0.08,0.08,0.06
60.799837,126745115,0.1270730942487716,0.1169914752244949,352.6513671875,0.0116975679993629,-0.0116397999227046,-14.9988374710083,0.11,0.1,352.63,-0.0137149868533015,0.0129605242982506,-0.0006643373635597,0.08,0.08,0.06
60.899797,126845075,0.1257724910974502,0.1165245249867439,352.6513671875,0.0117167085409164,-0.0116520393639802,-14.998750686645508,0.11,0.1,352.64,-0.013682035729289,0.0132628129795193,-0.001097947708331,0.08,0.08,0.06
60.999757,126945035,0.12177325040102,0.1162335649132728,352.6513366699219,0.0116924485191702,-0.0115897255018353,-14.998697280883787,0.11,0.11,352.64,-0.0138497874140739,0.0136201186105608,-0.0011161614675074,0.08,0.08,0.06
61.099717,127044995,0.1165286228060722,0.1146448105573654,352.6513366699219,0.0116954278200864,-0.0115370657294988,-14.998626708984377,0.1,0.11,352.63,-0.0139657948166131,0.0139459827914834,-0.0011848511639982,0.08,0.08,0.06
61.199677,127144955,0.1116691306233406,0.1125948727130889,352.6513366699219,0.0116508034989237,-0.011440404690802,-14.998568534851074,0.1,0.11,352.63,-0.0141629297286272,0.0141051560640335,-0.0011554936645552,0.08,0.08,0.06
61.299637,127244915,0.1082490310072898,0.110127292573452,352.6513366699219,0.0116088772192597,-0.0113530633971095,-14.998513221740724,0.1,0.1,352.63,-0.0142621463164687,0.0142362043261528,-0.0011960793053731,0.08,0.08,0.06
61.399597,127344875,0.1057317331433296,0.107839286327362,352.6513366699219,0.0115237003192305,-0.0112239765003323,-14.998495101928713,0.09,0.1,352.63,-0.0142667330801486,0.0143278520554304,-0.0015987276565283,0.08,0.08,0.06
61.499557,127444835,0.1038631796836853,0.1064264476299285,352.6513366699219,0.0114718535915017,-0.011124012991786,-14.998470306396484,0.09,0.09,352.63,-0.0141624854877591,0.0143435401841998,-0.0013997481437399,0.08,0.08,0.06
61.599517,127544795,0.101999819278717,0.1059349849820137,352.6513061523437,0.0114048477262258,-0.010998735204339,-14.99846076965332,0.1,0.09,352.63,-0.013991791754961,0.0143752722069621,-0.0014491565525531,0.08,0.08,0.06
61.699477,127644755,0.1012859866023063,0.1061328127980232,352.6513061523437,0.0113832298666238,-0.0109047731384634,-14.99844741821289,0.1,0.09,352.64,-0.0138044767081737,0.0144124934449791,-0.0013997594360262,0.08,0.08,0.06
61.799437,127744715,0.1011369302868843,0.1061741560697555,352.6513061523437,0.0113436570391058,-0.0107847200706601,-14.998531341552734,0.1,0.09,352.64,-0.0137172313407063,0.014477907679975,-0.0014624651521444,0.08,0.08,0.06
61.899397,127844675,0.0992706418037414,0.1057309061288833,352.6513061523437,0.0113314604386687,-0.010868121869862,-14.998687744140623,0.1,0.1,352.64,-0.0136820618063211,0.0144453551620244,-0.0013827576767653,0.08,0.08,0.06
61.999357,127944635,0.0972435474395752,0.1057672426104545,352.6513061523437,0.0112880701199173,-0.0110370470210909,-14.998902320861816,0.09,0.1,352.63,-0.0136995948851108,0.0143829211592674,-0.0014974289806559,0.08,0.08,0.06
62.099317,128044595,0.0969541296362876,0.1064910963177681,352.6513061523437,0.0112681686878204,-0.0114990584552288,-14.999147415161133,0.09,0.1,352.63,-0.0137518756091594,0.0140973599627614,-0.0012223192024976,0.08,0.08,0.06
62.199277,128144555,0.103289857506752,0.1080933883786201,352.6513366699219,0.0112060764804482,-0.0120976492762565,-14.999397277832031,0.09,0.1,352.63,-0.0138214901089668,0.0137942414730787,-0.0011085087899118,0.08,0.08,0.06
62.299237,128244515,0.1140888184309005,0.1086630821228027,352.6513366699219,0.0111683253198862,-0.0128490189090371,-14.999650955200195,0.09,0.1,352.64,-0.0138664906844496,0.0134305581450462,-0.0009152819984592,0.08,0.08,0.06
62.399197,128344475,0.1277800798416137,0.1095668897032737,352.6513366699219,0.0111023737117648,-0.013627503067255,-14.999874114990234,0.11,0.1,352.64,-0.0138747608289122,0.0133220739662647,-0.0005013033514842,0.08,0.08,0.06
62.49999,128445268,0.1399732530117035,0.1099845021963119,352.6513671875,0.0110489809885621,-0.0144300889223814,-15.000080108642578,0.12,0.11,352.64,-0.0140068642795085,0.01347869168967,-0.0004438140022102,0.08,0.08,0.06
62.59995,128545228,0.1506950557231903,0.1095989346504211,352.6513671875,0.0109766498208045,-0.015181889757514,-15.000262260437012,0.13,0.11,352.63,-0.0142068713903427,0.0137853128835558,-0.0001432125573046,0.08,0.08,0.06
62.69991,128645188,0.1582270413637161,0.1076386496424675,352.6513671875,0.0109190111979842,-0.015877915546298,-15.000404357910156,0.14,0.11,352.63,-0.0142115065827965,0.014317519031465,4.937090852763504e-05,0.08,0.08,0.06
62.79987,128745148,0.1631221920251846,0.1062837019562721,352.6513671875,0.0108411144465208,-0.0164415575563907,-15.000536918640137,0.14,0.1,352.63,-0.0141580142080783,0.014901015907526,0.0001199567341245,0.08,0.08,0.06
62.89983,128845108,0.165738433599472,0.1058183833956718,352.6513671875,0.010792170651257,-0.0169706307351589,-15.000659942626951,0.15,0.09,352.63,-0.0140327168628573,0.0154394740238785,0.0004923385567963,0.08,0.08,0.06
62.99979,128945068,0.1665354967117309,0.1053486466407775,352.6513671875,0.010719901882112,-0.017381040379405,-15.00075626373291,0.15,0.09,352.64,-0.0138664925470948,0.0160792469978332,0.0004932201700285,0.08,0.08,0.06
63.09975,129045028,0.1667606979608535,0.1052158996462822,352.6513671875,0.0106743508949875,-0.0177061185240745,-15.00086498260498,0.15,0.09,352.63,-0.0135770812630653,0.0167229995131492,0.0004495659959502,0.08,0.08,0.06
63.19971,129144988,0.1667606979608535,0.1052158996462822,352.6513671875,0.0106401890516281,-0.0179088413715362,-15.000959396362305,0.16,0.08,352.63,-0.0132506480440497,0.0174328032881021,0.0007965246913954,0.08,0.08,0.06
63.29967,129244948,0.1650176793336868,0.105901300907135,352.6513671875,0.0106772361323237,-0.0180343631654977,-15.001038551330566,0.17,0.09,352.63,-0.0129111092537641,0.0182342547923326,0.0008132937946356,0.08,0.08,0.06
63.39963,129344908,0.1587398499250412,0.1115092784166336,352.6513671875,0.0107185849919915,-0.0179964788258075,-15.001115798950195,0.17,0.09,352.63,-0.0126586789265275,0.0192178022116422,0.0008874060004018,0.08,0.08,0.06
63.49959,129444868,0.1479346603155136,0.1156771555542945,352.6513671875,0.0108027011156082,-0.0178786516189575,-15.00118923187256,0.16,0.1,352.63,-0.0124932117760181,0.020038578659296,0.0009759002132341,0.08,0.08,0.06
63.59955,129544828,0.1376001238822937,0.1189729645848274,352.6513671875,0.0108541725203394,-0.0176287330687046,-15.001260757446287,0.14,0.11,352.64,-0.0125544099137187,0.0206622742116451,0.0009467572090215,0.08,0.08,0.06
63.69951,129644788,0.1277346163988113,0.119022786617279,352.6513671875,0.0109316948801279,-0.0173648204654455,-15.001313209533691,0.12,0.11,352.63,-0.0127007728442549,0.0208871848881244,0.0010594686027616,0.08,0.09,0.06
