t_sec,TimeUS,DesRoll,DesPitch,DesYaw,PN,PE,PD,Roll,Pitch,Yaw,VN,VE,VD,GX,GY,GZ
31.200015,83544069,0.0158271752297878,9.610217094421388,352.6924743652344,5.667739391326904,-0.7285454273223877,-15.002321243286133,0.01,10.19,352.73,0.536011278629303,-0.0656273439526557,-0.0036012395285069,0.04,0.05,-0.03
31.299975,83644029,0.0290551986545324,7.278869152069092,352.6967163085937,5.719216346740723,-0.735325038433075,-15.002904891967772,0.01,7.68,352.73,0.3753945231437683,-0.046620562672615,-0.0056084380485117,0.04,0.05,-0.03
31.400768,83744822,0.0455555133521556,5.257935047149658,352.7050170898437,5.757432460784912,-0.7406144738197327,-15.003549575805664,0.03,5.48,352.74,0.2605489194393158,-0.0332594439387321,-0.0054009174928069,0.04,0.05,-0.02
31.500728,83844782,0.0619665533304214,3.680872917175293,352.71240234375,5.785734176635742,-0.7447279691696167,-15.004136085510254,0.05,3.77,352.75,0.1825249344110489,-0.0242897402495145,-0.0041382643394172,0.04,0.05,-0.02
31.600688,83944742,0.0773662775754928,2.5035769939422607,352.71856689453125,5.807349681854248,-0.7480587959289551,-15.004611015319824,0.06,2.49,352.76,0.1310029923915863,-0.0184810142964124,-0.0024956944398581,0.04,0.05,-0.02
31.700648,84044702,0.090944655239582,1.6506099700927734,352.7232360839844,5.824209213256836,-0.7508593797683716,-15.004942893981934,0.07,1.6,352.76,0.0981921032071113,-0.0148268546909093,-0.0006355696823447,0.04,0.05,-0.02
31.800608,84144662,0.1033355444669723,1.049388408660889,352.7266845703125,5.837870597839356,-0.7532835602760315,-15.00511646270752,0.09,0.97,352.77,0.0783810168504715,-0.0124253965914249,0.0010283046867698,0.04,0.05,-0.02
31.900568,84244622,0.1122174635529518,0.6341707706451416,352.7289733886719,5.849398612976074,-0.7553544044494629,-15.005178451538086,0.11,0.55,352.76,0.0672881007194519,-0.0107995895668864,0.0019804220646619,0.04,0.05,-0.02
32.000528,84344582,0.1174330115318298,0.3602609932422638,352.7303466796875,5.859531879425049,-0.7571631073951721,-15.00518035888672,0.11,0.28,352.76,0.0618061833083629,-0.0096749039366841,0.0026041865348815,0.04,0.05,-0.02
32.100488,84444542,0.1196866109967231,0.1893991231918335,352.7317199707031,5.868838787078857,-0.7588815689086914,-15.00515079498291,0.11,0.11,352.76,0.0597058720886707,-0.0089700175449252,0.0029235272668302,0.04,0.05,-0.02
