t_sec,TimeUS,DesRoll,DesPitch,DesYaw,PN,PE,PD,Roll,Pitch,Yaw,VN,VE,VD,GX,GY,GZ
33.099255,101344446,0.1218973100185394,0.1273742467164993,352.6255798339844,0.0066048521548509,-0.0017154783708974,-25.0031852722168,0.11,0.11,352.61,-0.0156624056398868,0.0120170228183269,0.0031295823864638,0.06,0.06,0.0
33.199215,101444406,0.1225118190050125,0.1309007555246353,352.6255798339844,0.0066542206332087,-0.0017956513911485,-25.003080368041992,0.12,0.12,352.6,-0.015421375632286,0.0121504478156566,0.0032947559375315,0.06,0.06,0.0
33.299175,101544366,0.1224285587668418,0.1335271149873733,352.6255798339844,0.0066862613894045,-0.0018450146308168,-25.00295829772949,0.11,0.12,352.6,-0.0152878118678927,0.0122489631175994,0.003150436328724,0.06,0.06,0.0
33.399968,101645159,0.1214826181530952,0.1348288804292678,352.6255798339844,0.0067508309148252,-0.0019008516101166,-25.00286293029785,0.11,0.12,352.61,-0.0153117123991251,0.0123267276212573,0.0030438050162047,0.06,0.06,0.0
33.499928,101745119,0.1206929832696914,0.1350053995847702,352.6255798339844,0.0067688194103538,-0.0019186640856787,-25.00277328491211,0.1,0.13,352.61,-0.0153555544093251,0.0123023772612214,0.0026871720328927,0.06,0.06,0.0
33.599888,101845079,0.1205072104930877,0.1350469440221786,352.6255798339844,0.0068139308132231,-0.0019693032372742,-25.002710342407227,0.09,0.12,352.61,-0.0153904613107442,0.0121238585561513,0.0026521456893533,0.06,0.06,0.0
33.699848,101945039,0.1218631491065025,0.1360227465629577,352.6255798339844,0.0068039325997233,-0.0020024352706968,-25.002620697021484,0.09,0.12,352.61,-0.0154023356735706,0.011934726499021,0.0028335864190012,0.06,0.06,0.0
33.799808,102044999,0.124146431684494,0.1364665031433105,352.6256103515625,0.0068215760402381,-0.0021030891221016,-25.002540588378903,0.1,0.12,352.6,-0.0153993237763643,0.0116992788389325,0.0026112757623195,0.06,0.06,0.0
33.899768,102144959,0.1252763122320175,0.1361426413059234,352.6256103515625,0.006784682162106,-0.0022023550700396,-25.00245857238769,0.1,0.12,352.6,-0.0154360104352235,0.011601423844695,0.0026265422347933,0.06,0.06,0.0
33.999728,102244919,0.1273389905691146,0.1357148736715316,352.6256103515625,0.0067724720574915,-0.0023277401924133,-25.00240135192871,0.11,0.13,352.6,-0.0154672376811504,0.0115256067365407,0.0022623839322477,0.06,0.06,0.0
34.099688,102344879,0.1317055523395538,0.1364548504352569,352.6256103515625,0.0067079397849738,-0.0024211646523326,-25.002355575561523,0.11,0.13,352.6,-0.0156296659260988,0.0116221448406577,0.002292713150382,0.06,0.06,0.0
