t_sec,TimeUS,DesRoll,DesPitch,DesYaw,PN,PE,PD,Roll,Pitch,Yaw,VN,VE,VD,GX,GY,GZ
172.600099,243744130,0.0001044158343574,-2.6369219995103776e-05,172.6011199951172,-0.0341916531324386,0.0397692024707794,0.0034717991948127,0.07,0.06,172.6,0.0124002723023295,-0.016467873007059,-0.0005513892974704,0.18,0.18,0.16
172.700059,243844090,0.0001044158198055,-2.636921090015676e-05,172.60256958007812,-0.0343434363603591,0.0400820113718509,0.0031588631682097,0.07,0.06,172.6,0.0123539185151457,-0.0161896720528602,-0.0006044786423444,0.18,0.18,0.16
172.800019,243944050,0.0001044158052536,-2.6369199986220337e-05,172.60411071777344,-0.0343251638114452,0.0401648581027984,0.0028558284975588,0.07,0.06,172.6,0.012373031117022,-0.0160833410918712,-0.0006663925596512,0.18,0.18,0.16
172.900812,244044843,0.0001044158052536,-2.636919089127332e-05,172.60548400878906,-0.0344522111117839,0.0404435209929943,0.0025733355432748,0.07,0.06,172.6,0.0123078012838959,-0.0158699788153171,-0.0006274137413129,0.18,0.18,0.16
173.000772,244144803,0.0001044158198055,-2.636917633935809e-05,172.60696411132812,-0.0344365946948528,0.0405274704098701,0.0023048419971019,0.07,0.06,172.6,0.0123925674706697,-0.0157849267125129,-0.000633010873571,0.18,0.18,0.16
173.100732,244244763,0.0001044157979777,-2.636915996845346e-05,172.60836791992188,-0.0345638133585453,0.0408073514699935,0.0020588566549122,0.07,0.06,172.6,0.0123267425224184,-0.0155925992876291,-0.0006680587539449,0.18,0.18,0.16
173.200692,244344723,0.0001044157979777,-2.6369163606432267e-05,172.61012268066406,-0.0345400124788284,0.0408823601901531,0.0018149090465158,0.07,0.06,172.61,0.0124010052531957,-0.0155189502984285,-0.0007084389799274,0.18,0.18,0.16
173.300652,244444683,0.0001044157834257,-2.636914541653823e-05,172.61203002929688,-0.0346609279513359,0.0411514788866043,0.0015827825991436,0.07,0.06,172.61,0.0123131014406681,-0.0152756767347455,-0.0006770961917936,0.18,0.18,0.16
173.400612,244544643,0.0001044157688738,-2.6369125407654792e-05,172.613525390625,-0.0346303172409534,0.0412177443504333,0.0013550299918279,0.07,0.06,172.61,0.0123820528388023,-0.0152471363544464,-0.0007270404021255,0.18,0.18,0.16
173.500572,244644603,0.0001044157615979,-2.6369110855739564e-05,172.6151885986328,-0.0347470305860042,0.0414699614048004,0.0011381475487723,0.07,0.06,172.61,0.0123113291338086,-0.015129555016756,-0.0007158987573347,0.18,0.18,0.16
173.600532,244744563,0.0001044157543219,-2.6369099941803142e-05,172.6168212890625,-0.0347101502120494,0.0415128618478775,0.0009257059427909,0.07,0.06,172.61,0.0124073848128318,-0.0151115451008081,-0.0007558179786428,0.18,0.18,0.16
173.700492,244844523,0.000104415747046,-2.636910357978195e-05,172.61866760253906,-0.034813567996025,0.0417401231825351,0.0007210407638922,0.07,0.06,172.61,0.0123376529663801,-0.0149362944066524,-0.0008156290859915,0.18,0.18,0.16
173.800452,244944483,0.0001044157179421,-2.6369099941803142e-05,172.62037658691406,-0.0347682051360607,0.0417721681296825,0.0005171652301214,0.07,0.06,172.62,0.0124202631413936,-0.0149554023519158,-0.0008710466790944,0.18,0.18,0.16
173.900412,245044443,0.0001044157106662,-2.6369090846856125e-05,172.62222290039062,-0.0348659828305244,0.0419821999967098,0.0003185924142599,0.07,0.06,172.62,0.0123986443504691,-0.014887373894453,-0.0009106227080337,0.18,0.18,0.16
174.000372,245144403,0.0001044156742864,-2.6369081751909107e-05,172.62408447265625,-0.0348110608756542,0.0419909060001373,0.0001230080379173,0.07,0.06,172.62,0.0124674700200557,-0.0149418152868747,-0.0009179246262647,0.18,0.18,0.16
174.100332,245244363,0.0001044156306306,-2.636908357089851e-05,172.62596130371094,-0.0348989591002464,0.0421754643321037,-6.304570706561208e-05,0.07,0.06,172.62,0.0124814258888363,-0.0149169489741325,-0.0009807285387068,0.18,0.18,0.16
174.200292,245344323,0.0001044156306306,-2.6369081751909107e-05,172.6278076171875,-0.0348364189267158,0.0421575829386711,-0.0002493372303433,0.07,0.06,172.62,0.0125080067664384,-0.01498559769243,-0.0009947782382369,0.18,0.18,0.16
174.300252,245444283,0.0001044156379066,-2.6369079932919703e-05,172.62948608398438,-0.0349174700677394,0.0423191674053669,-0.0004182653501629,0.07,0.06,172.62,0.012551886960864,-0.0149724902585148,-0.0009097298025153,0.18,0.18,0.16
174.400212,245544243,0.0001044156015268,-2.636906901898328e-05,172.63140869140625,-0.0348446294665336,0.0422850139439106,-0.0005798180354759,0.08,0.06,172.63,0.0126066347584128,-0.0150030953809618,-0.0008977568359114,0.18,0.18,0.16
174.500172,245644203,0.0001044156379066,-2.636905264807865e-05,172.63331604003906,-0.0349231995642185,0.0424437299370765,-0.0007303857710212,0.08,0.06,172.63,0.0126611851155757,-0.0149515224620699,-0.0009194207377731,0.18,0.18,0.16
174.600132,245744163,0.0001044156597345,-2.636901626829058e-05,172.63528442382812,-0.0348356887698173,0.0423916205763816,-0.0008867300930432,0.08,0.06,172.63,0.0127670345827937,-0.0150929242372512,-0.000996000599116,0.18,0.18,0.16
174.700092,245844123,0.0001044156524585,-2.636900535435416e-05,172.63731384277344,-0.0348962433636188,0.0425167940557003,-0.0010380391031503,0.08,0.07,172.63,0.0127500006929039,-0.0150908948853611,-0.001002092147246,0.18,0.18,0.16
174.800052,245944083,0.0001044156451825,-2.6368994440417737e-05,172.63934326171875,-0.0348075069487094,0.0424450747668743,-0.001189830712974,0.08,0.07,172.63,0.0128297489136457,-0.0152155822142958,-0.001053552608937,0.18,0.18,0.16
174.900012,246044043,0.0001044156961143,-2.6368983526481315e-05,172.64120483398438,-0.0348564460873603,0.0425388514995574,-0.0013351762900128,0.08,0.07,172.64,0.0128269074484705,-0.0152554875239729,-0.00107512564864,0.18,0.18,0.16
175.000805,246144836,0.0001044156742864,-2.636897261254489e-05,172.6433563232422,-0.0347504243254661,0.0424356684088707,-0.0014812572626397,0.08,0.07,172.64,0.0128994928672909,-0.0153935672715306,-0.0010980606311932,0.19,0.18,0.16
175.100765,246244796,0.0001044156597345,-2.636897261254489e-05,172.64517211914062,-0.0346973575651645,0.0423963516950607,-0.0016215201467275,0.08,0.07,172.64,0.0130756190046668,-0.0155023355036973,-0.0011117218527942,0.19,0.18,0.16
