input_file,output_recovered_csv,target,official_detector,threshold_type,software_sensor,time_col,detection_col,attacked_future_col,v9_prediction_col,clean_reference_col,attack_active_col,n_rows,detected_count,attack_active_count,recovered_by_v9_count,kept_attacked_measurement_count,attacked_rmse,recovered_rmse,rmse_improvement_percent,attacked_mae,recovered_mae,mae_improvement_percent,attacked_attack_region_rmse,recovered_attack_region_rmse,attacked_clean_region_rmse,recovered_clean_region_rmse,TP,FP,TN,FN,precision,recall,false_alarm_rate,recovery_plot,error_plot
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Pitch_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_03_forward_motion_Pitch_ramp_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Pitch,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Pitch,V9PredictedFuture_Pitch,CleanFuture_Pitch,AttackActive,227,54,68,54,173,0.030810126723826475,0.00457160742494274,85.16199733314512,0.014549603524229064,0.0019987724486141443,86.26235797225922,0.056292684103550136,0.008352709968528962,0.0,0.0,54,0,159,14,1.0,0.7941176470588235,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_03_forward_motion_Pitch_ramp_W10_N3_mean1x_detection_official_phase5_recovery_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_03_forward_motion_Pitch_ramp_W10_N3_mean1x_detection_official_phase5_error_reduction_Pitch.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Roll_bias_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_03_forward_motion_Roll_bias_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Roll,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Roll,V9PredictedFuture_Roll,CleanFuture_Roll,AttackActive,227,68,68,68,159,0.01493308608249268,0.0010668675887624715,92.85567910833079,0.008173180616740088,0.0004989940638078148,93.89473832517797,0.027284,0.0019492565120830265,0.0,0.0,68,0,159,0,1.0,1.0,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_03_forward_motion_Roll_bias_W10_N3_mean1x_detection_official_phase5_recovery_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_03_forward_motion_Roll_bias_W10_N3_mean1x_detection_official_phase5_error_reduction_Roll.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Roll_pulse_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_03_forward_motion_Roll_pulse_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Roll,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Roll,V9PredictedFuture_Roll,CleanFuture_Roll,AttackActive,227,10,10,10,217,0.011453154200715817,0.0004133984412176448,96.39052758765959,0.002403876651982378,7.901702773362425e-05,96.71293335003432,0.05456799999999998,0.0019696169059659173,0.0,0.0,10,0,217,0,1.0,1.0,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_03_forward_motion_Roll_pulse_W10_N3_mean1x_detection_official_phase5_recovery_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_03_forward_motion_Roll_pulse_W10_N3_mean1x_detection_official_phase5_error_reduction_Roll.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Roll_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_03_forward_motion_Roll_ramp_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Roll,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Roll,V9PredictedFuture_Roll,CleanFuture_Roll,AttackActive,227,57,68,57,170,0.012980597553009274,0.0013627982075137528,89.50126754990707,0.006129885462555053,0.0006083082816651901,90.0763515830582,0.023716639794336938,0.0024899465581597045,0.0,0.0,57,0,159,11,1.0,0.8382352941176471,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_03_forward_motion_Roll_ramp_W10_N3_mean1x_detection_official_phase5_recovery_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_03_forward_motion_Roll_ramp_W10_N3_mean1x_detection_official_phase5_error_reduction_Roll.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Yaw_bias_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_03_forward_motion_Yaw_bias_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Yaw,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Yaw,V9PredictedFuture_Yaw,CleanFuture_Yaw,AttackActive,227,68,68,68,159,0.006677307220588682,0.00042703254696484336,93.60471919506506,0.003654625550663419,0.0001450727689598252,96.03043411838757,0.012200000000008765,0.0007802242582026246,0.0,0.0,68,0,159,0,1.0,1.0,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_03_forward_motion_Yaw_bias_W10_N3_mean1x_detection_official_phase5_recovery_Yaw.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_03_forward_motion_Yaw_bias_W10_N3_mean1x_detection_official_phase5_error_reduction_Yaw.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Yaw_pulse_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_03_forward_motion_Yaw_pulse_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Yaw,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Yaw,V9PredictedFuture_Yaw,CleanFuture_Yaw,AttackActive,227,10,10,10,217,0.005121260857968562,8.977088719425668e-06,99.82470940324282,0.0010748898678420347,1.5124350389841699e-06,99.85929395334048,0.024400000000014188,4.277090560878012e-05,0.0,0.0,10,0,217,0,1.0,1.0,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_03_forward_motion_Yaw_pulse_W10_N3_mean1x_detection_official_phase5_recovery_Yaw.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_03_forward_motion_Yaw_pulse_W10_N3_mean1x_detection_official_phase5_error_reduction_Yaw.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Yaw_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_03_forward_motion_Yaw_ramp_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Yaw,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Yaw,V9PredictedFuture_Yaw,CleanFuture_Yaw,AttackActive,227,56,68,56,171,0.005804254880030379,0.0005899734332636436,89.83550093064562,0.0027409691629964373,0.00021982797420054588,91.97991800972217,0.010604860192456237,0.0010779309155685465,0.0,0.0,56,0,159,12,1.0,0.8235294117647058,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_03_forward_motion_Yaw_ramp_W10_N3_mean1x_detection_official_phase5_recovery_Yaw.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_03_forward_motion_Yaw_ramp_W10_N3_mean1x_detection_official_phase5_error_reduction_Yaw.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_04_yaw_rotation_Yaw_bias_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_04_yaw_rotation_Yaw_bias_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Yaw,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Yaw,V9PredictedFuture_Yaw,CleanFuture_Yaw,AttackActive,369,111,111,111,258,0.0083300746773384,0.00028724743928719855,96.55168230281726,0.004568747967478132,0.0001012993375783059,97.7827768504766,0.015187999999994876,0.0005237304918479386,0.0,0.0,111,0,258,0,1.0,1.0,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_04_yaw_rotation_Yaw_bias_W10_N3_mean1x_detection_official_phase5_recovery_Yaw.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_04_yaw_rotation_Yaw_bias_W10_N3_mean1x_detection_official_phase5_error_reduction_Yaw.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_04_yaw_rotation_Yaw_pulse_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_04_yaw_rotation_Yaw_pulse_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Yaw,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Yaw,V9PredictedFuture_Yaw,CleanFuture_Yaw,AttackActive,369,18,18,18,351,0.006708936072096463,5.091566716572471e-05,99.24107687689123,0.0014817560975603982,9.142867917998611e-06,99.38297079168078,0.030375999999988162,0.0002305304878754274,0.0,0.0,18,0,351,0,1.0,1.0,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_04_yaw_rotation_Yaw_pulse_W10_N3_mean1x_detection_official_phase5_recovery_Yaw.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_04_yaw_rotation_Yaw_pulse_W10_N3_mean1x_detection_official_phase5_error_reduction_Yaw.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_04_yaw_rotation_Yaw_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_04_yaw_rotation_Yaw_ramp_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Yaw,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Yaw,V9PredictedFuture_Yaw,CleanFuture_Yaw,AttackActive,369,91,111,91,278,0.007230433279347598,0.0006340150300961389,91.23129962478063,0.0034265609756098125,0.00018166075013937498,94.6984527217688,0.013183053561985864,0.0011559824671552247,0.0,0.0,91,0,258,20,1.0,0.8198198198198198,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_04_yaw_rotation_Yaw_ramp_W10_N3_mean1x_detection_official_phase5_recovery_Yaw.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_04_yaw_rotation_Yaw_ramp_W10_N3_mean1x_detection_official_phase5_error_reduction_Yaw.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_bias_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_05_mixed_maneuver_Pitch_bias_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Pitch,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Pitch,V9PredictedFuture_Pitch,CleanFuture_Pitch,AttackActive,477,143,143,143,334,0.021237638110673134,0.0012895936237607036,93.92779170150465,0.011628268343815511,0.0005646857708317691,95.1438532880771,0.038787999999999996,0.002355288154820373,0.0,0.0,143,0,334,0,1.0,1.0,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Pitch_bias_W10_N3_mean1x_detection_official_phase5_recovery_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Pitch_bias_W10_N3_mean1x_detection_official_phase5_error_reduction_Pitch.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Pitch,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Pitch,V9PredictedFuture_Pitch,CleanFuture_Pitch,AttackActive,477,22,22,22,455,0.016660174022914483,0.00043479887968866677,97.39019004789121,0.003577928721174004,7.374213317280275e-05,97.93897142957599,0.077576,0.0020245861684479206,0.0,0.0,22,0,455,0,1.0,1.0,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection_official_phase5_recovery_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection_official_phase5_error_reduction_Pitch.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_05_mixed_maneuver_Pitch_ramp_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Pitch,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Pitch,V9PredictedFuture_Pitch,CleanFuture_Pitch,AttackActive,477,116,143,116,361,0.01842468653593997,0.001944801028488975,89.44459095846561,0.008721201257861624,0.0007609689009039325,91.27449443712854,0.03365048117082677,0.003551945932025273,0.0,0.0,116,0,334,27,1.0,0.8111888111888111,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Pitch_ramp_W10_N3_mean1x_detection_official_phase5_recovery_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Pitch_ramp_W10_N3_mean1x_detection_official_phase5_error_reduction_Pitch.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Roll_bias_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_05_mixed_maneuver_Roll_bias_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Roll,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Roll,V9PredictedFuture_Roll,CleanFuture_Roll,AttackActive,477,144,143,144,333,0.02257361410814768,0.0013818475752912043,93.87848322084834,0.012359756813417187,0.0005518764737735765,95.53489213335911,0.041227999999999994,0.00231990437072341,0.0,0.0006502257754092383,143,1,333,0,0.9930555555555556,1.0,0.0029940119760479044,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Roll_bias_W10_N3_mean1x_detection_official_phase5_recovery_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Roll_bias_W10_N3_mean1x_detection_official_phase5_error_reduction_Roll.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Roll_pulse_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_05_mixed_maneuver_Roll_pulse_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Roll,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Roll,V9PredictedFuture_Roll,CleanFuture_Roll,AttackActive,477,23,22,23,454,0.017708199819962828,0.0007121541982238118,95.97839302998499,0.003803002096436058,0.00010751690871748083,97.17284119253473,0.08245599999999997,0.0021394985549785285,0.0,0.0005570981500680111,22,1,454,0,0.9565217391304348,1.0,0.002197802197802198,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Roll_pulse_W10_N3_mean1x_detection_official_phase5_recovery_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Roll_pulse_W10_N3_mean1x_detection_official_phase5_error_reduction_Roll.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Roll_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_05_mixed_maneuver_Roll_ramp_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Roll,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Roll,V9PredictedFuture_Roll,CleanFuture_Roll,AttackActive,477,121,143,121,356,0.019583710851390455,0.0018468273376346278,90.56957411366446,0.00926981761006288,0.0007074739645244241,92.36798398539769,0.035767300136919825,0.0032233032842072544,0.0,0.0006502257754092383,120,1,333,23,0.9917355371900827,0.8391608391608392,0.0029940119760479044,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Roll_ramp_W10_N3_mean1x_detection_official_phase5_recovery_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Roll_ramp_W10_N3_mean1x_detection_official_phase5_error_reduction_Roll.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Yaw,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Yaw,V9PredictedFuture_Yaw,CleanFuture_Yaw,AttackActive,477,143,143,143,334,0.010501647389987443,0.0,100.0,0.005749979035641136,0.0,100.0,0.019180000000005748,0.0,0.0,0.0,143,0,334,0,1.0,1.0,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1x_detection_official_phase5_recovery_Yaw.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Yaw_bias_W10_N3_mean1x_detection_official_phase5_error_reduction_Yaw.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_pulse_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_05_mixed_maneuver_Yaw_pulse_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Yaw,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Yaw,V9PredictedFuture_Yaw,CleanFuture_Yaw,AttackActive,477,22,22,22,455,0.008238169994833339,0.0,100.0,0.0017692243186588112,0.0,100.0,0.038360000000011496,0.0,0.0,0.0,22,0,455,0,1.0,1.0,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Yaw_pulse_W10_N3_mean1x_detection_official_phase5_recovery_Yaw.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Yaw_pulse_W10_N3_mean1x_detection_official_phase5_error_reduction_Yaw.png
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Yaw_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/recovery_v9_corrected_official/recovered_csvs/baseline_05_mixed_maneuver_Yaw_ramp_W10_N3_mean1x_detection_OFFICIAL_PHASE5_RECOVERED.csv,Yaw,W10_N3_mean1x,p99_abs,V9_trained_hybrid,,PointDetectionFlag,AttackedFuture_Yaw,V9PredictedFuture_Yaw,CleanFuture_Yaw,AttackActive,477,119,143,119,358,0.009110691135385257,0.0006100074943302233,93.30448716496382,0.0043124842767294815,0.00011723093276633246,97.28159164779058,0.016639585151501702,0.0011141055595155706,0.0,0.0,119,0,334,24,1.0,0.8321678321678322,0.0,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Yaw_ramp_W10_N3_mean1x_detection_official_phase5_recovery_Yaw.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_corrected_official/baseline_05_mixed_maneuver_Yaw_ramp_W10_N3_mean1x_detection_official_phase5_error_reduction_Yaw.png
