x,Baseline,Axis,AttackType,AttackActive,AbsResidual,Threshold_static_global,PointExceed_static_global,WindowCount_static_global,WindowDetection_static_global,Threshold_scenario_specific,PointExceed_scenario_specific,WindowCount_scenario_specific,WindowDetection_scenario_specific,Threshold_yaw_static_global,PointExceed_yaw_static_global,WindowCount_yaw_static_global,WindowDetection_yaw_static_global
13.699518,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0108764648437045,0.013596,0,5.0,1,0.010773,1,7.0,1,0.013596,0,5.0,1
13.799478,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0095443725585937,0.013596,0,4.0,1,0.010773,0,6.0,1,0.013596,0,4.0,1
13.899438,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0081024169921875,0.013596,0,3.0,1,0.010773,0,5.0,1,0.013596,0,3.0,1
13.999398,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0067840576171533,0.013596,0,2.0,0,0.010773,0,4.0,1,0.013596,0,2.0,0
14.099358,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0060974121093977,0.013596,0,1.0,0,0.010773,0,3.0,1,0.013596,0,1.0,0
14.199318,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0055068969726335,0.013596,0,0.0,0,0.010773,0,2.0,0,0.013596,0,0.0,0
14.300111,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0048889160156022,0.013596,0,0.0,0,0.010773,0,2.0,0,0.013596,0,0.0,0
14.400071,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0044357299804573,0.013596,0,0.0,0,0.010773,0,2.0,0,0.013596,0,0.0,0
14.500031,baseline_02_high_altitude_hover,Yaw,pulse,0,0.004119873046875,0.013596,0,0.0,0,0.010773,0,2.0,0,0.013596,0,0.0,0
14.599991,baseline_02_high_altitude_hover,Yaw,pulse,0,0.003721618652321,0.013596,0,0.0,0,0.010773,0,1.0,0,0.013596,0,0.0,0
14.699951,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0033782958984147,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
14.799911,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0031173706054232,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
14.899871,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0027191162108692,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
14.999831,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0024581909179346,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
15.099791,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0021835327148664,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
15.199751,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0021148681640852,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
15.299711,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0018814086913607,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
15.399671,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0017166137695312,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
15.499631,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0015930175781022,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
15.599591,baseline_02_high_altitude_hover,Yaw,pulse,0,0.001524353027321,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
15.699551,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0013183593749772,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
15.799511,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0012359619140625,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
15.899471,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0011672973632812,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
15.999431,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0010986328125,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
16.099391,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0009613037109375,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
16.199351,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0008789062499658,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
16.299311,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0008102416991846,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
16.400104,baseline_02_high_altitude_hover,Yaw,pulse,0,0.000823974609375,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
16.500064,baseline_02_high_altitude_hover,Yaw,pulse,0,0.0005767822265738,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
16.600024,baseline_02_high_altitude_hover,Yaw,pulse,0,0.000727844238213,0.013596,0,0.0,0,0.010773,0,0.0,0,0.013596,0,0.0,0
