x,Baseline,Axis,AttackType,AttackActive,AbsResidual,Threshold_static_global,PointExceed_static_global,WindowCount_static_global,WindowDetection_static_global,Threshold_scenario_specific,PointExceed_scenario_specific,WindowCount_scenario_specific,WindowDetection_scenario_specific,Threshold_dynamic_xkf1,PointExceed_dynamic_xkf1,WindowCount_dynamic_xkf1,WindowDetection_dynamic_xkf1
0.0,baseline_02_high_altitude_hover,Roll,ramp,0,0.0003793607981232,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.09996,baseline_02_high_altitude_hover,Roll,ramp,0,0.0026004243241904,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.19992,baseline_02_high_altitude_hover,Roll,ramp,0,5.8939799049195774e-05,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.29988,baseline_02_high_altitude_hover,Roll,ramp,0,0.0022884743538026,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.39984,baseline_02_high_altitude_hover,Roll,ramp,0,0.0039952327335838,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.4998,baseline_02_high_altitude_hover,Roll,ramp,0,0.0028486106187397,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.59976,baseline_02_high_altitude_hover,Roll,ramp,0,0.0008097894246037,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.69972,baseline_02_high_altitude_hover,Roll,ramp,0,0.0019615417527086,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.79968,baseline_02_high_altitude_hover,Roll,ramp,0,0.0013605199593858,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.89964,baseline_02_high_altitude_hover,Roll,ramp,0,0.001148178210295,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
0.9996,baseline_02_high_altitude_hover,Roll,ramp,0,0.0011845058356551,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.09956,baseline_02_high_altitude_hover,Roll,ramp,0,0.0011983345159053,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.19952,baseline_02_high_altitude_hover,Roll,ramp,0,0.0042576316544536,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.29948,baseline_02_high_altitude_hover,Roll,ramp,0,0.0024594170281089,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.39944,baseline_02_high_altitude_hover,Roll,ramp,0,0.0022459725060949,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.4994,baseline_02_high_altitude_hover,Roll,ramp,0,0.0028438870857895,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.59936,baseline_02_high_altitude_hover,Roll,ramp,0,0.0002923636845525,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.69932,baseline_02_high_altitude_hover,Roll,ramp,0,0.0004514692051484,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.800113,baseline_02_high_altitude_hover,Roll,ramp,0,0.0005694991031459,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
1.900073,baseline_02_high_altitude_hover,Roll,ramp,0,3.231706415170177e-05,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.000033,baseline_02_high_altitude_hover,Roll,ramp,0,5.22731541647975e-05,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.099993,baseline_02_high_altitude_hover,Roll,ramp,0,0.001791977157732,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.199953,baseline_02_high_altitude_hover,Roll,ramp,0,0.000293182333681,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.299913,baseline_02_high_altitude_hover,Roll,ramp,0,0.0013668707102467,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.399873,baseline_02_high_altitude_hover,Roll,ramp,0,2.3684886804292704e-05,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.499833,baseline_02_high_altitude_hover,Roll,ramp,0,0.0035236768770939,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.599793,baseline_02_high_altitude_hover,Roll,ramp,0,0.0027751322107447,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.699753,baseline_02_high_altitude_hover,Roll,ramp,0,0.0001835584293014,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.799713,baseline_02_high_altitude_hover,Roll,ramp,0,0.0020115235186456,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.899673,baseline_02_high_altitude_hover,Roll,ramp,0,0.0007051932416126,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
2.999633,baseline_02_high_altitude_hover,Roll,ramp,0,0.002109425395236,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.099593,baseline_02_high_altitude_hover,Roll,ramp,0,0.0024878131543143,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.199553,baseline_02_high_altitude_hover,Roll,ramp,0,0.003825530138825,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.299513,baseline_02_high_altitude_hover,Roll,ramp,0,0.0035904459483366,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.399473,baseline_02_high_altitude_hover,Roll,ramp,0,0.0008980208066612,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.499433,baseline_02_high_altitude_hover,Roll,ramp,0,0.0031737404051455,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.599393,baseline_02_high_altitude_hover,Roll,ramp,0,0.0006718339216388,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.699353,baseline_02_high_altitude_hover,Roll,ramp,0,0.0002000551633651,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.799313,baseline_02_high_altitude_hover,Roll,ramp,0,0.001827178251575,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
3.900106,baseline_02_high_altitude_hover,Roll,ramp,0,8.886317658650389e-05,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.000066,baseline_02_high_altitude_hover,Roll,ramp,0,0.0002119998390524,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.100026,baseline_02_high_altitude_hover,Roll,ramp,0,0.0065104166272736,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.199986,baseline_02_high_altitude_hover,Roll,ramp,0,0.0035582546987378,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.299946,baseline_02_high_altitude_hover,Roll,ramp,0,0.0038890479866896,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.399906,baseline_02_high_altitude_hover,Roll,ramp,0,0.002097481570505,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.499866,baseline_02_high_altitude_hover,Roll,ramp,0,0.0019780215173422,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.599826,baseline_02_high_altitude_hover,Roll,ramp,0,0.0003691798653073,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.699786,baseline_02_high_altitude_hover,Roll,ramp,0,0.0019610764551428,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.799746,baseline_02_high_altitude_hover,Roll,ramp,0,0.0029161213720488,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.899706,baseline_02_high_altitude_hover,Roll,ramp,0,0.0022819424210551,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
4.999666,baseline_02_high_altitude_hover,Roll,ramp,0,0.0015197452910988,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.099626,baseline_02_high_altitude_hover,Roll,ramp,0,0.000713783313758,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.199586,baseline_02_high_altitude_hover,Roll,ramp,0,0.0011382727696549,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.299546,baseline_02_high_altitude_hover,Roll,ramp,0,0.0027550676152668,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.399506,baseline_02_high_altitude_hover,Roll,ramp,0,0.0010341825464909,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.499466,baseline_02_high_altitude_hover,Roll,ramp,0,0.0003351609377188,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.599426,baseline_02_high_altitude_hover,Roll,ramp,0,0.0016092645121901,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.699386,baseline_02_high_altitude_hover,Roll,ramp,0,0.0004498179626893,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.799346,baseline_02_high_altitude_hover,Roll,ramp,0,0.0004474910863926,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
5.899306,baseline_02_high_altitude_hover,Roll,ramp,0,0.0003899198144971,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.000099,baseline_02_high_altitude_hover,Roll,ramp,0,0.003074282829109,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.100059,baseline_02_high_altitude_hover,Roll,ramp,0,0.0030952449672417,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.200019,baseline_02_high_altitude_hover,Roll,ramp,0,0.0007269398559491,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.299979,baseline_02_high_altitude_hover,Roll,ramp,0,0.0022638123500309,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.399939,baseline_02_high_altitude_hover,Roll,ramp,0,0.0003263500233197,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.499899,baseline_02_high_altitude_hover,Roll,ramp,0,0.0009360365429579,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.599859,baseline_02_high_altitude_hover,Roll,ramp,0,0.0022785669436317,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.699819,baseline_02_high_altitude_hover,Roll,ramp,0,0.0016645247381924,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.799779,baseline_02_high_altitude_hover,Roll,ramp,0,0.0041348150971758,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.899739,baseline_02_high_altitude_hover,Roll,ramp,0,0.0011198763839758,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
6.999699,baseline_02_high_altitude_hover,Roll,ramp,0,0.0011232579368787,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
7.099659,baseline_02_high_altitude_hover,Roll,ramp,0,0.0015906329103005,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
7.199619,baseline_02_high_altitude_hover,Roll,ramp,0,0.0008139899987021,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
7.299579,baseline_02_high_altitude_hover,Roll,ramp,0,0.0011316652864986,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
7.399539,baseline_02_high_altitude_hover,Roll,ramp,0,0.0022175588965597,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
7.499499,baseline_02_high_altitude_hover,Roll,ramp,0,0.0012835457427822,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
7.599459,baseline_02_high_altitude_hover,Roll,ramp,0,0.0012731627394114,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
7.699419,baseline_02_high_altitude_hover,Roll,ramp,0,0.003186677374374,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
7.799379,baseline_02_high_altitude_hover,Roll,ramp,0,0.0024718425168501,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
7.899339,baseline_02_high_altitude_hover,Roll,ramp,0,0.0019798953813354,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
8.000132,baseline_02_high_altitude_hover,Roll,ramp,0,0.0011033326001436,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
8.100092,baseline_02_high_altitude_hover,Roll,ramp,0,0.0010871998869269,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
8.200052,baseline_02_high_altitude_hover,Roll,ramp,0,0.0001313408404901,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
8.300012,baseline_02_high_altitude_hover,Roll,ramp,0,2.8451180018096437e-05,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
8.399972,baseline_02_high_altitude_hover,Roll,ramp,1,0.0007296897949769,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
8.499932,baseline_02_high_altitude_hover,Roll,ramp,1,0.0010304720490386,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
8.599892,baseline_02_high_altitude_hover,Roll,ramp,1,0.000668366831123,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
8.699852,baseline_02_high_altitude_hover,Roll,ramp,1,0.0024340053142836,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
8.799812,baseline_02_high_altitude_hover,Roll,ramp,1,0.0013410041698414,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
8.899772,baseline_02_high_altitude_hover,Roll,ramp,1,0.0002442647268139,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
8.999732,baseline_02_high_altitude_hover,Roll,ramp,1,0.0034116161222878,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
9.099692,baseline_02_high_altitude_hover,Roll,ramp,1,0.0036645546795277,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
9.199652,baseline_02_high_altitude_hover,Roll,ramp,1,0.0011778973382532,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
9.299612,baseline_02_high_altitude_hover,Roll,ramp,1,0.0043686046368218,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
9.399572,baseline_02_high_altitude_hover,Roll,ramp,1,0.0042507104781523,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
9.499532,baseline_02_high_altitude_hover,Roll,ramp,1,0.0031631556419235,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
9.599492,baseline_02_high_altitude_hover,Roll,ramp,1,0.0066656192670747,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
9.699452,baseline_02_high_altitude_hover,Roll,ramp,1,0.0059132895799525,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
9.799412,baseline_02_high_altitude_hover,Roll,ramp,1,0.0045692277532009,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
9.899372,baseline_02_high_altitude_hover,Roll,ramp,1,0.0057197592791221,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
9.999332,baseline_02_high_altitude_hover,Roll,ramp,1,0.0059169665017317,0.010307,0,0.0,0,0.006861,0,0.0,0,0.006865,0,0.0,0
10.100125,baseline_02_high_altitude_hover,Roll,ramp,1,0.0083490346077663,0.010307,0,0.0,0,0.006861,1,1.0,0,0.006865,1,1.0,0
10.200085,baseline_02_high_altitude_hover,Roll,ramp,1,0.0103764811381743,0.010307,1,1.0,0,0.006861,1,2.0,0,0.006865,1,2.0,0
10.300045,baseline_02_high_altitude_hover,Roll,ramp,1,0.0069557421715483,0.010307,0,1.0,0,0.006861,1,3.0,1,0.006865,1,3.0,1
10.400005,baseline_02_high_altitude_hover,Roll,ramp,1,0.0100674496693354,0.010307,0,1.0,0,0.006861,1,4.0,1,0.006865,1,4.0,1
10.499965,baseline_02_high_altitude_hover,Roll,ramp,1,0.0081061966026057,0.010307,0,1.0,0,0.006861,1,5.0,1,0.006865,1,5.0,1
10.599925,baseline_02_high_altitude_hover,Roll,ramp,1,0.008670187190084,0.010307,0,1.0,0,0.006861,1,6.0,1,0.006865,1,6.0,1
10.699885,baseline_02_high_altitude_hover,Roll,ramp,1,0.0129696806281656,0.010307,1,2.0,0,0.006861,1,7.0,1,0.006865,1,7.0,1
10.799845,baseline_02_high_altitude_hover,Roll,ramp,1,0.0102571879348438,0.010307,0,2.0,0,0.006861,1,8.0,1,0.006865,1,8.0,1
10.899805,baseline_02_high_altitude_hover,Roll,ramp,1,0.0091137139842219,0.010307,0,2.0,0,0.006861,1,9.0,1,0.006865,1,9.0,1
10.999765,baseline_02_high_altitude_hover,Roll,ramp,1,0.0148173782633465,0.010307,1,3.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
11.099725,baseline_02_high_altitude_hover,Roll,ramp,1,0.0105004742668129,0.010307,1,4.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
11.199685,baseline_02_high_altitude_hover,Roll,ramp,1,0.0159569484739143,0.010307,1,4.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
11.299645,baseline_02_high_altitude_hover,Roll,ramp,1,0.012472475985518,0.010307,1,5.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
11.399605,baseline_02_high_altitude_hover,Roll,ramp,1,0.0102298247167407,0.010307,0,5.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
11.499565,baseline_02_high_altitude_hover,Roll,ramp,1,0.012005143451399,0.010307,1,6.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
11.599525,baseline_02_high_altitude_hover,Roll,ramp,1,0.0137231518608369,0.010307,1,7.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
11.699485,baseline_02_high_altitude_hover,Roll,ramp,1,0.0159728841936922,0.010307,1,7.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
11.799445,baseline_02_high_altitude_hover,Roll,ramp,1,0.0166771084091733,0.010307,1,8.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
11.899405,baseline_02_high_altitude_hover,Roll,ramp,1,0.0178722964539927,0.010307,1,9.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
11.999365,baseline_02_high_altitude_hover,Roll,ramp,1,0.01906342732995,0.010307,1,9.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
12.099325,baseline_02_high_altitude_hover,Roll,ramp,1,0.022837580258949,0.010307,1,9.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
12.200118,baseline_02_high_altitude_hover,Roll,ramp,1,0.0266882578863816,0.010307,1,9.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
12.300078,baseline_02_high_altitude_hover,Roll,ramp,1,0.0274382026466182,0.010307,1,9.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
12.400038,baseline_02_high_altitude_hover,Roll,ramp,1,0.0254502994656152,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
12.499998,baseline_02_high_altitude_hover,Roll,ramp,1,0.0239775931000348,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
12.599958,baseline_02_high_altitude_hover,Roll,ramp,1,0.0232951245776039,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
12.699918,baseline_02_high_altitude_hover,Roll,ramp,1,0.0236308820565279,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
12.799878,baseline_02_high_altitude_hover,Roll,ramp,1,0.0225359422493594,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
12.899838,baseline_02_high_altitude_hover,Roll,ramp,1,0.0183715027346727,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
12.999798,baseline_02_high_altitude_hover,Roll,ramp,1,0.0163570775980966,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
13.099758,baseline_02_high_altitude_hover,Roll,ramp,1,0.0189869760366433,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
13.199718,baseline_02_high_altitude_hover,Roll,ramp,1,0.0214146698808531,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
13.299678,baseline_02_high_altitude_hover,Roll,ramp,1,0.0231684058737243,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
13.399638,baseline_02_high_altitude_hover,Roll,ramp,1,0.0240084423310403,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
13.499598,baseline_02_high_altitude_hover,Roll,ramp,1,0.0250043332382056,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
13.599558,baseline_02_high_altitude_hover,Roll,ramp,1,0.0257812955489382,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
13.699518,baseline_02_high_altitude_hover,Roll,ramp,1,0.0262070270596615,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
13.799478,baseline_02_high_altitude_hover,Roll,ramp,1,0.0270370552517161,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
13.899438,baseline_02_high_altitude_hover,Roll,ramp,1,0.0273606145518579,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
13.999398,baseline_02_high_altitude_hover,Roll,ramp,1,0.0279612800583678,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
14.099358,baseline_02_high_altitude_hover,Roll,ramp,1,0.0285007984842941,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
14.199318,baseline_02_high_altitude_hover,Roll,ramp,1,0.0289349664689527,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
14.300111,baseline_02_high_altitude_hover,Roll,ramp,1,0.029418097485323,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
14.400071,baseline_02_high_altitude_hover,Roll,ramp,1,0.0299294699070614,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
14.500031,baseline_02_high_altitude_hover,Roll,ramp,1,0.0304626211668501,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
14.599991,baseline_02_high_altitude_hover,Roll,ramp,1,0.0310093580066635,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
14.699951,baseline_02_high_altitude_hover,Roll,ramp,1,0.0316219381410796,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
14.799911,baseline_02_high_altitude_hover,Roll,ramp,1,0.0317651265628822,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
14.899871,baseline_02_high_altitude_hover,Roll,ramp,1,0.03250398334404,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
14.999831,baseline_02_high_altitude_hover,Roll,ramp,1,0.0329238877178902,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
15.099791,baseline_02_high_altitude_hover,Roll,ramp,1,0.0334288714847676,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
15.199751,baseline_02_high_altitude_hover,Roll,ramp,1,0.0335456256211211,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
15.299711,baseline_02_high_altitude_hover,Roll,ramp,1,0.0341964464063321,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
15.399671,baseline_02_high_altitude_hover,Roll,ramp,1,0.0349357746597957,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
15.499631,baseline_02_high_altitude_hover,Roll,ramp,1,0.0352011667345433,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
15.599591,baseline_02_high_altitude_hover,Roll,ramp,1,0.0356090827846904,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
15.699551,baseline_02_high_altitude_hover,Roll,ramp,1,0.0363477012922977,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
15.799511,baseline_02_high_altitude_hover,Roll,ramp,1,0.036823265725343,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
15.899471,baseline_02_high_altitude_hover,Roll,ramp,1,0.0368748478501865,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
15.999431,baseline_02_high_altitude_hover,Roll,ramp,1,0.0375198360024762,0.010307,1,10.0,1,0.006861,1,10.0,1,0.006865,1,10.0,1
