run_id,input_detection_file,file_name,baseline,target,attack_type,prediction_file,xkf1_file,n_rows,detected_count,attack_active_count,attacked_rmse,original_v9_recovered_rmse,heuristic_adaptive_rmse,attacked_mae,original_v9_recovered_mae,heuristic_adaptive_mae,attacked_max_abs_error,original_v9_recovered_max_abs_error,heuristic_adaptive_max_abs_error,original_improvement_over_attacked_rmse_percent,heuristic_improvement_over_attacked_rmse_percent,heuristic_improvement_over_original_rmse_percent,success_rmse,success_mae,context_hover_count,context_translation_count,context_maneuver_count,config_run_id,config_hover_speed_threshold,config_accel_low_threshold,config_accel_high_threshold,config_gyro_high_threshold,config_smoothing_previous,config_smoothing_target,config_hover_w_naive,config_hover_w_cv,config_hover_w_arx,config_translation_w_naive,config_translation_w_cv,config_translation_w_arx,config_maneuver_w_naive,config_maneuver_w_cv,config_maneuver_w_arx
1,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Roll_pulse_W10_N3_mean1x_detection.csv,baseline_02_high_altitude_hover_Roll_pulse_W10_N3_mean1x_detection.csv,baseline_02_high_altitude_hover,Roll,pulse,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_XKF1.csv,282,14,14,0.012229730026073278,0.0010241944126034872,0.00010004131987436566,0.0027249361702127656,0.00019586684823878964,1.8919119687440243e-05,0.054888000000000006,0.008325416932332505,0.0008066361551511414,91.62537185677897,99.18198259764458,90.23219433309912,True,True,147,0,135,1,0.6197133992289419,0.27501075522266694,1.8688159663305184,0.15044483216697024,0.9325648185495222,0.06743518145047778,0.6953232947412865,0.24128578964543262,0.06339091561328075,0.2507880269229928,0.5850399020303748,0.1641720710466326,0.17187897520836043,0.14868144696957786,0.6794395778220617
1,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Roll_ramp_W10_N3_mean1x_detection.csv,baseline_02_high_altitude_hover_Roll_ramp_W10_N3_mean1x_detection.csv,baseline_02_high_altitude_hover,Roll,ramp,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_XKF1.csv,282,68,85,0.013087348355258372,0.0016294379727964776,0.001146223005762375,0.0062040957446808384,0.0006029439794042906,0.000312143864310379,0.04116600000000001,0.008325416932332505,0.007841142857142797,87.54951783535444,91.24174756682598,29.655315213060756,True,True,147,0,135,1,0.6197133992289419,0.27501075522266694,1.8688159663305184,0.15044483216697024,0.9325648185495222,0.06743518145047778,0.6953232947412865,0.24128578964543262,0.06339091561328075,0.2507880269229928,0.5850399020303748,0.1641720710466326,0.17187897520836043,0.14868144696957786,0.6794395778220617
1,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Pitch_bias_W10_N3_mean1x_detection.csv,baseline_03_forward_motion_Pitch_bias_W10_N3_mean1x_detection.csv,baseline_03_forward_motion,Pitch,bias,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_03_forward_motion_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_03_forward_motion_XKF1.csv,227,68,68,0.03544446029549281,0.0036948157169747185,0.0016250961273539563,0.019399471365638764,0.0015382393048483055,0.000687420047636268,0.06476000000000001,0.0175595648114253,0.007642692572289583,89.57575969228523,95.4150913462756,56.01685572874605,True,True,171,8,48,1,0.6197133992289419,0.27501075522266694,1.8688159663305184,0.15044483216697024,0.9325648185495222,0.06743518145047778,0.6953232947412865,0.24128578964543262,0.06339091561328075,0.2507880269229928,0.5850399020303748,0.1641720710466326,0.17187897520836043,0.14868144696957786,0.6794395778220617
1,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Pitch_pulse_W10_N3_mean1x_detection.csv,baseline_03_forward_motion_Pitch_pulse_W10_N3_mean1x_detection.csv,baseline_03_forward_motion,Pitch,pulse,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_03_forward_motion_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_03_forward_motion_XKF1.csv,227,13,10,0.027184660095233706,0.0029985950530870115,0.0013140648390852102,0.005705726872246695,0.000680246730689304,0.00029894437596062666,0.12952000000000002,0.0175595648114253,0.007642692572289583,88.96953266076424,95.16615313753506,56.17731584888734,True,True,171,8,48,1,0.6197133992289419,0.27501075522266694,1.8688159663305184,0.15044483216697024,0.9325648185495222,0.06743518145047778,0.6953232947412865,0.24128578964543262,0.06339091561328075,0.2507880269229928,0.5850399020303748,0.1641720710466326,0.17187897520836043,0.14868144696957786,0.6794395778220617
1,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Pitch_ramp_W10_N3_mean1x_detection.csv,baseline_03_forward_motion_Pitch_ramp_W10_N3_mean1x_detection.csv,baseline_03_forward_motion,Pitch,ramp,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_03_forward_motion_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_03_forward_motion_XKF1.csv,227,54,68,0.030810126723826475,0.00457160742494274,0.003182078381184229,0.014549603524229064,0.0019987724486141443,0.0012017990505389573,0.09714000000000002,0.01884805970149249,0.01884805970149249,85.16199733314512,89.67197243390946,30.394758661411423,True,True,171,8,48,1,0.6197133992289419,0.27501075522266694,1.8688159663305184,0.15044483216697024,0.9325648185495222,0.06743518145047778,0.6953232947412865,0.24128578964543262,0.06339091561328075,0.2507880269229928,0.5850399020303748,0.1641720710466326,0.17187897520836043,0.14868144696957786,0.6794395778220617
1,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Roll_bias_W10_N3_mean1x_detection.csv,baseline_03_forward_motion_Roll_bias_W10_N3_mean1x_detection.csv,baseline_03_forward_motion,Roll,bias,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_03_forward_motion_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_03_forward_motion_XKF1.csv,227,68,68,0.01493308608249268,0.0010668675887624715,0.00048143008468743553,0.008173180616740088,0.0004989940638078148,0.00020372899492676567,0.027284000000000003,0.0057113057851787,0.0037620761585030194,92.85567910833079,96.77608444746156,54.87442961446815,True,True,171,8,48,1,0.6197133992289419,0.27501075522266694,1.8688159663305184,0.15044483216697024,0.9325648185495222,0.06743518145047778,0.6953232947412865,0.24128578964543262,0.06339091561328075,0.2507880269229928,0.5850399020303748,0.1641720710466326,0.17187897520836043,0.14868144696957786,0.6794395778220617
1,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Roll_pulse_W10_N3_mean1x_detection.csv,baseline_03_forward_motion_Roll_pulse_W10_N3_mean1x_detection.csv,baseline_03_forward_motion,Roll,pulse,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_03_forward_motion_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_03_forward_motion_XKF1.csv,227,10,10,0.011453154200715817,0.0004133984412176448,0.00013994855922296146,0.002403876651982378,7.901702773362425e-05,2.702059175157001e-05,0.054568000000000005,0.003167645238943806,0.0010627063587457936,96.39052758765959,98.77807845096319,66.1468101305003,True,True,171,8,48,1,0.6197133992289419,0.27501075522266694,1.8688159663305184,0.15044483216697024,0.9325648185495222,0.06743518145047778,0.6953232947412865,0.24128578964543262,0.06339091561328075,0.2507880269229928,0.5850399020303748,0.1641720710466326,0.17187897520836043,0.14868144696957786,0.6794395778220617
1,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Roll_ramp_W10_N3_mean1x_detection.csv,baseline_03_forward_motion_Roll_ramp_W10_N3_mean1x_detection.csv,baseline_03_forward_motion,Roll,ramp,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_03_forward_motion_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_03_forward_motion_XKF1.csv,227,57,68,0.012980597553009274,0.0013627982075137528,0.001033588801863275,0.006129885462555053,0.0006083082816651901,0.0003380022581335198,0.040926000000000004,0.00794086567164179,0.00794086567164179,89.50126754990707,92.03743280968094,24.156871049241936,True,True,171,8,48,1,0.6197133992289419,0.27501075522266694,1.8688159663305184,0.15044483216697024,0.9325648185495222,0.06743518145047778,0.6953232947412865,0.24128578964543262,0.06339091561328075,0.2507880269229928,0.5850399020303748,0.1641720710466326,0.17187897520836043,0.14868144696957786,0.6794395778220617
1,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_bias_W10_N3_mean1x_detection.csv,baseline_05_mixed_maneuver_Pitch_bias_W10_N3_mean1x_detection.csv,baseline_05_mixed_maneuver,Pitch,bias,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,477,143,143,0.021237638110673134,0.0012895936237607036,0.0023879412566776945,0.011628268343815511,0.0005646857708317691,0.0010215187767260905,0.03878800000000002,0.007069000974297607,0.012942925439193537,93.92779170150465,88.75608839253356,-85.17005765847364,False,False,151,0,326,1,0.6197133992289419,0.27501075522266694,1.8688159663305184,0.15044483216697024,0.9325648185495222,0.06743518145047778,0.6953232947412865,0.24128578964543262,0.06339091561328075,0.2507880269229928,0.5850399020303748,0.1641720710466326,0.17187897520836043,0.14868144696957786,0.6794395778220617
1,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection.csv,baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection.csv,baseline_05_mixed_maneuver,Pitch,pulse,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,477,22,22,0.016660174022914483,0.00043479887968866677,0.0008859360080779817,0.003577928721174004,7.374213317280275e-05,0.00016079232896030148,0.077576,0.005187839269638089,0.007884948876611328,97.39019004789121,94.68231240046195,-103.75765657730007,False,False,151,0,326,1,0.6197133992289419,0.27501075522266694,1.8688159663305184,0.15044483216697024,0.9325648185495222,0.06743518145047778,0.6953232947412865,0.24128578964543262,0.06339091561328075,0.2507880269229928,0.5850399020303748,0.1641720710466326,0.17187897520836043,0.14868144696957786,0.6794395778220617
