input_detection_file,prediction_file,output_csv,target,baseline,n_rows,detected_count,attack_active_count,error_window,epsilon,clean_col,attacked_col,original_v9_col,adaptive_prediction_col,original_recovered_col,adaptive_recovered_col,comparison_plot,error_plot,weight_plot,freeze_plot,attacked_rmse,attacked_mae,attacked_max_abs_error,original_v9_recovered_rmse,original_v9_recovered_mae,original_v9_recovered_max_abs_error,recent_error_adaptive_recovered_rmse,recent_error_adaptive_recovered_mae,recent_error_adaptive_recovered_max_abs_error,original_improvement_over_attacked_rmse_percent,adaptive_improvement_over_attacked_rmse_percent,adaptive_improvement_over_original_rmse_percent,adaptive_better_than_original_rmse,adaptive_better_than_original_mae
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Roll_pulse_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/recovery_results_v9_recent_error_adaptive/baseline_02_high_altitude_hover_Roll_pulse_W10_N3_mean1x_detection_RECENT_ERROR_ADAPTIVE_PHASE5B.csv,Roll,baseline_02_high_altitude_hover,282,14,14,10,1e-06,CleanFuture_Roll,AttackedFuture_Roll,V9PredictedFuture_Roll,RecentErrorAdaptivePredictedFuture_Roll_Phase5B,OriginalV9RecoveredFuture_Roll_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredFuture_Roll_Phase5B,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_02_high_altitude_hover_Roll_pulse_W10_N3_mean1x_detection_recent_error_recovery_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_02_high_altitude_hover_Roll_pulse_W10_N3_mean1x_detection_recent_error_error_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_02_high_altitude_hover_Roll_pulse_W10_N3_mean1x_detection_recent_error_weight_trace_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_02_high_altitude_hover_Roll_pulse_W10_N3_mean1x_detection_recent_error_freeze_flag_Roll.png,0.012229730026073278,0.0027249361702127656,0.054888000000000006,0.0010241944126034872,0.00019586684823878964,0.008325416932332505,7.001919475475792e-08,1.3352807311732009e-08,5.680994322604382e-07,91.62537185677897,99.99942746737169,99.99316348596584,True,True
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Roll_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/recovery_results_v9_recent_error_adaptive/baseline_02_high_altitude_hover_Roll_ramp_W10_N3_mean1x_detection_RECENT_ERROR_ADAPTIVE_PHASE5B.csv,Roll,baseline_02_high_altitude_hover,282,68,85,10,1e-06,CleanFuture_Roll,AttackedFuture_Roll,V9PredictedFuture_Roll,RecentErrorAdaptivePredictedFuture_Roll_Phase5B,OriginalV9RecoveredFuture_Roll_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredFuture_Roll_Phase5B,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_02_high_altitude_hover_Roll_ramp_W10_N3_mean1x_detection_recent_error_recovery_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_02_high_altitude_hover_Roll_ramp_W10_N3_mean1x_detection_recent_error_error_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_02_high_altitude_hover_Roll_ramp_W10_N3_mean1x_detection_recent_error_weight_trace_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_02_high_altitude_hover_Roll_ramp_W10_N3_mean1x_detection_recent_error_freeze_flag_Roll.png,0.013087348355258372,0.0062040957446808384,0.04116600000000001,0.0016294379727964776,0.0006029439794042906,0.008325416932332505,0.0011287574507260407,0.00023639633861253573,0.007841142857142797,87.54951783535444,91.37520130063233,30.727191241969027,True,True
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Pitch_bias_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_03_forward_motion_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/recovery_results_v9_recent_error_adaptive/baseline_03_forward_motion_Pitch_bias_W10_N3_mean1x_detection_RECENT_ERROR_ADAPTIVE_PHASE5B.csv,Pitch,baseline_03_forward_motion,227,68,68,10,1e-06,CleanFuture_Pitch,AttackedFuture_Pitch,V9PredictedFuture_Pitch,RecentErrorAdaptivePredictedFuture_Pitch_Phase5B,OriginalV9RecoveredFuture_Pitch_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredFuture_Pitch_Phase5B,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Pitch_bias_W10_N3_mean1x_detection_recent_error_recovery_comparison_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Pitch_bias_W10_N3_mean1x_detection_recent_error_error_comparison_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Pitch_bias_W10_N3_mean1x_detection_recent_error_weight_trace_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Pitch_bias_W10_N3_mean1x_detection_recent_error_freeze_flag_Pitch.png,0.03544446029549281,0.019399471365638764,0.06476000000000001,0.0036948157169747185,0.0015382393048483055,0.0175595648114253,6.568468470313049e-06,2.601899708909022e-06,3.176997097811829e-05,89.57575969228523,99.98146827906095,99.82222473396612,True,True
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Pitch_pulse_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_03_forward_motion_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/recovery_results_v9_recent_error_adaptive/baseline_03_forward_motion_Pitch_pulse_W10_N3_mean1x_detection_RECENT_ERROR_ADAPTIVE_PHASE5B.csv,Pitch,baseline_03_forward_motion,227,13,10,10,1e-06,CleanFuture_Pitch,AttackedFuture_Pitch,V9PredictedFuture_Pitch,RecentErrorAdaptivePredictedFuture_Pitch_Phase5B,OriginalV9RecoveredFuture_Pitch_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredFuture_Pitch_Phase5B,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Pitch_pulse_W10_N3_mean1x_detection_recent_error_recovery_comparison_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Pitch_pulse_W10_N3_mean1x_detection_recent_error_error_comparison_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Pitch_pulse_W10_N3_mean1x_detection_recent_error_weight_trace_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Pitch_pulse_W10_N3_mean1x_detection_recent_error_freeze_flag_Pitch.png,0.027184660095233706,0.005705726872246695,0.12952000000000002,0.0029985950530870115,0.000680246730689304,0.0175595648114253,5.651218949817719e-07,1.2810160333789228e-07,3.302090231999122e-06,88.96953266076424,99.99792117358466,99.98115377751992,True,True
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Pitch_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_03_forward_motion_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/recovery_results_v9_recent_error_adaptive/baseline_03_forward_motion_Pitch_ramp_W10_N3_mean1x_detection_RECENT_ERROR_ADAPTIVE_PHASE5B.csv,Pitch,baseline_03_forward_motion,227,54,68,10,1e-06,CleanFuture_Pitch,AttackedFuture_Pitch,V9PredictedFuture_Pitch,RecentErrorAdaptivePredictedFuture_Pitch_Phase5B,OriginalV9RecoveredFuture_Pitch_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredFuture_Pitch_Phase5B,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Pitch_ramp_W10_N3_mean1x_detection_recent_error_recovery_comparison_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Pitch_ramp_W10_N3_mean1x_detection_recent_error_error_comparison_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Pitch_ramp_W10_N3_mean1x_detection_recent_error_weight_trace_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Pitch_ramp_W10_N3_mean1x_detection_recent_error_freeze_flag_Pitch.png,0.030810126723826475,0.014549603524229064,0.09714000000000002,0.00457160742494274,0.0019987724486141443,0.01884805970149249,0.0027539269105660916,0.0005818979284339008,0.01884805970149249,85.16199733314512,91.06161771013947,39.7602056655032,True,True
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Roll_bias_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_03_forward_motion_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/recovery_results_v9_recent_error_adaptive/baseline_03_forward_motion_Roll_bias_W10_N3_mean1x_detection_RECENT_ERROR_ADAPTIVE_PHASE5B.csv,Roll,baseline_03_forward_motion,227,68,68,10,1e-06,CleanFuture_Roll,AttackedFuture_Roll,V9PredictedFuture_Roll,RecentErrorAdaptivePredictedFuture_Roll_Phase5B,OriginalV9RecoveredFuture_Roll_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredFuture_Roll_Phase5B,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Roll_bias_W10_N3_mean1x_detection_recent_error_recovery_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Roll_bias_W10_N3_mean1x_detection_recent_error_error_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Roll_bias_W10_N3_mean1x_detection_recent_error_weight_trace_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Roll_bias_W10_N3_mean1x_detection_recent_error_freeze_flag_Roll.png,0.01493308608249268,0.008173180616740088,0.027284000000000003,0.0010668675887624715,0.0004989940638078148,0.0057113057851787,1.3427207589555614e-06,6.251157201481588e-07,5.079851721434547e-06,92.85567910833079,99.99100841747287,99.8741436357146,True,True
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Roll_pulse_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_03_forward_motion_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/recovery_results_v9_recent_error_adaptive/baseline_03_forward_motion_Roll_pulse_W10_N3_mean1x_detection_RECENT_ERROR_ADAPTIVE_PHASE5B.csv,Roll,baseline_03_forward_motion,227,10,10,10,1e-06,CleanFuture_Roll,AttackedFuture_Roll,V9PredictedFuture_Roll,RecentErrorAdaptivePredictedFuture_Roll_Phase5B,OriginalV9RecoveredFuture_Roll_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredFuture_Roll_Phase5B,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Roll_pulse_W10_N3_mean1x_detection_recent_error_recovery_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Roll_pulse_W10_N3_mean1x_detection_recent_error_error_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Roll_pulse_W10_N3_mean1x_detection_recent_error_weight_trace_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Roll_pulse_W10_N3_mean1x_detection_recent_error_freeze_flag_Roll.png,0.011453154200715817,0.002403876651982378,0.054568000000000005,0.0004133984412176448,7.901702773362425e-05,0.003167645238943806,1.3727479169963272e-07,2.5968820919582975e-08,1.0542810537916836e-06,96.39052758765959,99.99880142370134,99.96679358749023,True,True
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_03_forward_motion_Roll_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_03_forward_motion_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/recovery_results_v9_recent_error_adaptive/baseline_03_forward_motion_Roll_ramp_W10_N3_mean1x_detection_RECENT_ERROR_ADAPTIVE_PHASE5B.csv,Roll,baseline_03_forward_motion,227,57,68,10,1e-06,CleanFuture_Roll,AttackedFuture_Roll,V9PredictedFuture_Roll,RecentErrorAdaptivePredictedFuture_Roll_Phase5B,OriginalV9RecoveredFuture_Roll_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredFuture_Roll_Phase5B,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Roll_ramp_W10_N3_mean1x_detection_recent_error_recovery_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Roll_ramp_W10_N3_mean1x_detection_recent_error_error_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Roll_ramp_W10_N3_mean1x_detection_recent_error_weight_trace_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_03_forward_motion_Roll_ramp_W10_N3_mean1x_detection_recent_error_freeze_flag_Roll.png,0.012980597553009274,0.006129885462555053,0.040926000000000004,0.0013627982075137528,0.0006083082816651901,0.00794086567164179,0.0009585561478596569,0.00017516897124380653,0.00794086567164179,89.50126754990707,92.61546978908197,29.6626497910929,True,True
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_bias_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/recovery_results_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Pitch_bias_W10_N3_mean1x_detection_RECENT_ERROR_ADAPTIVE_PHASE5B.csv,Pitch,baseline_05_mixed_maneuver,477,143,143,10,1e-06,CleanFuture_Pitch,AttackedFuture_Pitch,V9PredictedFuture_Pitch,RecentErrorAdaptivePredictedFuture_Pitch_Phase5B,OriginalV9RecoveredFuture_Pitch_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredFuture_Pitch_Phase5B,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Pitch_bias_W10_N3_mean1x_detection_recent_error_recovery_comparison_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Pitch_bias_W10_N3_mean1x_detection_recent_error_error_comparison_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Pitch_bias_W10_N3_mean1x_detection_recent_error_weight_trace_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Pitch_bias_W10_N3_mean1x_detection_recent_error_freeze_flag_Pitch.png,0.021237638110673134,0.011628268343815511,0.03878800000000002,0.0012895936237607036,0.0005646857708317691,0.007069000974297607,9.653679835196535e-08,4.192036906343457e-08,5.794008707399323e-07,93.92779170150465,99.99954544475311,99.99251416907052,True,True
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/recovery_results_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection_RECENT_ERROR_ADAPTIVE_PHASE5B.csv,Pitch,baseline_05_mixed_maneuver,477,22,22,10,1e-06,CleanFuture_Pitch,AttackedFuture_Pitch,V9PredictedFuture_Pitch,RecentErrorAdaptivePredictedFuture_Pitch_Phase5B,OriginalV9RecoveredFuture_Pitch_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredFuture_Pitch_Phase5B,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection_recent_error_recovery_comparison_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection_recent_error_error_comparison_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection_recent_error_weight_trace_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Pitch_pulse_W10_N3_mean1x_detection_recent_error_freeze_flag_Pitch.png,0.016660174022914483,0.003577928721174004,0.077576,0.00043479887968866677,7.374213317280275e-05,0.005187839269638089,2.618881817859779e-08,4.894591174072413e-09,2.3235111666630726e-07,97.39019004789121,99.99984280585458,99.99397679722694,True,True
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Pitch_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/recovery_results_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Pitch_ramp_W10_N3_mean1x_detection_RECENT_ERROR_ADAPTIVE_PHASE5B.csv,Pitch,baseline_05_mixed_maneuver,477,116,143,10,1e-06,CleanFuture_Pitch,AttackedFuture_Pitch,V9PredictedFuture_Pitch,RecentErrorAdaptivePredictedFuture_Pitch_Phase5B,OriginalV9RecoveredFuture_Pitch_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredFuture_Pitch_Phase5B,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Pitch_ramp_W10_N3_mean1x_detection_recent_error_recovery_comparison_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Pitch_ramp_W10_N3_mean1x_detection_recent_error_error_comparison_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Pitch_ramp_W10_N3_mean1x_detection_recent_error_weight_trace_Pitch.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Pitch_ramp_W10_N3_mean1x_detection_recent_error_freeze_flag_Pitch.png,0.01842468653593997,0.008721201257861624,0.058181999999999984,0.001944801028488975,0.0007609689009039325,0.013111436619718295,0.0015768747386423283,0.00031527856479050527,0.013111436619718295,89.44459095846561,91.44151117270621,18.91845409669025,True,True
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Roll_bias_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/recovery_results_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Roll_bias_W10_N3_mean1x_detection_RECENT_ERROR_ADAPTIVE_PHASE5B.csv,Roll,baseline_05_mixed_maneuver,477,144,143,10,1e-06,CleanFuture_Roll,AttackedFuture_Roll,V9PredictedFuture_Roll,RecentErrorAdaptivePredictedFuture_Roll_Phase5B,OriginalV9RecoveredFuture_Roll_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredFuture_Roll_Phase5B,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Roll_bias_W10_N3_mean1x_detection_recent_error_recovery_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Roll_bias_W10_N3_mean1x_detection_recent_error_error_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Roll_bias_W10_N3_mean1x_detection_recent_error_weight_trace_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Roll_bias_W10_N3_mean1x_detection_recent_error_freeze_flag_Roll.png,0.02257361410814768,0.012359756813417187,0.041228000000000015,0.0013818475752912043,0.0005518764737735765,0.011883309669792591,1.0721427664776486e-06,9.134403937997338e-08,2.331955573077471e-05,93.87848322084834,99.9952504602881,99.92241237125941,True,True
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Roll_pulse_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/recovery_results_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Roll_pulse_W10_N3_mean1x_detection_RECENT_ERROR_ADAPTIVE_PHASE5B.csv,Roll,baseline_05_mixed_maneuver,477,23,22,10,1e-06,CleanFuture_Roll,AttackedFuture_Roll,V9PredictedFuture_Roll,RecentErrorAdaptivePredictedFuture_Roll_Phase5B,OriginalV9RecoveredFuture_Roll_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredFuture_Roll_Phase5B,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Roll_pulse_W10_N3_mean1x_detection_recent_error_recovery_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Roll_pulse_W10_N3_mean1x_detection_recent_error_error_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Roll_pulse_W10_N3_mean1x_detection_recent_error_weight_trace_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Roll_pulse_W10_N3_mean1x_detection_recent_error_freeze_flag_Roll.png,0.017708199819962828,0.003803002096436058,0.08245600000000002,0.0007121541982238118,0.00010751690871748083,0.011883309669792591,1.0691891591066557e-06,5.969174370996593e-08,2.331955573077471e-05,95.97839302998499,99.99396218040242,99.84986549798157,True,True
/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_05_mixed_maneuver_Roll_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,/home/tchowdh4/sensor_recovery_project/recovery_results_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Roll_ramp_W10_N3_mean1x_detection_RECENT_ERROR_ADAPTIVE_PHASE5B.csv,Roll,baseline_05_mixed_maneuver,477,121,143,10,1e-06,CleanFuture_Roll,AttackedFuture_Roll,V9PredictedFuture_Roll,RecentErrorAdaptivePredictedFuture_Roll_Phase5B,OriginalV9RecoveredFuture_Roll_RecentErrorPhase5B,RecentErrorAdaptiveRecoveredFuture_Roll_Phase5B,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Roll_ramp_W10_N3_mean1x_detection_recent_error_recovery_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Roll_ramp_W10_N3_mean1x_detection_recent_error_error_comparison_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Roll_ramp_W10_N3_mean1x_detection_recent_error_weight_trace_Roll.png,/home/tchowdh4/sensor_recovery_project/figures/recovery_v9_recent_error_adaptive/baseline_05_mixed_maneuver_Roll_ramp_W10_N3_mean1x_detection_recent_error_freeze_flag_Roll.png,0.019583710851390455,0.00926981761006288,0.061841999999999994,0.0018468273376346278,0.0007074739645244241,0.011883309669792591,0.0013166774006289684,0.0002429532166725963,0.010887676056338003,90.56957411366446,93.27667054206182,28.705982752273027,True,True
