detection_file,target_axis,prediction_file,rows_detection,rows_prediction,aligned_rows_checked,clean_future_column,v9_prediction_column,prediction_true_future_column,prediction_hybrid_column,component_columns_pass,missing_component_columns,v9_max_abs_mismatch,v9_rmse_mismatch,v9_mae_mismatch,v9_alignment_pass,clean_max_abs_mismatch,clean_rmse_mismatch,clean_mae_mismatch,clean_future_status,status,reason
baseline_02_high_altitude_hover_Pitch_pulse_W10_N3_mean1x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Pitch_pulse_W20_N5_mean1.25x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Pitch_pulse_W20_N5_mean1.5x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Pitch_pulse_W20_N5_mean1x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Pitch_pulse_W30_N8_mean1.25x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Pitch_pulse_W30_N8_mean1.5x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Pitch_pulse_W30_N8_mean1x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Pitch_ramp_W10_N3_mean1.25x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Pitch_ramp_W10_N3_mean1.5x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Pitch_ramp_W10_N3_mean1x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Pitch_ramp_W20_N5_mean1.25x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Pitch_ramp_W20_N5_mean1.5x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Pitch_ramp_W20_N5_mean1x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Pitch_ramp_W30_N8_mean1.25x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Pitch_ramp_W30_N8_mean1.5x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Pitch_ramp_W30_N8_mean1x_detection.csv,Pitch,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Pitch,V9PredictedFuture_Pitch,Pitch_true_future,Pitch_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0084164515137672,0.0019152894282225773,0.0010724980516213854,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_bias_W10_N3_mean1.25x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_bias_W10_N3_mean1.5x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_bias_W10_N3_mean1x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_bias_W20_N5_mean1.25x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_bias_W20_N5_mean1.5x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_bias_W20_N5_mean1x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_bias_W30_N8_mean1.25x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_bias_W30_N8_mean1.5x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_bias_W30_N8_mean1x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_pulse_W10_N3_mean1.25x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_pulse_W10_N3_mean1.5x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_pulse_W10_N3_mean1x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_pulse_W20_N5_mean1.25x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_pulse_W20_N5_mean1.5x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_pulse_W20_N5_mean1x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_pulse_W30_N8_mean1.25x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_pulse_W30_N8_mean1.5x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_pulse_W30_N8_mean1x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_ramp_W10_N3_mean1.25x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_ramp_W10_N3_mean1.5x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_ramp_W10_N3_mean1x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_ramp_W20_N5_mean1.25x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_ramp_W20_N5_mean1.5x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_ramp_W20_N5_mean1x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_ramp_W30_N8_mean1.25x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_ramp_W30_N8_mean1.5x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Roll_ramp_W30_N8_mean1x_detection.csv,Roll,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Roll,V9PredictedFuture_Roll,Roll_true_future,Roll_hybrid_prediction,True,,0.0,0.0,0.0,True,0.0058065876364708086,0.0015405530759032395,0.0009283546279085426,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Yaw_bias_W10_N3_mean1.25x_detection.csv,Yaw,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Yaw,V9PredictedFuture_Yaw,Yaw_true_future,Yaw_hybrid_prediction,True,,0.0,0.0,0.0,True,0.025604248046875,0.0037943633835163704,0.0016664545586760554,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Yaw_bias_W10_N3_mean1.5x_detection.csv,Yaw,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Yaw,V9PredictedFuture_Yaw,Yaw_true_future,Yaw_hybrid_prediction,True,,0.0,0.0,0.0,True,0.025604248046875,0.0037943633835163704,0.0016664545586760554,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Yaw_bias_W10_N3_mean1x_detection.csv,Yaw,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Yaw,V9PredictedFuture_Yaw,Yaw_true_future,Yaw_hybrid_prediction,True,,0.0,0.0,0.0,True,0.025604248046875,0.0037943633835163704,0.0016664545586760554,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
baseline_02_high_altitude_hover_Yaw_bias_W20_N5_mean1.25x_detection.csv,Yaw,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,282,282,282,CleanFuture_Yaw,V9PredictedFuture_Yaw,Yaw_true_future,Yaw_hybrid_prediction,True,,0.0,0.0,0.0,True,0.025604248046875,0.0037943633835163704,0.0016664545586760554,WARNING_MISMATCH,PASS_COMPONENT_ALIGNMENT,"CleanFuture differs from V9 true_future; this is warning for clean-reference provenance, not component alignment"
