x,AttackActive,CleanFuture_Pitch,AttackedFuture_Pitch,V9PredictedFuture_Pitch,Residual_Pitch,AbsResidual_Pitch,Threshold,PointDetectionFlag,WindowCount,RollingMeanAbsResidual,WindowCountFlag,WindowMeanFlag,WindowCombinedFlag,Baseline,AttackAxis,AttackType,WindowRule,PredictionFile,PredictionColumn
1.59936,0,0.0678509473800659,0.0678509473800659,0.1043410425812196,-0.03649009520115369,0.03649009520115369,0.007947,1,16.0,0.037403326617361614,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
1.69932,0,0.0693807080388069,0.0693807080388069,0.1049963821992276,-0.035615674160420704,0.035615674160420704,0.007947,1,17.0,0.03729817059048274,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
1.79928,0,0.0708005502820015,0.0708005502820015,0.1019055909544256,-0.031105040672424103,0.031105040672424103,0.007947,1,18.0,0.036954107817257255,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
1.89924,0,0.0723535642027854,0.0723535642027854,0.0994708910847141,-0.027117326881928708,0.027117326881928708,0.007947,1,19.0,0.036436382504871544,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
1.9992,0,0.0737601667642593,0.0737601667642593,0.1013558847075976,-0.027595717943338302,0.027595717943338302,0.007947,1,20.0,0.03599434927679488,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
2.099993,0,0.0753398165106773,0.0753398165106773,0.1038955772707748,-0.0285557607600975,0.0285557607600975,0.007947,1,20.0,0.03489960213424663,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
2.199953,0,0.076764203608036,0.076764203608036,0.100268299691046,-0.023504096083010004,0.023504096083010004,0.007947,1,20.0,0.03332542114311866,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
2.299913,0,0.0785020813345909,0.0785020813345909,0.1027269846946604,-0.024224903360069508,0.024224903360069508,0.007947,1,20.0,0.031861300446216614,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
2.399873,0,0.080128826200962,0.080128826200962,0.1062555721808646,-0.026126745979902596,0.026126745979902596,0.007947,1,20.0,0.030894515872446803,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
2.499833,0,0.0818311348557472,0.0818311348557472,0.1036130047314691,-0.021781869875721907,0.021781869875721907,0.007947,1,20.0,0.02989707336778243,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
2.599793,0,0.0833954364061355,0.0833954364061355,0.1044121302032159,-0.02101669379708039,0.02101669379708039,0.007947,1,20.0,0.029371813374055804,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
2.699753,0,0.0849774181842804,0.0849774181842804,0.100253345363685,-0.01527592717940461,0.01527592717940461,0.007947,1,20.0,0.028731875395399516,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
2.799713,0,0.0865592807531356,0.0865592807531356,0.0996127447048817,-0.0130534639517461,0.0130534639517461,0.007947,1,20.0,0.027871698906928245,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
2.899673,0,0.0880799144506454,0.0880799144506454,0.0915718505415226,-0.0034919360908771957,0.0034919360908771957,0.007947,0,19.0,0.026566545010879072,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
2.999633,0,0.0898738354444503,0.0898738354444503,0.0904427337093956,-0.0005688982649453,0.0005688982649453,0.007947,0,18.0,0.02499879866751577,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.099593,0,0.0915394052863121,0.0915394052863121,0.0824897807932636,0.009049624493048497,0.009049624493048497,0.007947,1,18.0,0.024034187736931244,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.199553,0,0.093350313603878,0.093350313603878,0.0744163938614014,0.018933919742476588,0.018933919742476588,0.007947,1,18.0,0.0235982424135347,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.299513,0,0.094882071018219,0.094882071018219,0.0721783193802305,0.02270375163798849,0.02270375163798849,0.007947,1,18.0,0.023146658781074258,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.399473,0,0.0965835303068161,0.0965835303068161,0.0675833638822489,0.029000166424567195,0.029000166424567195,0.007947,1,18.0,0.022859387808847116,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.499433,0,0.0984551087021827,0.0984551087021827,0.0715337208229359,0.026921387879246805,0.026921387879246805,0.007947,1,18.0,0.02210665001897241,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.599393,0,0.1001863777637481,0.1001863777637481,0.0678230524479303,0.0323633253158178,0.0323633253158178,0.007947,1,18.0,0.021900311524705614,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.699353,0,0.10196004062891,0.10196004062891,0.065684502900694,0.036275537728216,0.036275537728216,0.007947,1,18.0,0.02193330470309538,1,1,1,baseline_02_high_altitude_hover,Pitch,bias,W20_N5_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
