x,AttackActive,CleanFuture_Yaw,AttackedFuture_Yaw,V9PredictedFuture_Yaw,Residual_Yaw,AbsResidual_Yaw,Threshold,PointDetectionFlag,WindowCount,RollingMeanAbsResidual,WindowCountFlag,WindowMeanFlag,WindowCombinedFlag,Baseline,AttackAxis,AttackType,WindowRule,PredictionFile,PredictionColumn
0.100793,0,354.5175476074219,354.5175476074219,172.59325408935547,181.9242935180664,181.9242935180664,0.003797,1,1.0,181.9242935180664,0,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
0.200753,0,354.516357421875,354.516357421875,172.5930587768555,181.9232986450195,181.9232986450195,0.003797,1,2.0,181.92379608154295,0,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
0.300713,0,354.5150451660156,354.5150451660156,172.59209442138672,181.9229507446289,181.9229507446289,0.003797,1,3.0,181.9235143025716,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
0.400673,0,354.5137023925781,354.5137023925781,172.59241943359376,181.92128295898436,181.92128295898436,0.003797,1,4.0,181.9229564666748,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
0.500633,0,354.51239013671875,354.51239013671875,172.59304428100586,181.9193458557129,181.9193458557129,0.003797,1,5.0,181.92223434448243,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
0.600593,0,354.5109558105469,354.5109558105469,172.59344940185548,181.9175064086914,181.9175064086914,0.003797,1,6.0,181.92144635518392,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
0.700553,0,354.5095520019531,354.5095520019531,172.59405899047852,181.9154930114746,181.9154930114746,0.003797,1,7.0,181.92059587751118,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
0.800513,0,354.5081787109375,354.5081787109375,172.59501876831058,181.91315994262692,181.91315994262692,0.003797,1,8.0,181.91966638565063,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
0.900473,0,354.50665283203125,354.50665283203125,172.59528350830078,181.91136932373047,181.91136932373047,0.003797,1,9.0,181.91874448988173,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
1.000433,0,354.5052795410156,354.5052795410156,172.5952445983887,181.91003494262694,181.91003494262694,0.003797,1,10.0,181.91787353515625,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
1.100393,0,354.5036315917969,354.5036315917969,172.59476699829102,181.90886459350585,181.90886459350585,0.003797,1,10.0,181.9163306427002,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
1.200353,0,354.50213623046875,354.50213623046875,172.5931594848633,181.90897674560546,181.90897674560546,0.003797,1,10.0,181.9148984527588,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
1.300313,0,354.50079345703125,354.50079345703125,172.59004364013674,181.9107498168945,181.9107498168945,0.003797,1,10.0,181.91367835998534,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
1.400273,0,354.49920654296875,354.49920654296875,172.58838958740236,181.9108169555664,181.9108169555664,0.003797,1,10.0,181.91263175964355,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
1.500233,0,354.4976501464844,354.4976501464844,172.58826446533203,181.90938568115234,181.90938568115234,0.003797,1,10.0,181.91163574218749,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
1.600193,0,354.4960632324219,354.4960632324219,172.58998489379883,181.90607833862305,181.90607833862305,0.003797,1,10.0,181.91049293518066,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
1.700153,0,354.4945678710937,354.4945678710937,172.59016189575198,181.90440597534172,181.90440597534172,0.003797,1,10.0,181.90938423156734,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
1.800113,0,354.4930419921875,354.4930419921875,172.59052658081055,181.90251541137695,181.90251541137695,0.003797,1,10.0,181.90831977844238,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
1.900073,0,354.4913024902344,354.4913024902344,172.59041137695314,181.90089111328123,181.90089111328123,0.003797,1,10.0,181.90727195739743,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
2.000033,0,354.4898681640625,354.4898681640625,172.59014129638672,181.89972686767578,181.89972686767578,0.003797,1,10.0,181.9062411499023,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
2.099993,0,354.4880065917969,354.4880065917969,172.5928977966309,181.89510879516598,181.89510879516598,0.003797,1,10.0,181.90486557006835,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
2.200786,0,354.48614501953125,354.48614501953125,172.5970344543457,181.88911056518555,181.88911056518555,0.003797,1,10.0,181.90287895202636,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
2.300746,0,354.484375,354.484375,172.59601058959962,181.88836441040038,181.88836441040038,0.003797,1,10.0,181.90064041137694,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
2.400706,0,354.4827880859375,354.4827880859375,172.59315567016603,181.88963241577147,181.88963241577147,0.003797,1,10.0,181.89852195739746,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
2.500666,0,354.481201171875,354.481201171875,172.59104309082034,181.89015808105466,181.89015808105466,0.003797,1,10.0,181.89659919738767,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
2.600626,0,354.47955322265625,354.47955322265625,172.59450607299806,181.8850471496582,181.8850471496582,0.003797,1,10.0,181.8944960784912,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
2.700586,0,354.4779357910156,354.4779357910156,172.5976318359375,181.88030395507812,181.88030395507812,0.003797,1,10.0,181.89208587646482,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
2.800546,0,354.4760131835937,354.4760131835937,172.59608001708983,181.87993316650386,181.87993316650386,0.003797,1,10.0,181.88982765197753,1,1,1,baseline_04_yaw_rotation,Yaw,pulse,W10_N3_mean1.5x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_04_yaw_rotation_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction
