x,AttackActive,CleanFuture_Pitch,AttackedFuture_Pitch,V9PredictedFuture_Pitch,Residual_Pitch,AbsResidual_Pitch,Threshold,PointDetectionFlag,WindowCount,RollingMeanAbsResidual,WindowCountFlag,WindowMeanFlag,WindowCombinedFlag,Baseline,AttackAxis,AttackType,WindowRule,PredictionFile,PredictionColumn
2.999633,0,0.0907828211784362,0.0907828211784362,0.1191048175096511,-0.028321996331214905,0.028321996331214905,0.009697,1,17.0,0.02325727241113779,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.099593,0,0.092352494597435,0.092352494597435,0.1203178316354752,-0.027965337038040203,0.027965337038040203,0.009697,1,17.0,0.02406497048214075,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.199553,0,0.0940749943256378,0.0940749943256378,0.117154411971569,-0.023079417645931202,0.023079417645931202,0.009697,1,18.0,0.024839866440743187,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.299513,0,0.0958412066102027,0.0958412066102027,0.1090625971555709,-0.013221390545368195,0.013221390545368195,0.009697,1,19.0,0.025288588274270267,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.399473,0,0.0977701544761657,0.0977701544761657,0.1031858809292316,-0.0054157264530659,0.0054157264530659,0.009697,0,19.0,0.025556247960776057,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.499433,0,0.0994993671774864,0.0994993671774864,0.1063749156892298,-0.006875548511743393,0.006875548511743393,0.009697,0,18.0,0.025206293817609516,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.599393,0,0.1011512279510498,0.1011512279510498,0.1011339221149682,1.7305836081601966e-05,1.7305836081601966e-05,0.009697,0,17.0,0.02431330746039745,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.699353,0,0.1028525680303573,0.1028525680303573,0.1049008909612894,-0.0020483229309321005,0.0020483229309321005,0.009697,0,16.0,0.02339402111247179,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.799313,0,0.1046343892812728,0.1046343892812728,0.0986575074493884,0.005976881831884398,0.005976881831884398,0.009697,0,15.0,0.022356784436851716,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.899273,0,0.1065534129738807,0.1065534129738807,0.092482028529048,0.014071384444832705,0.014071384444832705,0.009697,1,15.0,0.021796965505927773,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
3.999233,0,0.1083666980266571,0.1083666980266571,0.0830750651657579,0.025291632860899207,0.025291632860899207,0.009697,1,15.0,0.021748093329370007,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.099193,0,0.1102033481001854,0.1102033481001854,0.0901992619037627,0.020004086196422688,0.020004086196422688,0.009697,1,15.0,0.021447353158146137,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.199986,0,0.1121007651090622,0.1121007651090622,0.1040379069745541,0.008062858134508091,0.008062858134508091,0.009697,0,14.0,0.02053085751831531,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.299946,0,0.113758273422718,0.113758273422718,0.1057655848562716,0.007992688566446401,0.007992688566446401,0.009697,0,13.0,0.019633063487708574,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.399906,0,0.1155718937516212,0.1155718937516212,0.1032720524817704,0.0122998412698508,0.0122998412698508,0.009697,1,13.0,0.018939860723912724,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.499866,0,0.1174108535051345,0.1174108535051345,0.0954490602016448,0.0219617933034897,0.0219617933034897,0.009697,1,13.0,0.018746940605342405,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.599826,0,0.1192802563309669,0.1192802563309669,0.0930741149932145,0.026206141337752398,0.026206141337752398,0.009697,1,13.0,0.01828499035909773,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.699786,0,0.1211967542767524,0.1211967542767524,0.0983445979654788,0.022852156311273603,0.022852156311273603,0.009697,1,13.0,0.017229172866791508,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.799746,0,0.1230610832571983,0.1230610832571983,0.0974333621561527,0.02562772110104561,0.02562772110104561,0.009697,1,13.0,0.01643201764672996,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.899706,0,0.124829314649105,0.124829314649105,0.1021347604691981,0.0226945541799069,0.0226945541799069,0.009697,1,13.0,0.0159993392415345,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
4.999666,0,0.113637275993824,0.113637275993824,0.0940910428762436,0.0195462331175804,0.0195462331175804,0.009697,1,13.0,0.015560551080852775,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.099626,0,0.0132695063948631,0.0132695063948631,0.085412262007594,-0.0721427556127309,0.0721427556127309,0.009697,1,13.0,0.01776942200958731,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.199586,0,-0.0716197341680526,-0.0716197341680526,0.0814773514866828,-0.1530970856547354,0.1530970856547354,0.009697,1,13.0,0.02427030541002752,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.299546,0,-0.1119273602962493,-0.1119273602962493,0.0856380742043256,-0.1975654345005749,0.1975654345005749,0.009697,1,13.0,0.03348750760778786,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.399506,0,-0.1110469624400138,-0.1110469624400138,0.0948000550270079,-0.20584701746702172,0.20584701746702172,0.009697,1,14.0,0.04350907215848565,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.499466,0,-0.0841268151998519,-0.0841268151998519,0.1071202848106621,-0.191247100010514,0.191247100010514,0.009697,1,15.0,0.05272764973342418,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.599426,0,-0.0363451205193996,-0.0363451205193996,0.1118013449013233,-0.1481464654207229,0.1481464654207229,0.009697,1,16.0,0.060134107712656246,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.699386,0,0.01836415566504,0.01836415566504,0.1054686792194842,-0.0871045235544442,0.0871045235544442,0.009697,1,17.0,0.06438691774383185,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.799346,0,0.0645356550812721,0.0645356550812721,0.1019518505781889,-0.0374161954969168,0.0374161954969168,0.009697,1,18.0,0.06595888342708348,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.899306,0,0.1073936894536018,0.1073936894536018,0.1049151681363581,0.002478521317243701,0.002478521317243701,0.009697,0,17.0,0.06537924027070402,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
5.999266,0,0.1398189216852188,0.1398189216852188,0.1080857068300246,0.03173321485519422,0.03173321485519422,0.009697,1,17.0,0.06570131937041877,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
6.099226,0,0.1608114093542099,0.1608114093542099,0.1093010772019625,0.0515103321522474,0.0515103321522474,0.009697,1,17.0,0.06727663166821,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
6.200019,0,0.1741273254156112,0.1741273254156112,0.105436149984598,0.06869117543101322,0.06869117543101322,0.009697,1,18.0,0.07030804753303525,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
6.299979,0,0.1874918341636657,0.1874918341636657,0.1004470828920602,0.08704475127160549,0.08704475127160549,0.009697,1,19.0,0.07426065066829321,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
6.399939,0,0.1959511041641235,0.1959511041641235,0.102445339784026,0.09350576438009751,0.09350576438009751,0.009697,1,19.0,0.07832094682380555,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
6.499899,0,0.206829234957695,0.206829234957695,0.110780695453286,0.096048539504409,0.096048539504409,0.009697,1,19.0,0.0820252841338515,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
6.599859,0,0.20407335460186,0.20407335460186,0.0948940012603998,0.10917935334146019,0.10917935334146019,0.009697,1,19.0,0.0861739447340369,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
6.699819,0,0.209727793931961,0.209727793931961,0.0961403306573629,0.11358746327459811,0.11358746327459811,0.009697,1,19.0,0.09071071008220313,1,1,1,baseline_05_mixed_maneuver,Pitch,bias,W20_N5_mean1.25x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Pitch_hybrid_prediction
