x,AttackActive,CleanFuture_Roll,AttackedFuture_Roll,V9PredictedFuture_Roll,Residual_Roll,AbsResidual_Roll,Threshold,PointDetectionFlag,WindowCount,RollingMeanAbsResidual,WindowCountFlag,WindowMeanFlag,WindowCombinedFlag,Baseline,AttackAxis,AttackType,WindowRule,PredictionFile,PredictionColumn
2.599793,0,0.0950165838003158,0.0950165838003158,0.0963821012526749,-0.0013655174523591052,0.0013655174523591052,0.010307,0,3.0,0.00787375789135696,1,0,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
2.699753,0,0.0967253223061561,0.0967253223061561,0.0957474756985902,0.0009778466075659048,0.0009778466075659048,0.010307,0,3.0,0.007323023453354863,1,0,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
2.799713,0,0.0984455645084381,0.0984455645084381,0.093598660454154,0.00484690405428409,0.00484690405428409,0.010307,0,3.0,0.007795342653989822,1,0,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
2.899673,0,0.0999639555811882,0.0999639555811882,0.0938139416277407,0.006150013953447497,0.006150013953447497,0.010307,0,3.0,0.007769298776984251,1,0,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
2.999633,0,0.1017201617360115,0.1017201617360115,0.0871838483959436,0.0145363133400679,0.0145363133400679,0.010307,1,4.0,0.008374042101204422,1,0,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
3.099593,0,0.1034722626209259,0.1034722626209259,0.0796458829194306,0.0238263797014953,0.0238263797014953,0.010307,1,4.0,0.009389960467815432,1,0,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
3.199553,0,0.1052205935120582,0.1052205935120582,0.0754514295607804,0.029769163951277808,0.029769163951277808,0.010307,1,4.0,0.01057634349912408,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
3.299513,0,0.1069575846195221,0.1069575846195221,0.0820037595927714,0.024953825026750698,0.024953825026750698,0.010307,1,4.0,0.01140487439930443,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
3.399473,0,0.1087359488010406,0.1087359488010406,0.0876570884138345,0.02107886038720609,0.02107886038720609,0.010307,1,5.0,0.013376976475119628,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
3.499433,0,0.1104412749409675,0.1104412749409675,0.0854488294571637,0.024992445483803805,0.024992445483803805,0.010307,1,6.0,0.01524972699582582,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
