x,Baseline,Axis,AttackType,AttackMagnitude,AttackActive,CleanFuture_Pitch,AttackedFuture_Pitch,V9PredictedFuture_Pitch,Residual_Pitch,AbsResidual_Pitch,Threshold,PointDetectionFlag,WindowCount,RollingMeanAbsResidual,WindowCountFlag,WindowMeanFlag,WindowCombinedFlag,WindowRule,W,N,RollingMeanMultiplier,AlignmentOffset,PredictionColumn,CleanFile,PredictionFile,Pitch_component_true_future,Pitch_component_original_hybrid,Pitch_component_arx,Pitch_component_naive,Pitch_component_cv,Phase5B_PredictionFile,XKF1_TimeUS,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_GX,XKF1_GY,XKF1_GZ,XKF1_Roll,XKF1_Pitch,XKF1_Yaw,Phase5B_XKF1File,horizontal_speed,accel_proxy,gyro_proxy,flight_context,w_naive_adaptive,w_cv_adaptive,w_arx_adaptive,AdaptiveV9PredictedFuture_Pitch_Phase5B,OriginalV9RecoveredFuture_Pitch_Phase5B,AdaptiveV9RecoveredFuture_Pitch_Phase5B,AttackedError_Pitch_Phase5B,OriginalV9RecoveredError_Pitch_Phase5B,AdaptiveV9RecoveredError_Pitch_Phase5B
1.000433,baseline_05_mixed_maneuver,Pitch,pulse,0.077576,0,0.0771495699882507,0.0771495699882507,0.073378250002861,0.0037713199853897,0.0037713199853897,0.009697,0,0.0,0.0048583013936877,0,0,0,W10_N3_mean1x,10,3,1.0,1909,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0731913596391677,0.073378250002861,0.0285616575635312,0.0771495699882507,0.0721211433410644,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,70944944.0,-0.005443282728670371,0.007312022366740941,-0.4091282756138248,0.03,0.03,-0.03,0.12,0.10684873949579834,354.4931512605042,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.00911564577832865,0.003925854648812035,0.05196152422706632,hover,0.8,0.1,0.1,0.07178793608106013,0.0771495699882507,0.0771495699882507,0.0,0.0,0.0
1.100393,baseline_05_mixed_maneuver,Pitch,pulse,0.077576,0,0.0731913596391677,0.0731913596391677,0.0702227018773554,0.0029686577618123,0.0029686577618123,0.009697,0,0.0,0.0043956622481346,0,0,0,W10_N3_mean1x,10,3,1.0,1909,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0703337788581848,0.0702227018773554,0.0377720076536652,0.0731913596391677,0.0692331492900847,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,71444744.0,0.004232033958048048,-0.004996052114566852,-1.1513885444953662,0.03,0.03,-0.03,-0.08,-0.08346638655462177,354.5,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.006547568109881694,0.01565568428481208,0.05196152422706632,hover,0.8,0.1,0.1,0.06925360340570914,0.0731913596391677,0.0731913596391677,0.0,0.0,0.0
1.200353,baseline_05_mixed_maneuver,Pitch,pulse,0.077576,0,0.0703337788581848,0.0703337788581848,0.0681905932724476,0.0021431855857372,0.0021431855857372,0.009697,0,0.0,0.0043513119220733,0,0,0,W10_N3_mean1x,10,3,1.0,1909,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.067348301410675,0.0681905932724476,0.0385380762080449,0.0703337788581848,0.0674761980772019,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,71944544.0,0.00792187998587844,-0.009906684150214928,-1.5701981672719747,0.03,0.03,-0.03,0.153781512605042,0.13,354.5,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.012684580141367748,0.006142415705455703,0.05196152422706632,hover,0.8,0.1,0.1,0.06686845051507252,0.0703337788581848,0.0703337788581848,0.0,0.0,0.0
1.300313,baseline_05_mixed_maneuver,Pitch,pulse,0.077576,0,0.067348301410675,0.067348301410675,0.0651091933250426,0.0022391080856323,0.0022391080856323,0.009697,0,0.0,0.0041229553520679,0,0,0,W10_N3_mean1x,10,3,1.0,1909,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0748810023069381,0.0651091933250426,0.0347577847883292,0.067348301410675,0.0643628239631651,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,72445177.0,0.00017674754530499728,0.0004583615289049939,-2.0842181318948247,0.03,0.03,-0.03,0.22409663865546225,0.2,354.5,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.0004912585734126841,0.012939136310135452,0.05196152422706632,hover,0.8,0.1,0.1,0.06379070200368943,0.067348301410675,0.067348301410675,0.0,0.0,0.0
1.400273,baseline_05_mixed_maneuver,Pitch,pulse,0.077576,0,0.0748810023069381,0.0748810023069381,0.0805305279791354,-0.0056495256721973,0.0056495256721973,0.009697,0,0.0,0.0040714172646403,0,0,0,W10_N3_mean1x,10,3,1.0,1909,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0812263712286949,0.0805305279791354,0.0521270751997793,0.0748810023069381,0.0824137032032012,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,72944977.0,-0.007597037412993132,0.011243001530494732,-2.492515031029196,0.03,0.03,-0.03,0.2144117647058823,0.18,352.62,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.013569084746921005,0.013294366947762188,0.05196152422706632,hover,0.8,0.1,0.1,0.07335887968584853,0.0748810023069381,0.0748810023069381,0.0,0.0,0.0
1.500233,baseline_05_mixed_maneuver,Pitch,pulse,0.077576,0,0.0812263712286949,0.0812263712286949,0.0859853979200125,-0.0047590266913176,0.0047590266913176,0.009697,0,0.0,0.0040095141157508,0,0,0,W10_N3_mean1x,10,3,1.0,1909,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0862818956375122,0.0859853979200125,0.0552760555405823,0.0812263712286949,0.0875717401504517,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,73444777.0,-0.011161742258441276,0.01675545697358722,-2.5318311853569098,0.03,0.03,-0.03,0.21,0.18,352.66,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.020132804788146292,0.006564623800892285,0.05196152422706632,hover,0.8,0.1,0.1,0.07926587655205933,0.0812263712286949,0.0812263712286949,0.0,0.0,0.0
1.600193,baseline_05_mixed_maneuver,Pitch,pulse,0.077576,0,0.0862818956375122,0.0862818956375122,0.0900735389441251,-0.0037916433066129,0.0037916433066129,0.009697,0,0.0,0.0043682785704732,0,0,0,W10_N3_mean1x,10,3,1.0,1909,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0929186195135116,0.0900735389441251,0.0567700953073487,0.0862818956375122,0.0913374200463294,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,73944577.0,-0.013641721349866902,0.020446323656610026,-2.4884154175509923,0.03,0.03,-0.03,0.2,0.18495798319327728,352.65,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.024579436780737374,0.004446660900693468,0.05196152422706632,hover,0.8,0.1,0.1,0.08383626804537757,0.0862818956375122,0.0862818956375122,0.0,0.0,0.0
1.700153,baseline_05_mixed_maneuver,Pitch,pulse,0.077576,0,0.0929186195135116,0.0929186195135116,0.0978961624205111,-0.0049775429069994,0.0049775429069994,0.009697,0,0.0,0.0041277961805462,0,0,0,W10_N3_mean1x,10,3,1.0,1909,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0957407876849174,0.0978961624205111,0.0630513250842468,0.0929186195135116,0.099555343389511,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,74445210.0,-0.01380560061495213,0.02012979033003952,-2.4670841268130714,0.03,0.03,-0.03,0.21,0.19464285714285723,352.65,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.02440907755469099,0.00035644040224792694,0.05196152422706632,hover,0.8,0.1,0.1,0.09059556245818508,0.0929186195135116,0.0929186195135116,0.0,0.0,0.0
1.800113,baseline_05_mixed_maneuver,Pitch,pulse,0.077576,0,0.0957407876849174,0.0957407876849174,0.0978574138134717,-0.0021166261285543,0.0021166261285543,0.009697,0,0.0,0.0036707187071442,0,0,0,W10_N3_mean1x,10,3,1.0,1909,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.0984905958175659,0.0978574138134717,0.0605371350704271,0.0957407876849174,0.0985629558563231,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,74945010.0,-0.014549646968757587,0.02135471692856615,-2.4682163200458556,0.03,0.03,-0.03,0.21567226890756303,0.19,352.64,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.025840204372540605,0.0014331957815976197,0.05196152422706632,hover,0.8,0.1,0.1,0.09250263924060895,0.0957407876849174,0.0957407876849174,0.0,0.0,0.0
1.900073,baseline_05_mixed_maneuver,Pitch,pulse,0.077576,0,0.0984905958175659,0.0984905958175659,0.1005529519170523,-0.0020623560994863,0.0020623560994863,0.009697,0,0.0,0.0034478992223739,0,0,0,W10_N3_mean1x,10,3,1.0,1909,Pitch_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,0.1003808304667472,0.1005529519170523,0.0605053987336313,0.0984905958175659,0.1012404039502144,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,75444810.0,-0.014079349565499688,0.02035982376199303,-2.472520469617443,0.03,0.03,-0.03,0.19,0.16401260504201692,352.65,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_05_mixed_maneuver_XKF1.csv,0.024753797846127617,0.0011004508441566179,0.05196152422706632,hover,0.8,0.1,0.1,0.09496705692243729,0.0984905958175659,0.0984905958175659,0.0,0.0,0.0
