timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,TimeSec,AttackActive_IMU,GyrZ_attacked
1778782994.300723,73484761,0,0.0006768824532628,0.0004548135329969,-0.0009700062219053,-0.0008862216491252,0.0001936210464918,-9.813791275024414,0,0,29.244876861572266,1,1,1000,1000,21.200683,0,-0.0009700062219053
1778782994.300723,73484761,1,0.0006296980427578,0.0005685415817424,-0.0009834263473749,-0.0013213618658483,0.0004190679755993,-9.812824249267578,0,0,29.244876861572266,1,1,760,800,21.200683,0,-0.0009834263473749
1778782994.340707,73524745,0,5.878385854884982e-05,0.0002103988954331,-0.0010993514442816,-0.0016992778982967,-0.0007073135348036,-9.811485290527344,0,0,29.246978759765625,1,1,1000,1000,21.240667,0,-0.0010993514442816
1778782994.340707,73524745,1,1.932154555106536e-05,0.000218784000026,-0.0011393663007766,-0.0057626063935458,0.0005807880079373,-9.810596466064451,0,0,29.246978759765625,1,1,760,800,21.240667,0,-0.0011393663007766
1778782994.380691,73564729,0,-0.000252647063462,-0.0011493586935102,-0.0008817504276521,-0.0008456506184302,-0.0007789409719407,-9.80817413330078,0,0,29.24907684326172,1,1,1000,1000,21.280651,0,-0.0008817504276521
1778782994.380691,73564729,1,-0.0004320564912632,-0.00128237134777,-0.0008707745582796,-0.0013737729750573,-0.001661688555032,-9.806413650512695,0,0,29.24907684326172,1,1,760,800,21.280651,0,-0.0008707745582796
1778782994.420675,73604713,0,0.0022846844512969,-0.0003649982973001,-0.0005214946577325,-0.0029347732197493,-0.0001153946286649,-9.813871383666992,0,0,29.251176834106445,1,1,1000,1000,21.320635,0,-0.0005214946577325
1778782994.420675,73604713,1,0.0023458981886506,-0.0002943585859611,-0.0005555361276492,-0.0035735871642827,-0.0008276922744698,-9.815908432006836,0,0,29.251176834106445,1,1,760,800,21.320635,0,-0.0005555361276492
1778782994.460659,73644697,0,0.0021497725974768,0.0002529465709812,-0.0003024570469278,-0.0025294388178735,-0.0003669480211101,-9.816150665283203,0,0,29.25327682495117,1,1,1000,1000,21.360619,0,-0.0003024570469278
1778782994.460659,73644697,1,0.0023134003859013,0.0003820151905529,-0.0002408734726486,-0.0006487106438726,0.0013193290214985,-9.819636344909668,0,0,29.25327682495117,1,1,760,800,21.360619,0,-0.0002408734726486
1778782994.500643,73684681,0,0.0020455815829336,-0.0019120899960398,-0.000191930506844,-0.0012054973049089,0.0003601806529331,-9.82093334197998,0,0,29.2553768157959,1,1,1000,1000,21.400603,0,-0.000191930506844
1778782994.500643,73684681,1,0.0022243387065827,-0.0018958109430968,-0.0001983389083761,-0.0035986166913062,0.0032094588968902,-9.823619842529297,0,0,29.2553768157959,1,1,760,800,21.400603,0,-0.0001983389083761
1778782994.540627,73724665,0,0.0019660259131342,-0.0016664189752191,-1.7769594705896452e-05,-0.0023247394710779,0.000445457000751,-9.820582389831545,0,0,29.257476806640625,1,1,1000,1000,21.440587,0,-1.7769594705896452e-05
1778782994.540627,73724665,1,0.0020027868449687,-0.0015272593591362,-5.51066841580905e-05,-0.0022143905516713,0.0004983542021363,-9.820009231567385,0,0,29.257476806640625,1,1,760,800,21.440587,0,-5.51066841580905e-05
1778782994.5806108,73764649,0,0.0019425408681854,-0.0014085641596466,4.234394509694539e-05,-0.0011870445450767,-0.0015921206213533,-9.820759773254396,0,0,29.25957489013672,1,1,1000,1000,21.480571,0,4.234394509694539e-05
1778782994.5806108,73764649,1,0.0018967593787238,-0.0014327096287161,7.653280044905841e-05,-0.003663515439257,0.0017091631889343,-9.821757316589355,0,0,29.25957489013672,1,1,760,800,21.480571,0,7.653280044905841e-05
1778782994.6205947,73804633,0,0.001528040273115,-0.0002901690895669,0.0001450827548978,-0.0015873728552833,-0.0006579814944416,-9.81899642944336,0,0,29.26167297363281,1,1,1000,1000,21.520555,0,0.0001450827548978
1778782994.6205947,73804633,1,0.0012242780067026,-0.0003043387841898,0.0001597640221007,-0.0031005530618131,-0.001132225850597,-9.816914558410645,0,0,29.26167297363281,1,1,760,800,21.520555,0,0.0001597640221007
1778782994.6605787,73844617,0,0.0008676543366163,-0.0001733435346977,0.0001875199523055,-0.0011568980989977,-0.0009138899040408,-9.819252014160156,0,0,29.263771057128903,1,1,1000,1000,21.560539,0,0.0001875199523055
1778782994.6605787,73844617,1,0.0008962991414591,-0.000330422015395,0.0001599116076249,-0.0026267566718161,0.0005652733962051,-9.821100234985352,0,0,29.263771057128903,1,1,760,800,21.560539,0,0.0001599116076249
1778782994.7005632,73884601,0,-0.0004029041156172,-0.0001394815772073,0.0002207975048804,-0.0017647072672843,-0.0009985839715227,-9.819206237792969,0,0,29.265869140625,1,1,1000,1000,21.600523,0,0.0002207975048804
