timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,TimeSec,AttackActive_GPS,Lat_attacked,Lng_attacked
1778627320.779947,60985596,0,6,256138800,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1,6.379947,0,-35.3632621,149.1652374
1778627320.9798672,61185516,0,6,256139000,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1,6.579867,0,-35.3632621,149.1652374
1778627321.1797872,61385436,0,6,256139200,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1,6.779787,0,-35.3632621,149.1652374
1778627321.379707,61585356,0,6,256139400,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1,6.979707,0,-35.3632621,149.1652374
1778627321.579627,61785276,0,6,256139600,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,126.14114379882812,0.0,0.0,1,7.179627,0,-35.3632621,149.1652374
1778627321.7795472,61985196,0,6,256139800,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,126.87613677978516,0.0,0.0,1,7.379547,0,-35.3632621,149.1652374
1778627321.9794672,62185116,0,6,256140000,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,305.9374694824219,0.0,0.0,1,7.579467,0,-35.3632621,149.1652374
1778627322.179387,62385036,0,6,256140200,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,305.9799194335937,-0.0150000005960464,0.0,1,7.779387,0,-35.3632621,149.1652374
1778627322.379307,62584956,0,6,256140400,2418,10,1.21,-35.3632621,149.1652374,584.1,0.0,306.0906677246094,-0.0880000069737434,0.0,1,7.979307,0,-35.3632621,149.1652374
1778627322.5792272,62784876,0,6,256140600,2418,10,1.21,-35.3632621,149.1652374,584.13,0.0,310.54107666015625,-0.1970000118017196,0.0,1,8.179227,0,-35.3632621,149.1652374
1778627322.77998,62985629,0,6,256140800,2418,10,1.21,-35.3632621,149.1652374,584.18,0.0,306.62664794921875,-0.3130000233650207,0.0,1,8.37998,0,-35.3632621,149.1652374
