timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,TimeSec,AttackActive_GPS,Lat_attacked,Lng_attacked
1778782979.600772,58784810,0,6,411797600,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1,6.400772,0,-35.3632621,149.1652374
1778782979.800692,58984730,0,6,411797800,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1,6.600692,0,-35.3632621,149.1652374
1778782980.000612,59184650,0,6,411798000,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1,6.800612,0,-35.3632621,149.1652374
1778782980.200532,59384570,0,6,411798200,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1,7.000532,0,-35.3632621,149.1652374
1778782980.400452,59584490,0,6,411798400,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1,7.200452,0,-35.3632621,149.1652374
1778782980.600372,59784410,0,6,411798600,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1,7.400372,0,-35.3632621,149.1652374
1778782980.800292,59984330,0,6,411798800,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1,7.600292,0,-35.3632621,149.1652374
1778782981.000212,60184250,0,6,411799000,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,125.95819854736328,0.0,0.0,1,7.800212,0,-35.3632621,149.1652374
1778782981.200132,60384170,0,6,411799200,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,127.14177703857422,0.0,0.0,1,8.000132,0,-35.3632621,149.1652374
1778782981.400052,60584090,0,6,411799400,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,305.437255859375,0.0,0.0,1,8.200052,0,-35.3632621,149.1652374
1778782981.600805,60784843,0,6,411799600,2418,10,1.21,-35.3632621,149.1652374,584.09,0.0,306.41424560546875,-0.003000000026077,0.0,1,8.400805,0,-35.3632621,149.1652374
1778782981.8007247,60984763,0,6,411799800,2418,10,1.21,-35.3632621,149.1652374,584.1,0.0,306.1317749023437,-0.0659999996423721,0.0,1,8.600725,0,-35.3632621,149.1652374
1778782982.0006452,61184683,0,6,411800000,2418,10,1.21,-35.3632621,149.1652374,584.12,0.0,307.5481262207031,-0.1780000030994415,0.0,1,8.800645,0,-35.3632621,149.1652374
1778782982.200565,61384603,0,6,411800200,2418,10,1.21,-35.3632621,149.1652374,584.17,0.0,307.5451965332031,-0.2900000214576721,0.0,1,9.000565,0,-35.3632621,149.1652374
1778782982.400485,61584523,0,6,411800400,2418,10,1.21,-35.3632621,149.1652374,584.27,0.003000000026077,307.04718017578125,-0.7160000205039978,0.0,1,9.200485,0,-35.3632621,149.1652374
1778782982.6004047,61784443,0,6,411800600,2418,10,1.21,-35.3632621,149.1652374,584.46,0.0130000002682209,307.2846984863281,-1.1510000228881836,0.0,1,9.400405,0,-35.3632621,149.1652374
1778782982.8003252,61984363,0,6,411800800,2418,10,1.21,-35.3632621,149.1652374,584.69,0.0280000008642673,307.3674621582031,-1.1890000104904177,0.0,1,9.600325,0,-35.3632621,149.1652374
1778782983.000245,62184283,0,6,411801000,2418,10,1.21,-35.3632621,149.1652373,584.93,0.0410000011324882,307.37890625,-1.2350000143051147,0.0,1,9.800245,0,-35.3632621,149.1652373
1778782983.200165,62384203,0,6,411801200,2418,10,1.21,-35.363262,149.1652372,585.2,0.0440000034868717,307.5097351074219,-1.4100000858306885,0.0,1,10.000165,1,-35.363141999999996,149.1651172
1778782983.4000847,62584123,0,6,411801400,2418,10,1.21,-35.363262,149.1652371,585.5,0.0400000028312206,307.91522216796875,-1.6100001335144043,0.0,1,10.200085,1,-35.363141999999996,149.1651171
1778782983.6000051,62784043,0,6,411801600,2418,10,1.21,-35.3632619,149.165237,585.83,0.0310000013560056,308.795166015625,-1.812000036239624,0.0,1,10.400005,1,-35.363141899999995,149.16511699999998
1778782983.800758,62984796,0,6,411801800,2418,10,1.21,-35.3632619,149.165237,586.22,0.021000001579523,310.996337890625,-2.0199999809265137,0.0,1,10.600758,1,-35.363141899999995,149.16511699999998
1778782984.000678,63184716,0,6,411802000,2418,10,1.21,-35.3632619,149.165237,586.65,0.0110000008717179,317.4419860839844,-2.2280001640319824,0.0,1,10.800678,1,-35.363141899999995,149.16511699999998
1778782984.200598,63384636,0,6,411802200,2418,10,1.21,-35.3632619,149.165237,587.12,0.0040000001899898,348.8775634765625,-2.3970000743865967,0.0,1,11.000598,1,-35.363141899999995,149.16511699999998
1778782984.400518,63584556,0,6,411802400,2418,10,1.21,-35.3632619,149.165237,587.61,0.0040000001899898,88.97000122070312,-2.491000175476074,0.0,1,11.200518,1,-35.363141899999995,149.16511699999998
1778782984.600438,63784476,0,6,411802600,2418,10,1.21,-35.3632619,149.165237,588.11,0.0080000003799796,109.81261444091795,-2.525000095367432,0.0,1,11.400438,1,-35.363141899999995,149.16511699999998
1778782984.800358,63984396,0,6,411802800,2418,10,1.21,-35.3632619,149.165237,588.61,0.0110000008717179,116.22298431396484,-2.526000022888184,0.0,1,11.600358,1,-35.363141899999995,149.16511699999998
1778782985.000278,64184316,0,6,411803000,2418,10,1.21,-35.3632619,149.165237,589.12,0.0120000001043081,118.5366668701172,-2.51200008392334,0.0,1,11.800278,1,-35.363141899999995,149.16511699999998
1778782985.200198,64384236,0,6,411803200,2418,10,1.21,-35.3632619,149.165237,589.62,0.0120000001043081,118.79826354980467,-2.494000196456909,0.0,1,12.000198,1,-35.363141899999995,149.16511699999998
1778782985.400118,64584156,0,6,411803400,2418,10,1.21,-35.3632619,149.165237,590.11,0.0110000008717179,118.7089385986328,-2.4790000915527344,0.0,1,12.200118,1,-35.363141899999995,149.16511699999998
1778782985.600038,64784076,0,6,411803600,2418,10,1.21,-35.3632619,149.165237,590.61,0.0110000008717179,118.80550384521484,-2.469000101089477,0.0,1,12.400038,1,-35.363141899999995,149.16511699999998
1778782985.800791,64984829,0,6,411803800,2418,10,1.21,-35.3632619,149.165237,591.1,0.0120000001043081,120.55088806152344,-2.463000059127808,0.0,1,12.600791,1,-35.363141899999995,149.16511699999998
1778782986.0007107,65184749,0,6,411804000,2418,10,1.21,-35.3632619,149.165237,591.59,0.0130000002682209,123.53099060058594,-2.461000204086304,0.0,1,12.800711,1,-35.363141899999995,149.16511699999998
1778782986.2006311,65384669,0,6,411804200,2418,10,1.21,-35.3632619,149.1652371,592.09,0.0160000007599592,125.34190368652344,-2.462000131607056,0.0,1,13.000631,1,-35.363141899999995,149.1651171
1778782986.400551,65584589,0,6,411804400,2418,10,1.21,-35.3632619,149.1652372,592.58,0.0190000012516975,125.7803192138672,-2.4640002250671387,0.0,1,13.200551,1,-35.363141899999995,149.1651172
1778782986.600471,65784509,0,6,411804600,2418,10,1.21,-35.3632619,149.1652372,593.07,0.0220000017434358,125.73303985595705,-2.4660000801086426,0.0,1,13.400471,1,-35.363141899999995,149.1651172
1778782986.8003907,65984429,0,6,411804800,2418,10,1.21,-35.3632619,149.1652372,593.56,0.025000000372529,126.84317779541016,-2.4670000076293945,0.0,1,13.600391,1,-35.363141899999995,149.1651172
1778782987.0003111,66184349,0,6,411805000,2418,10,1.21,-35.3632619,149.1652373,594.06,0.0270000007003545,129.66539001464844,-2.4680001735687256,0.0,1,13.800311,1,-35.363141899999995,149.1651173
1778782987.200231,66384269,0,6,411805200,2418,10,1.21,-35.363262,149.1652373,594.55,0.0260000005364418,132.3643035888672,-2.469000101089477,0.0,1,14.000231,1,-35.363141999999996,149.1651173
1778782987.400151,66584189,0,6,411805400,2418,10,1.21,-35.363262,149.1652374,595.05,0.025000000372529,133.95367431640625,-2.4710001945495605,0.0,1,14.200151,1,-35.363141999999996,149.16511739999999
1778782987.6000712,66784109,0,6,411805600,2418,10,1.21,-35.363262,149.1652374,595.54,0.0220000017434358,135.76834106445312,-2.4590001106262207,0.0,1,14.400071,1,-35.363141999999996,149.16511739999999
1778782987.7999911,66984029,0,6,411805800,2418,10,1.21,-35.3632621,149.1652374,596.03,0.0190000012516975,138.7334442138672,-2.392000198364258,0.0,1,14.599991,1,-35.3631421,149.16511739999999
1778782988.000744,67184782,0,6,411806000,2418,10,1.21,-35.3632621,149.1652375,596.49,0.0170000009238719,142.718994140625,-2.251000165939331,0.0,1,14.800744,1,-35.3631421,149.16511749999998
