timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,TimeSec,AttackActive_IMU,GyrZ_attacked
1778785729.8992069,71084055,0,0.0010090712457895,0.0009509260999038,0.0010454015573486,-0.0012046624906361,-0.0013208541786298,-9.81886863708496,0,0,29.11833000183105,1,1,1000,1000,0.0,0,0.0010454015573486
1778785729.8992069,71084055,1,0.000778644985985,0.000882978667505,0.0011144919553771,-0.0010682875290513,-0.0012053588870912,-9.818501472473145,0,0,29.11827850341797,1,1,760,800,0.0,0,0.0011144919553771
1778785729.9391909,71124039,0,0.0010471893474459,0.0009929533116519,0.0009903905447572,-0.0013434009160846,-0.0002280321641592,-9.818078994750977,0,0,29.12044715881348,1,1,1000,1000,0.039984,0,0.0009903905447572
1778785729.9391909,71124039,1,0.0012745297281071,0.0010745726758614,0.0011561547871679,-0.0006269369041547,-0.0025167153216898,-9.815818786621094,0,0,29.12039375305176,1,1,760,800,0.039984,0,0.0011561547871679
1778785729.9791749,71164023,0,0.0010656882077455,0.0010040536290034,0.0009873957606032,-0.0017343164654448,-0.0012900936417281,-9.818352699279783,0,0,29.1225643157959,1,1,1000,1000,0.079968,0,0.0009873957606032
1778785729.9791749,71164023,1,0.0011783709051087,0.0011337511241436,0.0012374861398711,-0.0023283965419977,0.0003197448677383,-9.817682266235352,0,0,29.12251091003418,1,1,760,800,0.079968,0,0.0012374861398711
1778785730.0199919,71204840,0,0.0010453348513692,0.0009954946581274,0.001019618823193,-0.0011159324785694,-0.0003070007078349,-9.816993713378906,0,0,29.12468147277832,1,1,1000,1000,0.120785,0,0.001019618823193
1778785730.0199919,71204840,1,0.0007887027459219,0.0008882888359948,0.0011911893961951,0.002444181125611,-0.0006555998697876,-9.816713333129885,0,0,29.12468147277832,1,1,760,800,0.120785,0,0.0011911893961951
1778785730.0599759,71244824,0,0.0010513811139389,0.0010844056960195,0.0009857125114649,-0.0022637287620455,-0.0004593065823428,-9.816749572753906,0,0,29.12679672241211,1,1,1000,1000,0.160769,0,0.0009857125114649
1778785730.0599759,71244824,1,0.0009741971152834,0.0010941168293356,0.0009154576109722,-0.0024165962822735,-0.0019437584560364,-9.816041946411133,0,0,29.12679672241211,1,1,760,800,0.160769,0,0.0009154576109722
1778785730.0999599,71284808,0,0.0009896688861772,0.000950246816501,0.0010239639086648,-0.0022692398633807,-0.0021139131858944,-9.818608283996582,0,0,29.12891387939453,1,1,1000,1000,0.200753,0,0.0010239639086648
1778785730.0999599,71284808,1,0.0010639645624905,0.0010350898373872,0.0010123817482963,-0.0008606815827079,0.0002175698755308,-9.81680965423584,0,0,29.12891387939453,1,1,760,800,0.200753,0,0.0010123817482963
1778785730.1399438,71324792,0,0.0009874097304418,0.0010088888229802,0.0009932621615007,-0.0009257699130102,-0.0002645609492901,-9.816102981567385,0,0,29.131031036376957,1,1,1000,1000,0.240737,0,0.0009932621615007
1778785730.1399438,71324792,1,0.0010217365343123,0.0009846973698586,0.0010411444818601,-0.0025098929181694,-0.0016760777216404,-9.816109657287598,0,0,29.131031036376957,1,1,760,800,0.240737,0,0.0010411444818601
1778785730.1799278,71364776,0,0.0010058309417217,0.0010431540431454,0.0010039204498752,-0.0011588000925257,-0.0007655640365555,-9.81706428527832,0,0,29.133146286010746,1,1,1000,1000,0.280721,0,0.0010039204498752
1778785730.1799278,71364776,1,0.0009248058777302,0.0010235669324174,0.0010049936827272,-0.0026020121295005,-0.0007754341932013,-9.815725326538086,0,0,29.133146286010746,1,1,760,800,0.280721,0,0.0010049936827272
1778785730.2199118,71404760,0,0.0010668328031897,0.0010426617227494,0.0009773997589945,-0.0012350397882983,-0.0002564967726357,-9.816308975219728,0,0,29.13526153564453,1,1,1000,1000,0.320705,0,0.0009773997589945
1778785730.2199118,71404760,1,0.0008805012330412,0.0008975389646366,0.0008825003169476,-7.183891284512356e-05,-0.0013846503570675,-9.818187713623049,0,0,29.13526153564453,1,1,760,800,0.320705,0,0.0008825003169476
1778785730.259896,71444744,0,0.0009971170220524,0.0010079307248815,0.0009948688093572,-0.0016825690399855,-0.0004523991956375,-9.817102432250977,0,0,29.13737678527832,1,1,1000,1000,0.360689,0,0.0009948688093572
1778785730.259896,71444744,1,0.0007535484619438,0.0008849838050082,0.0013671871274709,-0.002210256177932,0.0010081033688038,-9.81946086883545,0,0,29.13737678527832,1,1,760,800,0.360689,0,0.0013671871274709
1778785730.29988,71484728,0,0.0009484565234743,0.0009517223807051,0.0009641959914006,-0.0009006334003061,-0.0004361647297628,-9.818422317504885,0,0,29.13949203491211,1,1,1000,1000,0.400673,0,0.0009641959914006
1778785730.29988,71484728,1,0.0009563901112414,0.0009896531701087,0.0009405673481523,4.278754204278812e-05,-0.0005251223919913,-9.818140983581545,0,0,29.13949203491211,1,1,760,800,0.400673,0,0.0009405673481523
1778785730.339864,71524712,0,0.0010416728910058,0.0009987723315134,0.0010444866493344,-0.000937350501772,-0.0004918727790936,-9.816542625427246,0,0,29.141605377197266,1,1,1000,1000,0.440657,0,0.0010444866493344
1778785730.339864,71524712,1,0.0008211858803406,0.0008781144279055,0.0009457950945943,-0.0018141911132261,-0.0012689979048445,-9.82095718383789,0,0,29.141605377197266,1,1,760,800,0.440657,0,0.0009457950945943
1778785730.379848,71564696,0,0.0009301770478487,0.0010155488271266,0.0011071464978158,-0.0006532419356517,-0.0003910770756192,-9.817618370056152,0,0,29.14372062683105,1,1,1000,1000,0.480641,0,0.0011071464978158
1778785730.379848,71564696,1,0.0009791085030883,0.0009173818398267,0.0010070216376334,-0.0009034790564328,-0.0038988168817013,-9.818017959594728,0,0,29.14372062683105,1,1,760,800,0.480641,0,0.0010070216376334
1778785730.419832,71604680,0,0.0010093817254528,0.0009678039932623,0.0009991666302084,-0.0013529709540307,-0.0008162150043062,-9.817392349243164,0,0,29.14583396911621,1,1,1000,1000,0.520625,0,0.0009991666302084
1778785730.419832,71604680,1,0.0008807111298665,0.0008810863364487,0.001132040284574,-0.0026232269592583,-0.0011382387019693,-9.817253112792969,0,0,29.14583396911621,1,1,760,800,0.520625,0,0.001132040284574
1778785730.459816,71644664,0,0.0010033239377662,0.001049903454259,0.0010729702189564,-0.0005531618953682,-0.0012967870570719,-9.817606925964355,0,0,29.14794921875,1,1,1000,1000,0.560609,0,0.0010729702189564
1778785730.459816,71644664,1,0.0009982358897104,0.0011206886265426,0.0009881041478365,-0.0002441690594423,-0.0033460999839007,-9.820394515991213,0,0,29.14794921875,1,1,760,800,0.560609,0,0.0009881041478365
1778785730.4998,71684648,0,0.0010090086143463,0.0009399205446243,0.0009876283584162,-0.0006561866612173,-0.0017057966906577,-9.818910598754885,0,0,29.15006256103516,1,1,1000,1000,0.600593,0,0.0009876283584162
1778785730.4998,71684648,1,0.0009693230967968,0.0010574404150247,0.0008330940036103,-0.0037757540121674,0.0006949998787604,-9.816906929016112,0,0,29.15006256103516,1,1,760,800,0.600593,0,0.0008330940036103
1778785730.539784,71724632,0,0.0010611183242872,0.0011057128431275,0.001012269873172,0.0001273943635169,-0.0009775222279131,-9.816672325134276,0,0,29.152175903320312,1,1,1000,1000,0.640577,0,0.001012269873172
1778785730.539784,71724632,1,0.000816568150185,0.0010263957083225,0.0012959167361259,-0.0015446873148903,-0.0011383213568478,-9.817630767822266,0,0,29.152175903320312,1,1,760,800,0.640577,0,0.0012959167361259
1778785730.579768,71764616,0,0.0008866262505762,0.0009594367584213,0.0010458412580192,-0.002168915932998,-0.0009721817914396,-9.817861557006836,0,0,29.15428733825684,1,1,1000,1000,0.680561,0,0.0010458412580192
1778785730.579768,71764616,1,0.0010960050858557,0.0010739200515672,0.0010160863166674,-0.0023038641083985,-0.0014306813245639,-9.818792343139648,0,0,29.15428733825684,1,1,760,800,0.680561,0,0.0010160863166674
1778785730.619752,71804600,0,0.0010104663670063,0.0009891202207654,0.0010039056651294,-0.0021535158157348,-0.0001990832970477,-9.817282676696776,0,0,29.156400680541992,1,1,1000,1000,0.720545,0,0.0010039056651294
1778785730.619752,71804600,1,0.0007885413942858,0.0011131990468129,0.0010673715732991,-0.0012889985227957,-0.0007095073233358,-9.817169189453123,0,0,29.156400680541992,1,1,760,800,0.720545,0,0.0010673715732991
1778785730.659736,71844584,0,0.0010182941332459,0.0010250979103147,0.0010701577411964,-0.0009023420279845,0.0003853339876513,-9.81796646118164,0,0,29.15851211547852,1,1,1000,1000,0.760529,0,0.0010701577411964
1778785730.659736,71844584,1,0.0008713335264474,0.0009682544623501,0.000983327277936,-0.0023265182971954,-0.001661735586822,-9.817458152770996,0,0,29.15851211547852,1,1,760,800,0.760529,0,0.000983327277936
1778785730.69972,71884568,0,0.001057626795955,0.0009770522592589,0.0009925013873726,-0.0023724765051156,-0.0016900689806789,-9.816301345825195,0,0,29.160625457763672,1,1,1000,1000,0.800513,0,0.0009925013873726
1778785730.69972,71884568,1,0.000945670180954,0.0011582493316382,0.001192046678625,-0.0002013601188082,-0.0021962039172649,-9.817245483398438,0,0,29.160625457763672,1,1,760,800,0.800513,0,0.001192046678625
1778785730.739704,71924552,0,0.0010237933602184,0.0010617051739245,0.0010053213918581,-0.0005750731215812,-0.0015896779950708,-9.816997528076172,0,0,29.162736892700195,1,1,1000,1000,0.840497,0,0.0010053213918581
1778785730.739704,71924552,1,0.0010371441021561,0.0009223268134519,0.0009261587983928,-0.001382443588227,0.0001406222581863,-9.81746768951416,0,0,29.162736892700195,1,1,760,800,0.840497,0,0.0009261587983928
1778785730.779688,71964536,0,0.001027516555041,0.0010086323600262,0.0009871067013591,7.009296678006649e-05,-0.000519192428328,-9.818275451660156,0,0,29.16484832763672,1,1,1000,1000,0.880481,0,0.0009871067013591
1778785730.779688,71964536,1,0.0011622866149991,0.0010624508140608,0.0009919994045048,-0.0004889711271971,-0.0037212851457297,-9.81640338897705,0,0,29.16484832763672,1,1,760,800,0.880481,0,0.0009919994045048
1778785730.8196719,72004520,0,0.0010761646553874,0.0010147554567083,0.0010089094284921,-0.0002223410847363,-0.0004777158028446,-9.816996574401855,0,0,29.16695976257324,1,1,1000,1000,0.920465,0,0.0010089094284921
1778785730.8196719,72004520,1,0.0009661127696745,0.0009597592870704,0.0011503847781568,-0.0020401391666382,-0.0008759789634495,-9.81574821472168,0,0,29.16695976257324,1,1,760,800,0.920465,0,0.0011503847781568
1778785730.8596559,72044504,0,0.001056840759702,0.0010026306845247,0.0009668667335063,-0.0009067313512787,-0.0003798810357693,-9.818435668945312,0,0,29.16907119750977,1,1,1000,1000,0.960449,0,0.0009668667335063
1778785730.8596559,72044504,1,0.0010347553761675,0.0009731731843203,0.0011360875796526,-0.0013807751238346,-0.0028888152446597,-9.815546035766602,0,0,29.16907119750977,1,1,760,800,0.960449,0,0.0011360875796526
1778785730.8996398,72084488,0,0.0010389504022896,0.0010063850786536,0.0009805778972804,-5.8180656196782365e-05,-0.0004124859697185,-9.81833267211914,0,0,29.171180725097656,1,1,1000,1000,1.000433,0,0.0009805778972804
1778785730.8996398,72084488,1,0.0008711822447367,0.0010283663868904,0.0012337147491052,-0.0005410516750998,-0.0013195583596825,-9.818567276000977,0,0,29.171180725097656,1,1,760,800,1.000433,0,0.0012337147491052
1778785730.9396238,72124472,0,0.0009963456541299,0.0009932182729244,0.0010277178371325,-0.0009127446683123,-0.0010512153385207,-9.818178176879885,0,0,29.17329216003418,1,1,1000,1000,1.040417,0,0.0010277178371325
1778785730.9396238,72124472,1,0.0012480339501053,0.0009131660917773,0.0011851206654682,-0.0003544241772033,-0.0008110353373922,-9.817779541015623,0,0,29.17329216003418,1,1,760,800,1.040417,0,0.0011851206654682
1778785730.9796078,72164456,0,0.0010565733537077,0.0010517181362956,0.0010128567228093,-0.0018420343985781,-0.0001674995583016,-9.818565368652344,0,0,29.17540168762207,1,1,1000,1000,1.080401,0,0.0010128567228093
1778785730.9796078,72164456,1,0.0011189458891749,0.0010148793226107,0.0009999184403568,-0.0010280376300215,-0.0032335533760488,-9.81492805480957,0,0,29.17540168762207,1,1,760,800,1.080401,0,0.0009999184403568
1778785731.019592,72204440,0,0.0010455331066623,0.0010236361995339,0.0010845789220184,-0.0011259402381256,-0.001860779011622,-9.816255569458008,0,0,29.17751121520996,1,1,1000,1000,1.120385,0,0.0010845789220184
1778785731.019592,72204440,1,0.0007159874076023,0.0009368857135996,0.0010741270380094,-0.0001329744409304,-0.0029375804588198,-9.81820583343506,0,0,29.17751121520996,1,1,760,800,1.120385,0,0.0010741270380094
1778785731.059576,72244424,0,0.0010807779617607,0.0010019526816904,0.0009131322149187,-0.0003155797894578,-0.001770723843947,-9.816570281982422,0,0,29.17962074279785,1,1,1000,1000,1.160369,0,0.0009131322149187
1778785731.059576,72244424,1,0.001164288027212,0.0010140070226043,0.000653272611089,-0.0008784743258729,-0.0009140088804997,-9.816737174987791,0,0,29.17962074279785,1,1,760,800,1.160369,0,0.000653272611089
1778785731.09956,72284408,0,0.0010254803346469,0.0011196811683475,0.0010133974719792,-0.0008376673795282,-0.0004477657785173,-9.81809902191162,0,0,29.18172836303711,1,1,1000,1000,1.200353,0,0.0010133974719792
1778785731.09956,72284408,1,0.0010496017057448,0.0011556835379451,0.0011944085126742,-0.0012395191006362,-0.0015237771440297,-9.818058013916016,0,0,29.18172836303711,1,1,760,800,1.200353,0,0.0011944085126742
1778785731.139544,72324392,0,0.0010729011846706,0.0010432039853185,0.0010827368823811,-0.0026531335897743,-0.0006900517037138,-9.817501068115234,0,0,29.183839797973636,1,1,1000,1000,1.240337,0,0.0010827368823811
1778785731.139544,72324392,1,0.0010912803700193,0.0010903497459366,0.0010168589651584,0.0016368483193218,0.0007729436620138,-9.819509506225586,0,0,29.183839797973636,1,1,760,800,1.240337,0,0.0010168589651584
1778785731.179528,72364376,0,0.0009915137197822,0.0010421125916764,0.0009737773216329,-0.0016495094168931,-0.001862151781097,-9.817293167114258,0,0,29.18594741821289,1,1,1000,1000,1.280321,0,0.0009737773216329
1778785731.179528,72364376,1,0.0013229539617896,0.0011444403789937,0.0008301550988107,-0.0016419549938291,0.0001119113221648,-9.81870460510254,0,0,29.18594741821289,1,1,760,800,1.280321,0,0.0008301550988107
1778785731.219512,72404360,0,0.0009273147443309,0.0010916870087385,0.0010581410024315,-0.0011978681432083,-0.0002301243221154,-9.81747817993164,0,0,29.18805694580078,1,1,1000,1000,1.320305,0,0.0010581410024315
1778785731.219512,72404360,1,0.001092727528885,0.0011063772253692,0.0010052893776446,-0.0011183505412191,-0.0006868915515951,-9.817425727844238,0,0,29.18805694580078,1,1,760,800,1.320305,0,0.0010052893776446
1778785731.259496,72444344,0,0.0010296870023012,0.0010417974554002,0.0010524333920329,-0.0009885958861559,-0.0018299084622412,-9.817736625671388,0,0,29.19016456604004,1,1,1000,1000,1.360289,0,0.0010524333920329
1778785731.259496,72444344,1,0.001131952740252,0.001133166020736,0.001009355764836,-3.326204023323953e-06,-0.0018971469253301,-9.818758964538574,0,0,29.19016456604004,1,1,760,800,1.360289,0,0.001009355764836
1778785731.29948,72484328,0,0.0010124334366992,0.0010604634881019,0.0010059381602331,-0.0010998707730323,-0.0011498685926198,-9.818473815917969,0,0,29.192272186279297,1,1,1000,1000,1.400273,0,0.0010059381602331
1778785731.29948,72484328,1,0.001006540027447,0.0008630768861621,0.0010101988445967,-0.0038689072243869,-0.0019756634719669,-9.815507888793944,0,0,29.192272186279297,1,1,760,800,1.400273,0,0.0010101988445967
1778785731.339464,72524312,0,0.0009670810541138,0.0009944658959284,0.0010108522837981,0.0002840595261659,-0.0007923410157673,-9.816481590270996,0,0,29.194379806518555,1,1,1000,1000,1.440257,0,0.0010108522837981
1778785731.339464,72524312,1,0.0010107497218996,0.0010640906402841,0.001121147419326,3.8280453736661e-05,0.0004988596774637,-9.818472862243652,0,0,29.194379806518555,1,1,760,800,1.440257,0,0.001121147419326
1778785731.379448,72564296,0,0.0010058028856292,0.0009669446735642,0.0010574625339359,-0.0012153818970546,-0.0007903894293121,-9.818330764770508,0,0,29.19648742675781,1,1,1000,1000,1.480241,0,0.0010574625339359
1778785731.379448,72564296,1,0.0009016235126182,0.0009184021037071,0.0008975451346486,0.0019446088699623,-4.104485924472101e-06,-9.818137168884276,0,0,29.19648742675781,1,1,760,800,1.480241,0,0.0008975451346486
1778785731.419432,72604280,0,0.0009423966403119,0.0011284690117463,0.0010858576279133,-0.0006165640079416,-0.0010635324288159,-9.817774772644045,0,0,29.19859313964844,1,1,1000,1000,1.520225,0,0.0010858576279133
1778785731.419432,72604280,1,0.0008299548644572,0.000872335396707,0.001107336487621,-0.0012389400508254,-0.0014853801112622,-9.817930221557615,0,0,29.19859313964844,1,1,760,800,1.520225,0,0.001107336487621
1778785731.459416,72644264,0,0.0010669762268662,0.0010544219985604,0.0009870624635368,-0.0003486472123768,-0.0003140674380119,-9.817864418029783,0,0,29.20070075988769,1,1,1000,1000,1.560209,0,0.0009870624635368
1778785731.459416,72644264,1,0.0011368755949661,0.0010277749970555,0.0010451702401041,-0.0024775273632258,-0.0030413644853979,-9.817602157592772,0,0,29.20070075988769,1,1,760,800,1.560209,0,0.0010451702401041
1778785731.4994,72684248,0,0.0010166768915951,0.0010334756225347,0.0011499912943691,-0.0008694324060343,-0.0013702869182452,-9.817131996154783,0,0,29.20280647277832,1,1,1000,1000,1.600193,0,0.0011499912943691
1778785731.4994,72684248,1,0.0012119500897824,0.0009895004332065,0.0008087931782938,-0.0028867973014712,0.0002855049096979,-9.819931983947754,0,0,29.20280647277832,1,1,760,800,1.600193,0,0.0008087931782938
1778785731.539384,72724232,0,0.0010697273537516,0.0010126694105565,0.0009945683414116,-0.0012942443136125,-0.0005502130952663,-9.81791877746582,0,0,29.20486068725586,1,1,1000,1000,1.640177,0,0.0009945683414116
1778785731.539384,72724232,1,0.0010541330557316,0.0009314113412983,0.001024971017614,-0.0029571403283625,-0.0029608495533466,-9.820844650268556,0,0,29.20486068725586,1,1,760,800,1.640177,0,0.001024971017614
1778785731.5793679,72764216,0,0.0010911327553912,0.0010296980617567,0.0010374796111136,-0.0005929238395765,-0.0012581094633787,-9.816410064697266,0,0,29.206966400146484,1,1,1000,1000,1.680161,0,0.0010374796111136
1778785731.5793679,72764216,1,0.0008029649034142,0.001028332626447,0.0008702845079824,0.0020779047627002,0.0003193877055309,-9.817916870117188,0,0,29.206966400146484,1,1,760,800,1.680161,0,0.0008702845079824
1778785731.6193519,72804200,0,0.0010596262291073,0.0010836225701496,0.0010308177443221,-0.0020195373799651,-0.0009600714547559,-9.816699981689451,0,0,29.20907211303711,1,1,1000,1000,1.720145,0,0.0010308177443221
1778785731.6193519,72804200,1,0.0011649252846837,0.0010065790265798,0.0010675591183826,-0.0013560683000832,0.0005585397593677,-9.816272735595703,0,0,29.20907211303711,1,1,760,800,1.720145,0,0.0010675591183826
1778785731.6593359,72844184,0,0.0010127584682777,0.0009663557866588,0.0010471879504621,9.485648479312658e-05,-0.001168028335087,-9.817312240600586,0,0,29.21117782592773,1,1,1000,1000,1.760129,0,0.0010471879504621
1778785731.6593359,72844184,1,0.0008708937093615,0.0009932703105732,0.0009705083211883,-0.0002815423067659,-0.0016425900394096,-9.818309783935549,0,0,29.21117782592773,1,1,760,800,1.760129,0,0.0009705083211883
