time_sec,baseline_file,target,true_future,hybrid_prediction,hybrid_residual,hybrid_abs_residual,naive_prediction,naive_residual,naive_abs_residual,constant_velocity_prediction,constant_velocity_residual,constant_velocity_abs_residual,arx_prediction,arx_residual,arx_abs_residual
147.900816,baseline_04_yaw_rotation,Yaw,172.59327697753906,172.59325408935547,2.288818359375e-05,2.288818359375e-05,,,,,,,172.6045024346245,-0.011225457085430435,0.011225457085430435
148.000776,baseline_04_yaw_rotation,Yaw,172.59251403808594,172.5930587768555,-0.000544738769548303,0.000544738769548303,,,,,,,172.61680111324904,-0.02428707516310169,0.02428707516310169
148.100736,baseline_04_yaw_rotation,Yaw,172.5924530029297,172.59209442138672,0.00035858154296875,0.00035858154296875,,,,,,,172.61128927813252,-0.01883627520282971,0.01883627520282971
148.200696,baseline_04_yaw_rotation,Yaw,172.59283447265625,172.59241943359376,0.0004150390624886313,0.0004150390624886313,,,,,,,172.60915981348128,-0.016325340825034118,0.016325340825034118
148.300656,baseline_04_yaw_rotation,Yaw,172.59323120117188,172.59304428100586,0.000186920166015625,0.000186920166015625,,,,,,,172.61249726246297,-0.01926606129109132,0.01926606129109132
148.400616,baseline_04_yaw_rotation,Yaw,172.59376525878906,172.59344940185548,0.0003158569335823813,0.0003158569335823813,,,,,,,172.60631265674124,-0.012547397952175743,0.012547397952175743
148.500576,baseline_04_yaw_rotation,Yaw,172.59457397460938,172.59405899047852,0.000514984130859375,0.000514984130859375,,,,,,,172.5963718550643,-0.0017978804549159122,0.0017978804549159122
148.600536,baseline_04_yaw_rotation,Yaw,172.59503173828125,172.59501876831058,1.2969970669018949e-05,1.2969970669018949e-05,,,,,,,172.61684606976448,-0.021814331483227534,0.021814331483227534
148.700496,baseline_04_yaw_rotation,Yaw,172.5951690673828,172.59528350830078,-0.00011444091796875,0.00011444091796875,,,,,,,172.623967826794,-0.028798759411188257,0.028798759411188257
148.800456,baseline_04_yaw_rotation,Yaw,172.59490966796875,172.5952445983887,-0.000334930419938928,0.000334930419938928,,,,,,,172.61180155426584,-0.016891886297088377,0.016891886297088377
148.900416,baseline_04_yaw_rotation,Yaw,172.59378051757812,172.59476699829102,-0.0009864807128963093,0.0009864807128963093,,,,,,,172.61620350886605,-0.022422991287925242,0.022422991287925242
