time_sec,baseline_file,target,true_future,hybrid_prediction,hybrid_residual,hybrid_abs_residual,naive_prediction,naive_residual,naive_abs_residual,constant_velocity_prediction,constant_velocity_residual,constant_velocity_abs_residual,arx_prediction,arx_residual,arx_abs_residual
100.299864,baseline_01_hover,Roll,0.0967454463243484,0.1016504613159245,-0.004905014991576112,0.004905014991576112,,,,,,,0.1027792877497358,-0.006033841425387404,0.006033841425387404
100.399824,baseline_01_hover,Roll,0.0985469743609428,0.0944933953041651,0.004053579056777695,0.004053579056777695,,,,,,,0.0936910879710982,0.004855886389844605,0.004855886389844605
100.499784,baseline_01_hover,Roll,0.097006469964981,0.100125164647022,-0.0031186946820409983,0.0031186946820409983,,,,,,,0.1007613101405071,-0.003754840175526103,0.003754840175526103
100.599744,baseline_01_hover,Roll,0.095435120165348,0.0956764921524934,-0.00024137198714539732,0.00024137198714539732,,,,,,,0.0951485119044442,0.0002866082609037923,0.0002866082609037923
100.699704,baseline_01_hover,Roll,0.097215861082077,0.0946690713731252,0.002546789708951794,0.002546789708951794,,,,,,,0.0946137041066277,0.002602156975449299,0.002602156975449299
100.799664,baseline_01_hover,Roll,0.0957150682806968,0.1001064502103127,-0.004391381929615898,0.004391381929615898,,,,,,,0.1018239355273314,-0.0061088672466346056,0.0061088672466346056
100.899624,baseline_01_hover,Roll,0.0946235284209251,0.0958744555094219,-0.001250927088496806,0.001250927088496806,,,,,,,0.0965506060788808,-0.001927077657955703,0.001927077657955703
100.999584,baseline_01_hover,Roll,0.0918107703328132,0.0959597038568284,-0.0041489335240152,0.0041489335240152,,,,,,,0.0974498618897572,-0.005639091556944004,0.005639091556944004
101.099544,baseline_01_hover,Roll,0.085871547460556,0.0908062940832631,-0.004934746622707098,0.004934746622707098,,,,,,,0.0910072710020356,-0.005135723541479592,0.005135723541479592
101.199504,baseline_01_hover,Roll,0.0821436122059822,0.0808915157051705,0.0012520965008116919,0.0012520965008116919,,,,,,,0.0789766616770395,0.003166950528942697,0.003166950528942697
101.299464,baseline_01_hover,Roll,0.0829521566629409,0.078862415426217,0.004089741236723898,0.004089741236723898,,,,,,,0.0775334126989814,0.005418743963959499,0.005418743963959499
101.399424,baseline_01_hover,Roll,0.082170121371746,0.084840423250238,-0.0026703018784920013,0.0026703018784920013,,,,,,,0.0860913524736779,-0.003921231101931905,0.003921231101931905
101.499384,baseline_01_hover,Roll,0.0835417136549949,0.0830228444832139,0.0005188691717809973,0.0005188691717809973,,,,,,,0.0840049034984857,-0.0004631898434908077,0.0004631898434908077
101.599344,baseline_01_hover,Roll,0.0874276012182235,0.0869100600041953,0.0005175412140282082,0.0005175412140282082,,,,,,,0.0891672189141778,-0.001739617695954293,0.001739617695954293
101.699304,baseline_01_hover,Roll,0.089522086083889,0.0906974602726522,-0.0011753741887632063,0.0011753741887632063,,,,,,,0.0919597494760108,-0.0024376633921218,0.0024376633921218
101.799264,baseline_01_hover,Roll,0.0931736752390861,0.0917240765173651,0.0014495987217209988,0.0014495987217209988,,,,,,,0.0927640741936035,0.00040960104548259935,0.00040960104548259935
101.899224,baseline_01_hover,Roll,0.0932782739400863,0.0958034236997149,-0.0025251497596286004,0.0025251497596286004,,,,,,,0.0966271854747032,-0.0033489115346169024,0.0033489115346169024
102.000017,baseline_01_hover,Roll,0.0950536131858825,0.092484142071811,0.002569471114071492,0.002569471114071492,,,,,,,0.0917963619246767,0.0032572512612057958,0.0032572512612057958
102.099977,baseline_01_hover,Roll,0.0921361595392227,0.095939411245157,-0.0038032517059342907,0.0038032517059342907,,,,,,,0.0960185772042738,-0.0038824176650510966,0.0038824176650510966
102.199937,baseline_01_hover,Roll,0.0899241343140602,0.0888137024525447,0.0011104318615154929,0.0011104318615154929,,,,,,,0.0871562207076845,0.0027679136063756965,0.0027679136063756965
102.299897,baseline_01_hover,Roll,0.0927761122584343,0.0892727054957346,0.0035034067626996956,0.0035034067626996956,,,,,,,0.0895440910898909,0.003232021168543389,0.003232021168543389
102.399857,baseline_01_hover,Roll,0.092498280107975,0.0952426795811552,-0.002744399473180198,0.002744399473180198,,,,,,,0.0962236972290635,-0.003725417121088495,0.003725417121088495
102.499817,baseline_01_hover,Roll,0.0891169235110282,0.0923788909067408,-0.003261967395712592,0.003261967395712592,,,,,,,0.092382238705898,-0.0032653151948697917,0.0032653151948697917
102.599777,baseline_01_hover,Roll,0.0896575972437858,0.0874847969004503,0.0021728003433355014,0.0021728003433355014,,,,,,,0.0873790047997764,0.0022785924440094085,0.0022785924440094085
102.699737,baseline_01_hover,Roll,0.0909363403916359,0.0903726849662704,0.0005636554253654891,0.0005636554253654891,,,,,,,0.0907611481091187,0.00017519228251719476,0.00017519228251719476
102.799697,baseline_01_hover,Roll,0.090908482670784,0.0903814060433834,0.0005270766274005911,0.0005270766274005911,,,,,,,0.0894623713410495,0.0014461113297345035,0.0014461113297345035
102.899657,baseline_01_hover,Roll,0.0918938070535659,0.0922539211531701,-0.0003601140996042085,0.0003601140996042085,,,,,,,0.0933648645372504,-0.001471057483684507,0.001471057483684507
102.999617,baseline_01_hover,Roll,0.095133252441883,0.0922300200540898,0.002903232387793206,0.002903232387793206,,,,,,,0.0921468036425979,0.002986448799285099,0.002986448799285099
103.099577,baseline_01_hover,Roll,0.0924301296472549,0.0974730572648822,-0.005042927617627299,0.005042927617627299,,,,,,,0.0982094628879482,-0.005779333240693296,0.005779333240693296
103.199537,baseline_01_hover,Roll,0.0933978408575058,0.0913484760403918,0.0020493648171139994,0.0020493648171139994,,,,,,,0.0914464404691868,0.001951400388318994,0.001951400388318994
103.299497,baseline_01_hover,Roll,0.0942678973078727,0.0942714746793874,-3.577371514698613e-06,3.577371514698613e-06,,,,,,,0.0946343710026538,-0.0003664736947810998,0.0003664736947810998
103.399457,baseline_01_hover,Roll,0.0917910635471344,0.0934135112688466,-0.001622447721712203,0.001622447721712203,,,,,,,0.0923980839822373,-0.0006070204351028979,0.0006070204351028979
103.499417,baseline_01_hover,Roll,0.0948278382420539,0.0902882932769755,0.004539544965078399,0.004539544965078399,,,,,,,0.089959420787114,0.004868417454939905,0.004868417454939905
103.599377,baseline_01_hover,Roll,0.0922487527132034,0.0982720138360438,-0.006023261122840393,0.006023261122840393,,,,,,,0.0999856939784284,-0.007736941265224992,0.007736941265224992
103.699337,baseline_01_hover,Roll,0.0929611250758171,0.0909036669481321,0.0020574581276849996,0.0020574581276849996,,,,,,,0.0907409915144739,0.0022201335613431933,0.0022201335613431933
103.799297,baseline_01_hover,Roll,0.093666635453701,0.0958258829625476,-0.002159247508846593,0.002159247508846593,,,,,,,0.0979107312834675,-0.004244095829766495,0.004244095829766495
103.899257,baseline_01_hover,Roll,0.0933186113834381,0.095812692020632,-0.0024940806371939045,0.0024940806371939045,,,,,,,0.0973120072561632,-0.003993395872725097,0.003993395872725097
103.999217,baseline_01_hover,Roll,0.0960128456354141,0.0931454829559496,0.002867362679464497,0.002867362679464497,,,,,,,0.0931303866317365,0.00288245900367759,0.00288245900367759
104.10001,baseline_01_hover,Roll,0.0940389558672905,0.0983349953676954,-0.0042960395004049,0.0042960395004049,,,,,,,0.0992552145115706,-0.005216258644280103,0.005216258644280103
104.19997,baseline_01_hover,Roll,0.0928137898445129,0.0911739758691224,0.0016398139753904944,0.0016398139753904944,,,,,,,0.0895476794226662,0.003266110421846699,0.003266110421846699
104.29993,baseline_01_hover,Roll,0.0942711755633354,0.0918477369650339,0.0024234385983015055,0.0024234385983015055,,,,,,,0.0915028449810157,0.0027683305823197057,0.0027683305823197057
104.39989,baseline_01_hover,Roll,0.0973648130893707,0.0959873677413214,0.0013774453480493026,0.0013774453480493026,,,,,,,0.0968615665346473,0.000503246554723405,0.000503246554723405
104.49985,baseline_01_hover,Roll,0.0952025204896926,0.100734686184465,-0.005532165694772398,0.005532165694772398,,,,,,,0.1023668959800748,-0.007164375490382194,0.007164375490382194
104.59981,baseline_01_hover,Roll,0.0950974971055984,0.0941668748100849,0.0009306222955134946,0.0009306222955134946,,,,,,,0.0941058165630161,0.0009916805425822933,0.0009916805425822933
104.69977,baseline_01_hover,Roll,0.0915328860282898,0.094879265697777,-0.0033463796694871983,0.0033463796694871983,,,,,,,0.0947389030492302,-0.0032060170209404076,0.0032060170209404076
104.79973,baseline_01_hover,Roll,0.0891580879688263,0.0895169519864061,-0.00035886401757979913,0.00035886401757979913,,,,,,,0.0891637736166134,-5.685647787107007e-06,5.685647787107007e-06
104.89969,baseline_01_hover,Roll,0.0910616517066955,0.0884305933869641,0.0026310583197313997,0.0026310583197313997,,,,,,,0.0886989334779727,0.0023627182287228043,0.0023627182287228043
104.99965,baseline_01_hover,Roll,0.0882878303527832,0.0923859424535134,-0.004098112100730203,0.004098112100730203,,,,,,,0.0927772480689575,-0.004489417716174296,0.004489417716174296
105.09961,baseline_01_hover,Roll,0.0887835994362831,0.0879058999303843,0.0008776995058988046,0.0008776995058988046,,,,,,,0.0886020737134806,0.00018152572280250023,0.00018152572280250023
105.19957,baseline_01_hover,Roll,0.0822403654456138,0.088884564573988,-0.00664419912837419,0.00664419912837419,,,,,,,0.0887868927472013,-0.0065465273015874875,0.0065465273015874875
105.29953,baseline_01_hover,Roll,0.0742689818143844,0.0766242613818646,-0.0023552795674801896,0.0023552795674801896,,,,,,,0.0744086249626767,-0.00013964314829228996,0.00013964314829228996
105.39949,baseline_01_hover,Roll,0.0698445960879325,0.0702121927044926,-0.00036759661656009246,0.00036759661656009246,,,,,,,0.0697916865713918,5.290951654070286e-05,5.290951654070286e-05
105.49945,baseline_01_hover,Roll,0.0665564909577369,0.0691079562011082,-0.002551465243371298,0.002551465243371298,,,,,,,0.0701141183760527,-0.0035576274183158063,0.0035576274183158063
105.59941,baseline_01_hover,Roll,0.0645918771624565,0.0630245259226934,0.0015673512397630929,0.0015673512397630929,,,,,,,0.0613304109413654,0.0032614662210911013,0.0032614662210911013
105.69937,baseline_01_hover,Roll,0.0652172341942787,0.0633284595164983,0.001888774677780397,0.001888774677780397,,,,,,,0.0630091591862708,0.0022080750080079037,0.0022080750080079037
105.79933,baseline_01_hover,Roll,0.0645370632410049,0.0666389387374132,-0.0021018754964082925,0.0021018754964082925,,,,,,,0.0675747489884061,-0.003037685747401195,0.003037685747401195
105.89929,baseline_01_hover,Roll,0.0629908591508865,0.064771158067988,-0.0017802989171015055,0.0017802989171015055,,,,,,,0.0652100250912556,-0.002219165940369111,0.002219165940369111
105.99925,baseline_01_hover,Roll,0.0630013644695282,0.0628598777257396,0.00014148674378859638,0.00014148674378859638,,,,,,,0.0633149671379352,-0.00031360266840700646,0.00031360266840700646
106.09921,baseline_01_hover,Roll,0.0599454194307327,0.0641657115284439,-0.004220292097711201,0.004220292097711201,,,,,,,0.0651145390062326,-0.0051691195754998975,0.0051691195754998975
106.200003,baseline_01_hover,Roll,0.0631280317902565,0.0583567492054559,0.0047712825848005985,0.0047712825848005985,,,,,,,0.0581681808534279,0.0049598509368286026,0.0049598509368286026
106.299963,baseline_01_hover,Roll,0.0683668628334999,0.0656486750532804,0.002718187780219497,0.002718187780219497,,,,,,,0.0665537059559277,0.0018131568775721918,0.0018131568775721918
106.399923,baseline_01_hover,Roll,0.0694736465811729,0.0703007113295773,-0.0008270647484043964,0.0008270647484043964,,,,,,,0.0699779215379157,-0.0005042749567427951,0.0005042749567427951
106.499883,baseline_01_hover,Roll,0.0749271064996719,0.0707871560019152,0.0041399504977567,0.0041399504977567,,,,,,,0.0714593787106414,0.0034677277890304975,0.0034677277890304975
106.599843,baseline_01_hover,Roll,0.0785357505083084,0.0813686471943062,-0.0028328966859978016,0.0028328966859978016,,,,,,,0.0846559223377346,-0.006120171829426202,0.006120171829426202
106.699803,baseline_01_hover,Roll,0.0759914517402648,0.0813271214892946,-0.005335669749029798,0.005335669749029798,,,,,,,0.0822987362887791,-0.0063072845485143,0.0063072845485143
106.799763,baseline_01_hover,Roll,0.0750044509768486,0.0730891495241045,0.0019153014527441004,0.0019153014527441004,,,,,,,0.0716397381719893,0.003364712804859296,0.003364712804859296
106.899723,baseline_01_hover,Roll,0.0797870233654975,0.0740317199483178,0.005755303417179711,0.005755303417179711,,,,,,,0.0735947584753077,0.0061922648901898,0.0061922648901898
